# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/bk_posterior/member_0085/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : -1.0
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  1248.9
0  0.3  825.545
0  0.5  572.811
0  0.7  404.808
0  0.9  289.445
0  1.1  208.625
0  1.3  151.505
0  1.5  110.831
0  1.7  81.662
0  1.9  60.6357
0  2.1  45.3942
0  2.3  34.2816
0  2.5  26.1325
0  2.7  20.1107
0  2.9  15.6116
0  3.1  12.2376
0  3.3  9.68088
0  3.5  7.72099
0  3.7  6.20754
0  3.9  5.03175
0  4.1  4.10858
0  4.3  3.37798
0  4.5  2.79499
0  4.7  2.32726
0  4.9  1.94972
0  5.1  1.6415
0  5.3  1.39038
0  5.5  1.18284
0  5.7  1.01016
0  5.9  0.867623
0  6.1  0.748054
0  6.3  0.647503
0  6.5  0.562477
0  6.7  0.490331
0  6.9  0.428857
0  7.1  0.376242
0  7.3  0.331251
0  7.5  0.29246
0  7.7  0.258827
0  7.9  0.22973
0  8.1  0.204482
0  8.3  0.182372
0  8.5  0.162939
0  8.7  0.146028
0  8.9  0.131182
0  9.1  0.118084
0  9.3  0.106412
0  9.5  0.0961437
0  9.7  0.0870352
0  9.9  0.078907
0  10.1  0.0716543
0  10.3  0.0651778
0  10.5  0.0593641
0  10.7  0.0541449
0  10.9  0.0495044
0  11.1  0.0453194
0  11.3  0.0415518
0  11.5  0.0381336
0  11.7  0.0350389
0  11.9  0.0322367
2  0.1  1247.35
2  0.3  824.642
2  0.5  572.178
2  0.7  404.346
2  0.9  289.1
2  1.1  208.364
2  1.3  151.305
2  1.5  110.678
2  1.7  81.5448
2  1.9  60.545
2  2.1  45.3241
2  2.3  34.2297
2  2.5  26.0904
2  2.7  20.0774
2  2.9  15.5855
2  3.1  12.2169
2  3.3  9.66435
2  3.5  7.7077
2  3.7  6.19676
2  3.9  5.02297
2  4.1  4.10136
2  4.3  3.37203
2  4.5  2.7901
2  4.7  2.32313
2  4.9  1.94625
2  5.1  1.63852
2  5.3  1.38787
2  5.5  1.18071
2  5.7  1.00837
2  5.9  0.866049
2  6.1  0.746694
2  6.3  0.64633
2  6.5  0.561438
2  6.7  0.489467
2  6.9  0.428095
2  7.1  0.375547
2  7.3  0.330636
2  7.5  0.291915
2  7.7  0.258356
2  7.9  0.229349
2  8.1  0.20411
2  8.3  0.182057
2  8.5  0.162693
2  8.7  0.145758
2  8.9  0.130944
2  9.1  0.117867
2  9.3  0.106215
2  9.5  0.0959884
2  9.7  0.086873
2  9.9  0.0787611
2  10.1  0.0715312
2  10.3  0.0650334
2  10.5  0.0592545
2  10.7  0.0540414
2  10.9  0.049407
2  11.1  0.0452339
2  11.3  0.0414696
2  11.5  0.0380616
2  11.7  0.0349746
2  11.9  0.0321772
4  0.1  1243.52
4  0.3  821.931
4  0.5  570.26
4  0.7  402.954
4  0.9  288.059
4  1.1  207.578
4  1.3  150.707
4  1.5  110.217
4  1.7  81.191
4  1.9  60.2714
4  2.1  45.113
4  2.3  34.066
4  2.5  25.9629
4  2.7  19.9774
4  2.9  15.5069
4  3.1  12.1545
4  3.3  9.61457
4  3.5  7.66776
4  3.7  6.16421
4  3.9  4.99656
4  4.1  4.07961
4  4.3  3.35411
4  4.5  2.77528
4  4.7  2.31069
4  4.9  1.93575
4  5.1  1.62966
4  5.3  1.38039
4  5.5  1.17425
4  5.7  1.00328
4  5.9  0.861368
4  6.1  0.742593
4  6.3  0.642803
4  6.5  0.558353
4  6.7  0.48672
4  6.9  0.425741
4  7.1  0.373464
4  7.3  0.328812
4  7.5  0.290341
4  7.7  0.256929
4  7.9  0.228024
4  8.1  0.202964
4  8.3  0.180954
4  8.5  0.161783
4  8.7  0.14495
4  8.9  0.130208
4  9.1  0.117181
4  9.3  0.105609
4  9.5  0.0954224
4  9.7  0.0863655
4  9.9  0.0783529
4  10.1  0.0711231
4  10.3  0.0646776
4  10.5  0.058926
4  10.7  0.0537394
4  10.9  0.0491155
4  11.1  0.0449773
4  11.3  0.0412148
4  11.5  0.0378475
4  11.7  0.0347755
4  11.9  0.031997
6  0.1  1236.87
6  0.3  817.435
6  0.5  567.355
6  0.7  400.598
6  0.9  286.302
6  1.1  206.253
6  1.3  149.697
6  1.5  109.439
6  1.7  80.5949
6  1.9  59.8102
6  2.1  44.7581
6  2.3  33.7906
6  2.5  25.7477
6  2.7  19.809
6  2.9  15.3746
6  3.1  12.0496
6  3.3  9.53068
6  3.5  7.60037
6  3.7  6.10954
6  3.9  4.95202
6  4.1  4.04314
6  4.3  3.32396
6  4.5  2.75018
6  4.7  2.28962
6  4.9  1.91814
6  5.1  1.61463
6  5.3  1.36775
6  5.5  1.16347
6  5.7  0.993996
