# fragmentation : LHAPDF (data/prompt-D0-1-109/prompt-D0-1-109_0000.dat, member 0, Q=1*mt0=1.50333)
# channel       : An0n
#   dipole file dir       : data/Pb/bk_posterior/member_0043/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : -3.0
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  650.04
0  0.3  511.071
0  0.5  394.206
0  0.7  294.335
0  0.9  214.095
0  1.1  152.554
0  1.3  107.021
0  1.5  74.4561
0  1.7  51.6626
0  1.9  35.9306
0  2.1  25.1499
0  2.3  17.962
0  2.5  13.1685
0  2.7  9.81653
0  2.9  7.42015
0  3.1  5.69473
0  3.3  4.42883
0  3.5  3.49009
0  3.7  2.78336
0  3.9  2.24342
0  4.1  1.82617
0  4.3  1.50191
0  4.5  1.245
0  4.7  1.04057
0  4.9  0.875108
0  5.1  0.741898
0  5.3  0.63238
0  5.5  0.543276
0  5.7  0.46832
0  5.9  0.405932
0  6.1  0.354102
0  6.3  0.30931
0  6.5  0.271859
0  6.7  0.23984
0  6.9  0.212291
0  7.1  0.188572
0  7.3  0.168066
0  7.5  0.150181
0  7.7  0.134727
0  7.9  0.121168
0  8.1  0.109359
0  8.3  0.0988318
0  8.5  0.089537
0  8.7  0.0811634
0  8.9  0.0738888
0  9.1  0.0674571
0  9.3  0.0616107
0  9.5  0.0563891
0  9.7  0.0518003
0  9.9  0.0475772
0  10.1  0.043771
0  10.3  0.0403341
0  10.5  0.0372163
0  10.7  0.0344358
0  10.9  0.0319318
0  11.1  0.029616
0  11.3  0.0274468
0  11.5  0.025596
0  11.7  0.0237633
0  11.9  0.0221589
2  0.1  649.22
2  0.3  510.418
2  0.5  393.329
2  0.7  293.925
2  0.9  213.791
2  1.1  152.305
2  1.3  106.838
2  1.5  74.3355
2  1.7  51.5665
2  1.9  35.8573
2  2.1  25.1079
2  2.3  17.9219
2  2.5  13.1429
2  2.7  9.80017
2  2.9  7.408
2  3.1  5.68238
2  3.3  4.42186
2  3.5  3.48337
2  3.7  2.77713
2  3.9  2.23798
2  4.1  1.82326
2  4.3  1.49876
2  4.5  1.24268
2  4.7  1.03875
2  4.9  0.87359
2  5.1  0.740461
2  5.3  0.631754
2  5.5  0.541993
2  5.7  0.4673
2  5.9  0.40537
2  6.1  0.35309
2  6.3  0.308711
2  6.5  0.271385
2  6.7  0.239197
2  6.9  0.211937
2  7.1  0.188391
2  7.3  0.16785
2  7.5  0.149976
2  7.7  0.134595
2  7.9  0.120895
2  8.1  0.108943
2  8.3  0.0985326
2  8.5  0.0892531
2  8.7  0.0811622
2  8.9  0.0738485
2  9.1  0.0672861
2  9.3  0.0614298
2  9.5  0.0563529
2  9.7  0.0516902
2  9.9  0.047454
2  10.1  0.0436847
