# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/bk_posterior/member_0065/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : -3.0
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  1079.63
0  0.3  711.064
0  0.5  492.029
0  0.7  344.871
0  0.9  243.025
0  1.1  171.548
0  1.3  121.135
0  1.5  85.5351
0  1.7  60.512
0  1.9  42.9603
0  2.1  30.6826
0  2.3  22.3162
0  2.5  16.6517
0  2.7  12.5923
0  2.9  9.65786
0  3.1  7.50261
0  3.3  5.90847
0  3.5  4.71003
0  3.7  3.7945
0  3.9  3.08669
0  4.1  2.53812
0  4.3  2.10563
0  4.5  1.75908
0  4.7  1.48194
0  4.9  1.25663
0  5.1  1.07239
0  5.3  0.920645
0  5.5  0.794346
0  5.7  0.689671
0  5.9  0.601098
0  6.1  0.526881
0  6.3  0.463608
0  6.5  0.409155
0  6.7  0.362711
0  6.9  0.322698
0  7.1  0.288022
0  7.3  0.257774
0  7.5  0.231483
0  7.7  0.208517
0  7.9  0.188304
0  8.1  0.170466
0  8.3  0.154621
0  8.5  0.140695
0  8.7  0.128198
0  8.9  0.117124
0  9.1  0.107178
0  9.3  0.0982594
0  9.5  0.0901435
0  9.7  0.0830163
0  9.9  0.0765551
0  10.1  0.0707162
0  10.3  0.0652648
0  10.5  0.0605425
0  10.7  0.056043
0  10.9  0.0521128
0  11.1  0.0484765
0  11.3  0.0450884
0  11.5  0.0420281
0  11.7  0.0391983
0  11.9  0.0366753
2  0.1  1078.17
2  0.3  710.065
2  0.5  491.194
2  0.7  344.326
2  0.9  242.657
2  1.1  171.304
2  1.3  120.941
2  1.5  85.3796
2  1.7  60.3646
2  1.9  42.8763
2  2.1  30.6161
2  2.3  22.2825
2  2.5  16.6124
2  2.7  12.5676
2  2.9  9.63651
2  3.1  7.49019
2  3.3  5.89888
2  3.5  4.70029
2  3.7  3.7857
2  3.9  3.08181
2  4.1  2.53292
2  4.3  2.10104
2  4.5  1.75469
2  4.7  1.47914
2  4.9  1.25422
2  5.1  1.07058
2  5.3  0.918723
2  5.5  0.792839
2  5.7  0.689021
2  5.9  0.600705
2  6.1  0.52599
2  6.3  0.462515
2  6.5  0.408586
2  6.7  0.362139
2  6.9  0.321926
2  7.1  0.287669
2  7.3  0.25741
2  7.5  0.23102
2  7.7  0.208352
2  7.9  0.188173
2  8.1  0.170182
2  8.3  0.154335
2  8.5  0.140294
2  8.7  0.128018
2  8.9  0.11681
2  9.1  0.106982
2  9.3  0.098058
2  9.5  0.0901174
2  9.7  0.0829101
2  9.9  0.0763679
2  10.1  0.0704922
2  10.3  0.0651779
2  10.5  0.0603594
2  10.7  0.0560235
2  10.9  0.0519887
2  11.1  0.0483584
2  11.3  0.0450279
2  11.5  0.0420009
2  11.7  0.0391715
2  11.9  0.0366257
4  0.1  1073.83
4  0.3  706.825
4  0.5  489.14
4  0.7  342.744
4  0.9  241.551
4  1.1  170.481
4  1.3  120.299
4  1.5  84.8916
4  1.7  60.0279
4  1.9  42.6219
4  2.1  30.4247
4  2.3  22.129
4  2.5  16.5172
4  2.7  12.4908
4  2.9  9.57586
4  3.1  7.44284
4  3.3  5.86065
4  3.5  4.67052
4  3.7  3.76381
4  3.9  3.06339
4  4.1  2.5184
