# fragmentation : LHAPDF (data/prompt-D0-1-109/prompt-D0-1-109_0000.dat, member 0, Q=1*mt0=1.50333)
# channel       : An0n
#   dipole file dir       : data/Pb/bk_posterior/member_0008/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : -3.0
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  642.034
0  0.3  504.842
0  0.5  389.305
0  0.7  290.572
0  0.9  211.156
0  1.1  150.392
0  1.3  105.539
0  1.5  73.4708
0  1.7  51.0911
0  1.9  35.6281
0  2.1  25.0251
0  2.3  17.9447
0  2.5  13.2198
0  2.7  9.87798
0  2.9  7.5093
0  3.1  5.78879
0  3.3  4.51864
0  3.5  3.58057
0  3.7  2.86666
0  3.9  2.32087
0  4.1  1.89767
0  4.3  1.56614
0  4.5  1.30402
0  4.7  1.09413
0  4.9  0.924789
0  5.1  0.786902
0  5.3  0.67437
0  5.5  0.580371
0  5.7  0.502576
0  5.9  0.437052
0  6.1  0.382206
0  6.3  0.335073
0  6.5  0.295738
0  6.7  0.261342
0  6.9  0.232465
0  7.1  0.207191
0  7.3  0.185086
0  7.5  0.166178
0  7.7  0.149503
0  7.9  0.134739
0  8.1  0.12178
0  8.3  0.110453
0  8.5  0.100344
0  8.7  0.0914211
0  8.9  0.0833992
0  9.1  0.0762472
0  9.3  0.0698676
0  9.5  0.064125
0  9.7  0.0590007
0  9.9  0.0543429
0  10.1  0.0501412
0  10.3  0.0463215
0  10.5  0.0429088
0  10.7  0.0396932
0  10.9  0.0368506
0  11.1  0.0342645
0  11.3  0.0318815
0  11.5  0.029695
0  11.7  0.0276877
0  11.9  0.0258792
2  0.1  641.51
2  0.3  504.168
2  0.5  388.795
2  0.7  290.164
2  0.9  210.844
2  1.1  150.126
2  1.3  105.356
2  1.5  73.3371
2  1.7  50.9755
2  1.9  35.5607
2  2.1  24.9799
2  2.3  17.903
2  2.5  13.1933
2  2.7  9.86524
2  2.9  7.49732
2  3.1  5.77636
2  3.3  4.51283
2  3.5  3.57253
2  3.7  2.86033
2  3.9  2.31565
2  4.1  1.89398
2  4.3  1.56296
2  4.5  1.30107
2  4.7  1.09222
2  4.9  0.92337
2  5.1  0.785075
2  5.3  0.672097
2  5.5  0.578762
2  5.7  0.501533
2  5.9  0.436405
2  6.1  0.381079
2  6.3  0.334828
2  6.5  0.29524
2  6.7  0.260906
2  6.9  0.231981
2  7.1  0.206763
2  7.3  0.184876
2  7.5  0.165819
2  7.7  0.148886
2  7.9  0.1345
2  8.1  0.121671
2  8.3  0.110244
2  8.5  0.100092
2  8.7  0.0912117
2  8.9  0.0832588
2  9.1  0.0761267
2  9.3  0.0697269
2  9.5  0.0639968
2  9.7  0.058857
2  9.9  0.0542442
2  10.1  0.0500545
2  10.3  0.0462109
2  10.5  0.0427855
2  10.7  0.0396669
2  10.9  0.03679
2  11.1  0.0341836
2  11.3  0.0318171
2  11.5  0.02964
2  11.7  0.0276361
2  11.9  0.025829
4  0.1  638.883
4  0.3  502.151
4  0.5  387.205
4  0.7  288.88
4  0.9  209.92
4  1.1  149.418
4  1.3  104.811
4  1.5  72.9342
4  1.7  50.7004
4  1.9  35.3465
4  2.1  24.8287
4  2.3  17.7951
4  2.5  13.1091
4  2.7  9.80951
4  2.9  7.45198
4  3.1  5.74081
4  3.3  4.48496
4  3.5  3.55079
4  3.7  2.84203
4  3.9  2.30324
4  4.1  1.88354
4  4.3  1.55412
4  4.5  1.2936
4  4.7  1.08538
4  4.9  0.917591
4  5.1  0.780954
4  5.3  0.668093
4  5.5  0.575456
4  5.7  0.498477
4  5.9  0.433725
4  6.1  0.379266
4  6.3  0.332568
4  6.5  0.293344
