# fragmentation : BCFY (r=0.1)
# channel       : An0n
#   dipole file dir       : data/Pb/bk_posterior/member_0082/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : -0.5
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  1216.04
0  0.3  962.267
0  0.5  762.27
0  0.7  597.038
0  0.9  463.854
0  1.1  359.143
0  1.3  277.667
0  1.5  214.487
0  1.7  165.695
0  1.9  128.234
0  2.1  99.4489
0  2.3  77.3648
0  2.5  60.471
0  2.7  47.5251
0  2.9  37.5708
0  3.1  29.8768
0  3.3  23.9198
0  3.5  19.2753
0  3.7  15.6303
0  3.9  12.756
0  4.1  10.4766
0  4.3  8.65227
0  4.5  7.18866
0  4.7  6.0059
0  4.9  5.04206
0  5.1  4.25174
0  5.3  3.60553
0  5.5  3.07059
0  5.7  2.62579
0  5.9  2.25318
0  6.1  1.94292
0  6.3  1.68038
0  6.5  1.45865
0  6.7  1.27051
0  6.9  1.11027
0  7.1  0.973012
0  7.3  0.855096
0  7.5  0.753574
0  7.7  0.665732
0  7.9  0.589608
0  8.1  0.523673
0  8.3  0.466082
0  8.5  0.415866
0  8.7  0.37184
0  8.9  0.333064
0  9.1  0.298886
0  9.3  0.268731
0  9.5  0.241977
0  9.7  0.218347
0  9.9  0.197381
0  10.1  0.178766
0  10.3  0.162149
0  10.5  0.147256
0  10.7  0.13395
0  10.9  0.12204
0  11.1  0.11132
0  11.3  0.101659
0  11.5  0.0929571
0  11.7  0.0851131
0  11.9  0.0780373
2  0.1  1214.94
2  0.3  961.316
2  0.5  761.488
2  0.7  596.419
2  0.9  463.359
2  1.1  358.745
2  1.3  277.347
2  1.5  214.227
2  1.7  165.482
2  1.9  128.063
2  2.1  99.3105
2  2.3  77.2533
2  2.5  60.3812
2  2.7  47.4528
2  2.9  37.5124
2  3.1  29.8297
2  3.3  23.8814
2  3.5  19.244
2  3.7  15.6047
2  3.9  12.7349
2  4.1  10.4591
2  4.3  8.63769
2  4.5  7.17652
2  4.7  5.9957
2  4.9  5.03343
2  5.1  4.24443
2  5.3  3.59933
2  5.5  3.06537
2  5.7  2.62125
2  5.9  2.24927
2  6.1  1.93951
2  6.3  1.67744
2  6.5  1.4561
2  6.7  1.26788
2  6.9  1.10833
2  7.1  0.971311
2  7.3  0.853585
2  7.5  0.75225
2  7.7  0.664557
2  7.9  0.588566
2  8.1  0.522741
2  8.3  0.465251
2  8.5  0.415134
2  8.7  0.371195
2  8.9  0.332467
2  9.1  0.298378
2  9.3  0.2682
2  9.5  0.241552
2  9.7  0.217865
2  9.9  0.197017
2  10.1  0.178436
2  10.3  0.161861
2  10.5  0.146992
2  10.7  0.133706
2  10.9  0.12181
2  11.1  0.111115
2  11.3  0.10148
2  11.5  0.0927897
2  11.7  0.0849536
2  11.9  0.0778942
4  0.1  1211.28
4  0.3  958.405
4  0.5  759.133
4  0.7  594.551
4  0.9  461.864
4  1.1  357.546
4  1.3  276.377
4  1.5  213.439
4  1.7  164.881
4  1.9  127.546
4  2.1  98.8932
4  2.3  76.917
4  2.5  60.1108
4  2.7  47.235
4  2.9  37.3364
4  3.1  29.6877
4  3.3  23.7655
4  3.5  19.1496
4  3.7  15.5275
4  3.9  12.6714
4  4.1  10.4065
4  4.3  8.59388
4  4.5  7.1399
4  4.7  5.96496
4  4.9  5.00746
4  5.1  4.22243
4  5.3  3.58068
4  5.5  3.04941
4  5.7  2.60759
4  5.9  2.23749
4  6.1  1.9293
4  6.3  1.66858
4  6.5  1.44839
4  6.7  1.26117
4  6.9  1.10244
4  7.1  0.966178
4  7.3  0.849045
4  7.5  0.748222
4  7.7  0.66102
4  7.9  0.585372
4  8.1  0.519932
4  8.3  0.462749
4  8.5  0.412964
4  8.7  0.369175
4  8.9  0.330707
4  9.1  0.296707
4  9.3  0.266723
4  9.5  0.24025
4  9.7  0.216781
4  9.9  0.195945
4  10.1  0.177302
4  10.3  0.160967
4  10.5  0.146223
4  10.7  0.13298
4  10.9  0.121127
4  11.1  0.110492
4  11.3  0.100931
4  11.5  0.0922912
4  11.7  0.0844856
4  11.9  0.0774464
6  0.1  1205
6  0.3  953.524
6  0.5  755.148
6  0.7  591.383
6  0.9  459.343
6  1.1  355.515
6  1.3  274.737
6  1.5  212.109
6  1.7  163.856
6  1.9  126.675
6  2.1  98.1897
6  2.3  76.3507
6  2.5  59.655
6  2.7  46.8679
6  2.9  37.04
6  3.1  29.4487
6  3.3  23.5708
6  3.5  18.9907
6  3.7  15.3972
6  3.9  12.5644
6  4.1  10.3173
6  4.3  8.52317
6  4.5  7.07997
6  4.7  5.91303
6  4.9  4.96394
6  5.1  4.18738
6  5.3  3.54928
6  5.5  3.02158
6  5.7  2.58454
6  5.9  2.21771
6  6.1  1.91218
6  6.3  1.65373
6  6.5  1.43543
6  6.7  1.24985
6  6.9  1.09253
6  7.1  0.957495
6  7.3  0.8414
6  7.5  0.741445
6  7.7  0.655008
6  7.9  0.579733
6  8.1  0.51521
6  8.3  0.458553
6  8.5  0.409175
6  8.7  0.365813
6  8.9  0.327685
6  9.1  0.294037
6  9.3  0.264288
6  9.5  0.23802
6  9.7  0.21479
6  9.9  0.194168
6  10.1  0.17585
6  10.3  0.159484
6  10.5  0.144835
6  10.7  0.131767
6  10.9  0.120042
6  11.1  0.109473
6  11.3  0.0999746
6  11.5  0.0914349
6  11.7  0.0837203
6  11.9  0.0767402
8  0.1  1196.1
8  0.3  946.43
8  0.5  749.465
8  0.7  586.882
8  0.9  455.732
8  1.1  352.617
8  1.3  272.4
8  1.5  210.218
8  1.7  162.318
8  1.9  125.433
8  2.1  97.1866
8  2.3  75.5435
8  2.5  59.0057
8  2.7  46.3453
8  2.9  36.6186
8  3.1  29.1084
8  3.3  23.2939
8  3.5  18.765
8  3.7  15.2124
8  3.9  12.4122
8  4.1  10.1922
8  4.3  8.41858
8  4.5  6.99088
8  4.7  5.83984
8  4.9  4.90043
8  5.1  4.13475
8  5.3  3.5045
8  5.5  2.98435
8  5.7  2.55175
8  5.9  2.1895
8  6.1  1.8878
8  6.3  1.6326
8  6.5  1.41707
8  6.7  1.23384
8  6.9  1.07851
8  7.1  0.945129
8  7.3  0.830531
8  7.5  0.731824
8  7.7  0.646529
8  7.9  0.572205
8  8.1  0.508533
8  8.3  0.45259
8  8.5  0.403833
8  8.7  0.361041
8  8.9  0.323397
8  9.1  0.290168
8  9.3  0.260827
8  9.5  0.234941
8  9.7  0.211895
8  9.9  0.191598
8  10.1  0.17335
8  10.3  0.15737
8  10.5  0.142939
8  10.7  0.130011
8  10.9  0.118418
8  11.1  0.108012
8  11.3  0.0986567
8  11.5  0.0902225
8  11.7  0.0825827
8  11.9  0.0757066
10  0.1  1184.36
10  0.3  936.857
10  0.5  742.114
10  0.7  580.833
10  0.9  450.944
10  1.1  348.786
10  1.3  269.305
10  1.5  207.715
10  1.7  160.287
10  1.9  123.795
10  2.1  95.8658
10  2.3  74.4807
10  2.5  58.1619
10  2.7  45.6582
10  2.9  36.0643
10  3.1  28.6605
10  3.3  22.9301
10  3.5  18.4711
10  3.7  14.9697
10  3.9  12.2124
10  4.1  10.0258
10  4.3  8.28096
10  4.5  6.87534
10  4.7  5.74349
10  4.9  4.81879
10  5.1  4.06588
10  5.3  3.446
10  5.5  2.93316
10  5.7  2.50886
10  5.9  2.15251
10  6.1  1.85476
10  6.3  1.60484
10  6.5  1.39292
10  6.7  1.2128
10  6.9  1.06007
10  7.1  0.928963
10  7.3  0.816404
10  7.5  0.719275
10  7.7  0.635433
10  7.9  0.562334
10  8.1  0.499724
10  8.3  0.444764
10  8.5  0.39685
10  8.7  0.354759
10  8.9  0.317772
10  9.1  0.285143
10  9.3  0.256281
10  9.5  0.230792
10  9.7  0.208179
10  9.9  0.18823
10  10.1  0.170475
10  10.3  0.154617
10  10.5  0.140413
10  10.7  0.1277
10  10.9  0.11632
10  11.1  0.10611
10  11.3  0.0969197
10  11.5  0.0886235
10  11.7  0.0811183
10  11.9  0.0743718
12  0.1  1169.33
12  0.3  924.886
12  0.5  732.577
12  0.7  573.281
12  0.9  444.84
12  1.1  343.929
12  1.3  265.38
12  1.5  204.549
12  1.7  157.704
12  1.9  121.725
12  2.1  94.1984
12  2.3  73.1408
12  2.5  57.0754
12  2.7  44.7929
12  2.9  35.3673
12  3.1  28.0971
12  3.3  22.4728
12  3.5  18.096
12  3.7  14.6648
12  3.9  11.9615
12  4.1  9.81883
12  4.3  8.10851
12  4.5  6.73159
12  4.7  5.6225
12  4.9  4.71697
12  5.1  3.9792
12  5.3  3.37246
12  5.5  2.86974
12  5.7  2.455
12  5.9  2.10619
12  6.1  1.81473
12  6.3  1.57011
12  6.5  1.36269
12  6.7  1.18638
12  6.9  1.03689
12  7.1  0.908647
12  7.3  0.798405
12  7.5  0.70342
12  7.7  0.621443
12  7.9  0.550329
12  8.1  0.488728
12  8.3  0.434987
12  8.5  0.388033
12  8.7  0.346912
12  8.9  0.310731
12  9.1  0.278811
12  9.3  0.250564
12  9.5  0.225627
12  9.7  0.203582
12  9.9  0.184039
12  10.1  0.166654
12  10.3  0.151135
12  10.5  0.137254
12  10.7  0.124855
12  10.9  0.113709
12  11.1  0.10371
12  11.3  0.0947308
12  11.5  0.0866252
12  11.7  0.0792871
12  11.9  0.072625
14  0.1  1150.64
14  0.3  910.116
14  0.5  720.645
14  0.7  563.556
14  0.9  437.337
14  1.1  337.92
14  1.3  260.522
14  1.5  200.644
14  1.7  154.538
14  1.9  119.148
14  2.1  92.145
14  2.3  71.4935
14  2.5  55.7629
14  2.7  43.7313
14  2.9  34.512
14  3.1  27.4076
14  3.3  21.9126
14  3.5  17.6398
14  3.7  14.2915
14  3.9  11.6545
14  4.1  9.56181
14  4.3  7.89868
14  4.5  6.55796
14  4.7  5.47492
14  4.9  4.59409
14  5.1  3.87369
14  5.3  3.28265
14  5.5  2.79435
14  5.7  2.38917
14  5.9  2.0495
14  6.1  1.76573
14  6.3  1.5276
14  6.5  1.32571
14  6.7  1.15449
14  6.9  1.00863
14  7.1  0.883201
14  7.3  0.776614
14  7.5  0.684187
14  7.7  0.60447
14  7.9  0.535169
14  8.1  0.475221
14  8.3  0.422931
14  8.5  0.377302
14  8.7  0.337305
14  8.9  0.302075
14  9.1  0.271076
14  9.3  0.243633
14  9.5  0.219361
14  9.7  0.197763
14  9.9  0.178897
14  10.1  0.16199
14  10.3  0.1469
14  10.5  0.133396
14  10.7  0.121324
14  10.9  0.110511
14  11.1  0.100793
14  11.3  0.0920574
14  11.5  0.0841809
14  11.7  0.0770646
14  11.9  0.0705928
16  0.1  1128.14
16  0.3  891.777
16  0.5  706.236
16  0.7  552.08
16  0.9  428.154
16  1.1  330.558
16  1.3  254.559
16  1.5  195.86
16  1.7  150.681
16  1.9  116.046
16  2.1  89.6515
16  2.3  69.4965
16  2.5  54.1576
16  2.7  42.4468
16  2.9  33.4779
16  3.1  26.5735
16  3.3  21.2364
16  3.5  17.0894
16  3.7  13.8473
16  3.9  11.2841
16  4.1  9.25489
16  4.3  7.64389
16  4.5  6.34566
16  4.7  5.29659
16  4.9  4.44384
16  5.1  3.74623
16  5.3  3.17438
16  5.5  2.70192
16  5.7  2.30974
16  5.9  1.98127
16  6.1  1.70676
16  6.3  1.47644
16  6.5  1.28114
16  6.7  1.1157
16  6.9  0.97462
16  7.1  0.853962
16  7.3  0.750387
16  7.5  0.660963
16  7.7  0.583488
16  7.9  0.51697
16  8.1  0.459022
16  8.3  0.408463
16  8.5  0.364358
16  8.7  0.325725
16  8.9  0.291484
16  9.1  0.261751
16  9.3  0.235253
16  9.5  0.211797
16  9.7  0.190948
16  9.9  0.172696
16  10.1  0.156375
16  10.3  0.141804
16  10.5  0.128783
16  10.7  0.117107
16  10.9  0.106672
16  11.1  0.0972946
16  11.3  0.0888328
16  11.5  0.0812481
16  11.7  0.0743351
16  11.9  0.0681818
18  0.1  1100.24
18  0.3  869.667
18  0.5  688.521
18  0.7  538.066
18  0.9  416.971
18  1.1  321.59
18  1.3  247.364
18  1.5  190.028
18  1.7  146.003
18  1.9  112.265
18  2.1  86.6407
18  2.3  67.0877
18  2.5  52.2234
18  2.7  40.9009
18  2.9  32.236
18  3.1  25.5725
18  3.3  20.4256
18  3.5  16.4296
18  3.7  13.3076
18  3.9  10.8406
18  4.1  8.88906
18  4.3  7.33857
18  4.5  6.09154
18  4.7  5.08359
18  4.9  4.26213
18  5.1  3.59395
18  5.3  3.04497
18  5.5  2.59125
18  5.7  2.21481
18  5.9  1.90078
18  6.1  1.6363
18  6.3  1.4153
18  6.5  1.22796
18  6.7  1.06886
18  6.9  0.934
18  7.1  0.818291
18  7.3  0.718887
18  7.5  0.633313
18  7.7  0.558893
18  7.9  0.495177
18  8.1  0.439659
18  8.3  0.391241
18  8.5  0.349032
18  8.7  0.311924
18  8.9  0.2791
18  9.1  0.250622
18  9.3  0.225211
18  9.5  0.202755
18  9.7  0.182793
18  9.9  0.165314
18  10.1  0.14969
18  10.3  0.135733
18  10.5  0.12327
18  10.7  0.112102
18  10.9  0.10209
18  11.1  0.0931059
18  11.3  0.0850198
18  11.5  0.0777593
18  11.7  0.0711891
18  11.9  0.0652097
20  0.1  1066.22
20  0.3  842.536
20  0.5  666.757
20  0.7  520.869
20  0.9  403.257
20  1.1  310.656
20  1.3  238.565
20  1.5  182.941
20  1.7  140.305
20  1.9  107.738
20  2.1  82.9776
20  2.3  64.1829
20  2.5  49.9011
20  2.7  39.0429
20  2.9  30.7443
20  3.1  24.3712
20  3.3  19.4534
20  3.5  15.639
20  3.7  12.662
20  3.9  10.3099
20  4.1  8.45057
20  4.3  6.9744
20  4.5  5.78765
20  4.7  4.82843
20  4.9  4.04941
20  5.1  3.4122
20  5.3  2.89026
20  5.5  2.45937
20  5.7  2.10235
20  5.9  1.80201
20  6.1  1.55229
20  6.3  1.3424
20  6.5  1.16459
20  6.7  1.01392
20  6.9  0.885673
20  7.1  0.775737
20  7.3  0.680983
20  7.5  0.600224
20  7.7  0.529634
20  7.9  0.469207
20  8.1  0.416535
20  8.3  0.370727
20  8.5  0.330554
20  8.7  0.295448
20  8.9  0.264528
20  9.1  0.237326
20  9.3  0.213267
20  9.5  0.191972
20  9.7  0.17313
20  9.9  0.156501
20  10.1  0.141725
20  10.3  0.128509
20  10.5  0.116696
20  10.7  0.106147
20  10.9  0.0966502
20  11.1  0.0881245
20  11.3  0.0804789
20  11.5  0.0735967
20  11.7  0.0673671
20  11.9  0.0617469
22  0.1  1024.16
22  0.3  808.982
22  0.5  639.986
22  0.7  499.591
22  0.9  386.376
22  1.1  297.101
22  1.3  227.75
22  1.5  174.279
22  1.7  133.367
22  1.9  102.211
22  2.1  78.5765
22  2.3  60.6562
22  2.5  47.0876
22  2.7  36.7962
22  2.9  28.9438
22  3.1  22.9236
22  3.3  18.2832
22  3.5  14.6881
22  3.7  11.8792
22  3.9  9.6722
22  4.1  7.92426
22  4.3  6.53413
22  4.5  5.42299
22  4.7  4.52225
22  4.9  3.79025
22  5.1  3.19453
22  5.3  2.70509
22  5.5  2.30121
22  5.7  1.96672
22  5.9  1.68547
22  6.1  1.45171
22  6.3  1.25513
22  6.5  1.08867
22  6.7  0.947699
22  6.9  0.827617
22  7.1  0.724253
22  7.3  0.636593
22  7.5  0.56066
22  7.7  0.494974
22  7.9  0.438136
22  8.1  0.388699
22  8.3  0.346123
22  8.5  0.308589
22  8.7  0.275548
22  8.9  0.246866
22  9.1  0.221453
22  9.3  0.198991
22  9.5  0.17907
22  9.7  0.161453
22  9.9  0.145978
22  10.1  0.132156
22  10.3  0.119852
22  10.5  0.108831
22  10.7  0.098964
22  10.9  0.0901265
22  11.1  0.0821322
22  11.3  0.0750301
22  11.5  0.0686023
22  11.7  0.0627998
22  11.9  0.0575659
24  0.1  971.061
24  0.3  766.818
24  0.5  606.386
24  0.7  472.912
24  0.9  365.175
24  1.1  280.206
24  1.3  214.246
24  1.5  163.486
24  1.7  124.762
24  1.9  95.3671
24  2.1  73.1211
24  2.3  56.3359
24  2.5  43.6532
24  2.7  34.0596
24  2.9  26.7552
24  3.1  21.1661
24  3.3  16.8642
24  3.5  13.5367
24  3.7  10.9395
24  3.9  8.90131
24  4.1  7.28861
24  4.3  6.0071
24  4.5  4.98364
24  4.7  4.15196
24  4.9  3.47974
24  5.1  2.93203
24  5.3  2.48197
24  5.5  2.11073
24  5.7  1.80338
24  5.9  1.54503
