# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/bk_posterior/member_0037/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 1.5
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  821.677
0  0.3  520.982
0  0.5  346.477
0  0.7  233.881
0  0.9  159.723
0  1.1  110.197
0  1.3  76.8284
0  1.5  54.0791
0  1.7  38.4288
0  1.9  27.5601
0  2.1  19.9518
0  2.3  14.5755
0  2.5  10.7558
0  2.7  8.00917
0  2.9  6.01781
0  3.1  4.56126
0  3.3  3.48653
0  3.5  2.68705
0  3.7  2.0873
0  3.9  1.63357
0  4.1  1.28746
0  4.3  1.02156
0  4.5  0.815845
0  4.7  0.655486
0  4.9  0.529634
0  5.1  0.430291
0  5.3  0.351462
0  5.5  0.288473
0  5.7  0.23783
0  5.9  0.196945
0  6.1  0.163904
0  6.3  0.136843
0  6.5  0.114671
0  6.7  0.0963938
0  6.9  0.0813448
0  7.1  0.0688749
0  7.3  0.0585162
0  7.5  0.0498533
0  7.7  0.0425909
0  7.9  0.0365291
0  8.1  0.0313902
0  8.3  0.0270415
0  8.5  0.0233495
0  8.7  0.020208
0  8.9  0.0175262
0  9.1  0.0152343
0  9.3  0.0132689
0  9.5  0.0115776
0  9.7  0.0101241
0  9.9  0.00887033
0  10.1  0.00778721
0  10.3  0.00684665
0  10.5  0.00603075
0  10.7  0.0053202
0  10.9  0.0047007
0  11.1  0.00415921
0  11.3  0.00368521
0  11.5  0.00327002
0  11.7  0.00290548
0  11.9  0.00258536
2  0.1  820.995
2  0.3  520.541
2  0.5  346.182
2  0.7  233.674
2  0.9  159.576
2  1.1  110.092
2  1.3  76.7512
2  1.5  54.0222
2  1.7  38.3866
2  1.9  27.5285
2  2.1  19.9282
2  2.3  14.5577
2  2.5  10.7422
2  2.7  7.9988
2  2.9  6.00986
2  3.1  4.55512
2  3.3  3.48176
2  3.5  2.68332
2  3.7  2.08437
2  3.9  1.63125
2  4.1  1.28561
2  4.3  1.02015
2  4.5  0.814651
2  4.7  0.654518
2  4.9  0.528847
2  5.1  0.429648
2  5.3  0.350934
2  5.5  0.288037
2  5.7  0.237469
2  5.9  0.196644
2  6.1  0.163652
2  6.3  0.136633
2  6.5  0.114495
2  6.7  0.0962445
2  6.9  0.0812185
2  7.1  0.0687677
2  7.3  0.0584244
2  7.5  0.0497748
2  7.7  0.0425236
2  7.9  0.0364712
2  8.1  0.0313405
2  8.3  0.0269983
2  8.5  0.0233121
2  8.7  0.0201757
2  8.9  0.0174981
2  9.1  0.015209
2  9.3  0.0132475
2  9.5  0.0115589
2  9.7  0.0101077
2  9.9  0.00885592
2  10.1  0.00777454
2  10.3  0.00683548
2  10.5  0.00602091
2  10.7  0.00531153
2  10.9  0.00469305
2  11.1  0.0041524
2  11.3  0.00367921
2  11.5  0.00326462
2  11.7  0.00290075
2  11.9  0.00258113
4  0.1  818.942
4  0.3  519.209
4  0.5  345.284
4  0.7  233.048
4  0.9  159.132
4  1.1  109.773
4  1.3  76.5184
4  1.5  53.8506
4  1.7  38.2592
4  1.9  27.4335
4  2.1  19.8568
4  2.3  14.5038
4  2.5  10.7013
4  2.7  7.96757
4  2.9  5.9859
4  3.1  4.5366
4  3.3  3.46737
4  3.5  2.67208
4  3.7  2.07551
4  3.9  1.62424
4  4.1  1.28002
4  4.3  1.01568
4  4.5  0.811051
4  4.7  0.651605
4  4.9  0.526478
4  5.1  0.427709
4  5.3  0.349342
4  5.5  0.286724
4  5.7  0.236382
4  5.9  0.195739
4  6.1  0.162897
4  6.3  0.136001
4  6.5  0.113961
4  6.7  0.0957941
4  6.9  0.0808375
4  7.1  0.0684437
4  7.3  0.0581483
4  7.5  0.0495385
4  7.7  0.0423213
4  7.9  0.0362969
