# fragmentation : LHAPDF (data/prompt-D0-1-109/prompt-D0-1-109_0000.dat, member 0, Q=1*mt0=1.50333)
# channel       : An0n
#   dipole file dir       : data/Pb/bk_posterior/member_0058/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : -3.0
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  651.635
0  0.3  512.058
0  0.5  394.97
0  0.7  294.948
0  0.9  214.59
0  1.1  152.847
0  1.3  107.267
0  1.5  74.6291
0  1.7  51.784
0  1.9  36.0187
0  2.1  25.2138
0  2.3  18.0099
0  2.5  13.2039
0  2.7  9.83486
0  2.9  7.43518
0  3.1  5.70089
0  3.3  4.43258
0  3.5  3.49058
0  3.7  2.78293
0  3.9  2.2418
0  4.1  1.82566
0  4.3  1.49916
0  4.5  1.24278
0  4.7  1.03848
0  4.9  0.873264
0  5.1  0.740828
0  5.3  0.631361
0  5.5  0.541302
0  5.7  0.467281
0  5.9  0.404481
0  6.1  0.352283
0  6.3  0.307898
0  6.5  0.270748
0  6.7  0.23868
0  6.9  0.21125
0  7.1  0.187558
0  7.3  0.167147
0  7.5  0.149474
0  7.7  0.133895
0  7.9  0.120362
0  8.1  0.108417
0  8.3  0.0980368
0  8.5  0.0886866
0  8.7  0.0806205
0  8.9  0.0733724
0  9.1  0.0669161
0  9.3  0.0611259
0  9.5  0.0558781
0  9.7  0.0512668
0  9.9  0.0470661
0  10.1  0.04338
0  10.3  0.0398975
0  10.5  0.036871
0  10.7  0.0340702
0  10.9  0.03156
0  11.1  0.0292886
0  11.3  0.0271684
0  11.5  0.0252528
0  11.7  0.0235235
0  11.9  0.0219061
2  0.1  650.549
2  0.3  511.366
2  0.5  394.209
2  0.7  294.527
2  0.9  214.256
2  1.1  152.602
2  1.3  107.092
2  1.5  74.5011
2  1.7  51.6965
2  1.9  35.9542
2  2.1  25.1639
2  2.3  17.9704
2  2.5  13.1796
2  2.7  9.81453
2  2.9  7.41888
2  3.1  5.68858
2  3.3  4.42132
2  3.5  3.4853
2  3.7  2.77666
2  3.9  2.23767
2  4.1  1.82229
2  4.3  1.49654
2  4.5  1.24028
2  4.7  1.03644
2  4.9  0.872137
2  5.1  0.738897
2  5.3  0.629689
2  5.5  0.540351
2  5.7  0.465901
2  5.9  0.404279
2  6.1  0.351566
2  6.3  0.307693
2  6.5  0.27025
2  6.7  0.238023
2  6.9  0.210784
2  7.1  0.18715
2  7.3  0.166846
2  7.5  0.149154
2  7.7  0.133659
2  7.9  0.120094
2  8.1  0.10836
2  8.3  0.0977885
2  8.5  0.0885291
2  8.7  0.0805179
2  8.9  0.0731634
2  9.1  0.0668031
2  9.3  0.0610088
2  9.5  0.0558105
2  9.7  0.0511238
2  9.9  0.0470693
2  10.1  0.0433155
2  10.3  0.0398749
2  10.5  0.0368307
2  10.7  0.0340051
2  10.9  0.0315048
2  11.1  0.0292146
2  11.3  0.0271246
2  11.5  0.0252092
2  11.7  0.0234295
2  11.9  0.0218733
4  0.1  647.86
4  0.3  509.275
4  0.5  392.594
4  0.7  293.269
