# fragmentation : LHAPDF (data/prompt-D0-1-109/prompt-D0-1-109_0012.dat, member 0, Q=1.5)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 2.5
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  234.79
0  0.3  172.111
0  0.5  119.994
0  0.7  80.532
0  0.9  53.3067
0  1.1  35.2396
0  1.3  23.3959
0  1.5  15.6523
0  1.7  10.5597
0  1.9  7.19781
0  2.1  4.95503
0  2.3  3.44377
0  2.5  2.41945
0  2.7  1.71503
0  2.9  1.2276
0  3.1  0.886639
0  3.3  0.64591
0  3.5  0.474726
0  3.7  0.351571
0  3.9  0.262277
0  4.1  0.197099
0  4.3  0.149134
0  4.5  0.113587
0  4.7  0.087037
0  4.9  0.0670509
0  5.1  0.0519519
0  5.3  0.0404798
0  5.5  0.0316895
0  5.7  0.0249148
0  5.9  0.0196828
0  6.1  0.0156142
0  6.3  0.0124363
0  6.5  0.00994474
0  6.7  0.0079824
0  6.9  0.00643452
0  7.1  0.00520039
0  7.3  0.00421379
0  7.5  0.00342981
0  7.7  0.00279735
0  7.9  0.00228624
0  8.1  0.0018756
0  8.3  0.00154286
0  8.5  0.00127308
0  8.7  0.00105158
0  8.9  0.000871236
0  9.1  0.000723385
0  9.3  0.000601873
0  9.5  0.000501813
0  9.7  0.000419239
0  9.9  0.000350953
0  10.1  0.000294643
0  10.3  0.00024762
0  10.5  0.000208458
0  10.7  0.000175563
0  10.9  0.000148263
0  11.1  0.000125418
0  11.3  0.000106318
0  11.5  9.01163e-05
0  11.7  7.66452e-05
0  11.9  6.52145e-05
2  0.1  234.612
2  0.3  171.98
2  0.5  119.902
2  0.7  80.4683
2  0.9  53.2629
2  1.1  35.2096
2  1.3  23.3749
2  1.5  15.6375
2  1.7  10.5493
2  1.9  7.19039
2  2.1  4.94972
2  2.3  3.43994
2  2.5  2.41668
2  2.7  1.71302
2  2.9  1.22612
2  3.1  0.885551
2  3.3  0.645097
2  3.5  0.474119
2  3.7  0.351114
2  3.9  0.261932
2  4.1  0.196836
2  4.3  0.148933
2  4.5  0.113432
2  4.7  0.0869171
2  4.9  0.0669577
