# fragmentation : Kniehl & Kramer, evolved (scale=4*mt0=6.01332)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : -1.0
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  2516.14
0  0.3  1131.4
0  0.5  660.752
0  0.7  420.856
0  0.9  278.829
0  1.1  189.222
0  1.3  130.621
0  1.5  91.4174
0  1.7  64.8128
0  1.9  46.5353
0  2.1  33.8231
0  2.3  24.8881
0  2.5  18.5292
0  2.7  13.9742
0  2.9  10.6544
0  3.1  8.21391
0  3.3  6.39968
0  3.5  5.0306
0  3.7  3.99549
0  3.9  3.2003
0  4.1  2.58399
0  4.3  2.10259
0  4.5  1.72342
0  4.7  1.42209
0  4.9  1.18115
0  5.1  0.986539
0  5.3  0.828681
0  5.5  0.699577
0  5.7  0.593668
0  5.9  0.50637
0  6.1  0.433671
0  6.3  0.372933
0  6.5  0.321963
0  6.7  0.278919
0  6.9  0.242546
0  7.1  0.21164
0  7.3  0.185311
0  7.5  0.162748
0  7.7  0.143374
0  7.9  0.12663
0  8.1  0.112098
0  8.3  0.0995192
0  8.5  0.088515
0  8.7  0.0789478
0  8.9  0.0705557
0  9.1  0.0632396
0  9.3  0.0567994
0  9.5  0.0511011
0  9.7  0.0460572
0  9.9  0.0415738
0  10.1  0.0375978
0  10.3  0.0340536
0  10.5  0.0309026
0  10.7  0.0280777
0  10.9  0.0255779
0  11.1  0.0233326
0  11.3  0.0212874
0  11.5  0.0194696
0  11.7  0.0178316
0  11.9  0.0163455
2  0.1  2513.43
2  0.3  1130.06
2  0.5  660.126
2  0.7  420.357
2  0.9  278.476
2  1.1  188.973
2  1.3  130.445
2  1.5  91.2865
2  1.7  64.7157
2  1.9  46.4624
2  2.1  33.7696
2  2.3  24.8479
2  2.5  18.4986
2  2.7  13.9506
2  2.9  10.6368
2  3.1  8.19987
2  3.3  6.38854
2  3.5  5.02185
2  3.7  3.98845
2  3.9  3.19473
2  4.1  2.57957
2  4.3  2.0994
2  4.5  1.72035
2  4.7  1.41954
2  4.9  1.17906
2  5.1  0.984763
2  5.3  0.827203
2  5.5  0.698343
2  5.7  0.592608
2  5.9  0.505364
2  6.1  0.432794
2  6.3  0.372268
2  6.5  0.321377
2  6.7  0.278382
2  6.9  0.242217
2  7.1  0.211224
2  7.3  0.185019
2  7.5  0.162447
2  7.7  0.143095
2  7.9  0.126407
2  8.1  0.111869
2  8.3  0.0993417
2  8.5  0.088359
2  8.7  0.0787746
2  8.9  0.0704493
2  9.1  0.063141
2  9.3  0.0567185
2  9.5  0.050992
2  9.7  0.0459667
2  9.9  0.0415007
2  10.1  0.037528
2  10.3  0.0339938
2  10.5  0.0308585
2  10.7  0.0280287
2  10.9  0.0255327
2  11.1  0.0232704
2  11.3  0.0212549
2  11.5  0.0194393
2  11.7  0.0177961
2  11.9  0.0163078
4  0.1  2505.24
4  0.3  1126
4  0.5  657.626
4  0.7  418.801
4  0.9  277.407
4  1.1  188.229
4  1.3  129.892
4  1.5  90.8927
4  1.7  64.4224
4  1.9  46.245
4  2.1  33.6067
4  2.3  24.729
4  2.5  18.4052
4  2.7  13.8801
4  2.9  10.5809
4  3.1  8.15642
4  3.3  6.35232
4  3.5  4.99806
4  3.7  3.96749
4  3.9  3.17794
4  4.1  2.56549
4  4.3  2.08753
4  4.5  1.71132
4  4.7  1.41193
4  4.9  1.17291
4  5.1  0.979623
4  5.3  0.822832
4  5.5  0.694853
4  5.7  0.589401
4  5.9  0.502736
4  6.1  0.430639
4  6.3  0.370113
4  6.5  0.319583
4  6.7  0.27686
4  6.9  0.24068
4  7.1  0.210079
4  7.3  0.183932
4  7.5  0.161569
4  7.7  0.14228
4  7.9  0.125693
4  8.1  0.111313
4  8.3  0.0987873
4  8.5  0.087843
4  8.7  0.0783671
4  8.9  0.0700662
4  9.1  0.0627845
4  9.3  0.0563836
4  9.5  0.0507161
4  9.7  0.0457039
4  9.9  0.0412699
4  10.1  0.0373189
4  10.3  0.0338012
4  10.5  0.0306607
4  10.7  0.0278694
4  10.9  0.0253741
4  11.1  0.0231539
4  11.3  0.0211312
4  11.5  0.0193248
4  11.7  0.0176966
4  11.9  0.0162182
6  0.1  2491.12
6  0.3  1119.37
6  0.5  653.81
6  0.7  416.2
6  0.9  275.605
6  1.1  186.933
6  1.3  128.969
6  1.5  90.2201
6  1.7  63.9273
6  1.9  45.8765
6  2.1  33.3337
6  2.3  24.5233
6  2.5  18.2624
6  2.7  13.7611
6  2.9  10.4889
6  3.1  8.08611
6  3.3  6.29916
6  3.5  4.9515
6  3.7  3.93214
6  3.9  3.14924
6  4.1  2.54282
6  4.3  2.0692
6  4.5  1.69564
6  4.7  1.39912
6  4.9  1.16171
6  5.1  0.970713
6  5.3  0.815156
6  5.5  0.68818
6  5.7  0.583799
6  5.9  0.497926
6  6.1  0.426492
6  6.3  0.366734
6  6.5  0.316633
6  6.7  0.274308
6  6.9  0.238524
6  7.1  0.208093
6  7.3  0.182238
6  7.5  0.160046
6  7.7  0.140971
6  7.9  0.124525
6  8.1  0.110249
6  8.3  0.0978538
6  8.5  0.0870178
6  8.7  0.0775932
6  8.9  0.0693973
6  9.1  0.0621965
6  9.3  0.0558438
6  9.5  0.0502362
6  9.7  0.0452754
6  9.9  0.0408704
6  10.1  0.0369749
6  10.3  0.0334834
6  10.5  0.0303799
6  10.7  0.0276096
6  10.9  0.0251419
6  11.1  0.0229204
6  11.3  0.0209295
6  11.5  0.0191416
6  11.7  0.0175224
6  11.9  0.0160617
8  0.1  2470.72
8  0.3  1110.03
8  0.5  648.215
8  0.7  412.455
8  0.9  273.032
8  1.1  185.11
8  1.3  127.653
8  1.5  89.2473
8  1.7  63.2233
8  1.9  45.3553
8  2.1  32.9445
8  2.3  24.2298
8  2.5  18.0412
8  2.7  13.5917
8  2.9  10.3585
8  3.1  7.98406
8  3.3  6.21886
8  3.5  4.88858
8  3.7  3.88179
8  3.9  3.10889
8  4.1  2.50922
8  4.3  2.04246
8  4.5  1.67371
8  4.7  1.38093
8  4.9  1.14628
8  5.1  0.957936
8  5.3  0.804646
8  5.5  0.679106
8  5.7  0.576043
8  5.9  0.491433
8  6.1  0.42083
8  6.3  0.361922
8  6.5  0.312389
8  6.7  0.270731
8  6.9  0.235347
8  7.1  0.205333
8  7.3  0.179773
8  7.5  0.157917
8  7.7  0.139077
8  7.9  0.122811
8  8.1  0.10877
8  8.3  0.0965577
8  8.5  0.0858719
8  8.7  0.07657
8  8.9  0.068447
8  9.1  0.0613319
8  9.3  0.0550727
8  9.5  0.0495401
8  9.7  0.0446531
8  9.9  0.0403305
8  10.1  0.0364465
8  10.3  0.0330397
8  10.5  0.0299602
8  10.7  0.0272167
8  10.9  0.0248097
8  11.1  0.0226107
8  11.3  0.020644
8  11.5  0.0188735
8  11.7  0.0172897
8  11.9  0.0158372
10  0.1  2443.59
10  0.3  1097.62
10  0.5  640.612
10  0.7  407.575
10  0.9  269.625
10  1.1  182.708
10  1.3  125.917
10  1.5  87.9823
10  1.7  62.2963
10  1.9  44.6703
10  2.1  32.4331
10  2.3  23.8469
10  2.5  17.7504
10  2.7  13.3702
10  2.9  10.1874
10  3.1  7.85146
10  3.3  6.11521
10  3.5  4.806
10  3.7  3.81583
10  3.9  3.0548
10  4.1  2.4665
10  4.3  2.00735
