# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/bk_posterior/member_0062/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : -0.5
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  1252.71
0  0.3  826.309
0  0.5  571.682
0  0.7  403.244
0  0.9  287.694
0  1.1  207.305
0  1.3  150.623
0  1.5  110.318
0  1.7  81.3721
0  1.9  60.5444
0  2.1  45.4287
0  2.3  34.3806
0  2.5  26.2571
0  2.7  20.2404
0  2.9  15.7362
0  3.1  12.3478
0  3.3  9.76857
0  3.5  7.79791
0  3.7  6.2718
0  3.9  5.08078
0  4.1  4.14528
0  4.3  3.4054
0  4.5  2.81689
0  4.7  2.34296
0  4.9  1.9587
0  5.1  1.64687
0  5.3  1.39281
0  5.5  1.18306
0  5.7  1.00932
0  5.9  0.864756
0  6.1  0.743596
0  6.3  0.642019
0  6.5  0.556425
0  6.7  0.484033
0  6.9  0.422483
0  7.1  0.369849
0  7.3  0.324654
0  7.5  0.285931
0  7.7  0.252315
0  7.9  0.223283
0  8.1  0.198181
0  8.3  0.176297
0  8.5  0.157175
0  8.7  0.140437
0  8.9  0.125821
0  9.1  0.112848
0  9.3  0.101469
0  9.5  0.0913541
0  9.7  0.0824055
0  9.9  0.0745095
0  10.1  0.0674834
0  10.3  0.0611878
0  10.5  0.0555995
0  10.7  0.0505806
0  10.9  0.0460942
0  11.1  0.0420446
0  11.3  0.0383985
0  11.5  0.0351211
0  11.7  0.0321696
0  11.9  0.0295037
2  0.1  1251.39
2  0.3  825.457
2  0.5  571.081
2  0.7  402.805
2  0.9  287.369
2  1.1  207.06
2  1.3  150.436
2  1.5  110.174
2  1.7  81.2597
2  1.9  60.4588
2  2.1  45.3618
2  2.3  34.329
2  2.5  26.2168
2  2.7  20.2088
2  2.9  15.7111
2  3.1  12.3279
2  3.3  9.75259
2  3.5  7.7851
2  3.7  6.2614
2  3.9  5.07229
2  4.1  4.13829
2  4.3  3.39962
2  4.5  2.81209
2  4.7  2.33894
2  4.9  1.9554
2  5.1  1.64403
2  5.3  1.39046
2  5.5  1.181
2  5.7  1.00758
2  5.9  0.863152
2  6.1  0.742294
2  6.3  0.640881
2  6.5  0.55544
2  6.7  0.483188
2  6.9  0.421716
2  7.1  0.369187
2  7.3  0.324079
2  7.5  0.285417
2  7.7  0.251863
2  7.9  0.222898
2  8.1  0.197828
2  8.3  0.175979
2  8.5  0.156887
2  8.7  0.14018
2  8.9  0.125583
2  9.1  0.112643
2  9.3  0.101238
2  9.5  0.0911975
2  9.7  0.0822524
2  9.9  0.0743707
2  10.1  0.0673583
2  10.3  0.061084
2  10.5  0.0554991
2  10.7  0.0504852
2  10.9  0.0460045
2  11.1  0.0419687
2  11.3  0.0383321
2  11.5  0.0350552
2  11.7  0.0321071
2  11.9  0.0294506
4  0.1  1247.5
4  0.3  822.892
4  0.5  569.274
4  0.7  401.481
4  0.9  286.387
4  1.1  206.318
4  1.3  149.87
4  1.5  109.739
4  1.7  80.922
4  1.9  60.2002
4  2.1  45.1602
4  2.3  34.1737
4  2.5  26.095
4  2.7  20.1132
4  2.9  15.6355
4  3.1  12.2681
4  3.3  9.70449
4  3.5  7.74629
4  3.7  6.23004
4  3.9  5.04672
4  4.1  4.11724
4  4.3  3.38233
4  4.5  2.7976
4  4.7  2.32685
4  4.9  1.94528
4  5.1  1.63555
4  5.3  1.38314
4  5.5  1.17482
4  5.7  1.00229
4  5.9  0.858569
4  6.1  0.738358
4  6.3  0.63751
4  6.5  0.552524
4  6.7  0.480618
4  6.9  0.419449
4  7.1  0.36718
4  7.3  0.322412
4  7.5  0.283883
4  7.7  0.250507
4  7.9  0.221671
4  8.1  0.196758
4  8.3  0.175053
4  8.5  0.156048
4  8.7  0.139477
4  8.9  0.124893
4  9.1  0.112005
4  9.3  0.10069
4  9.5  0.0907085
4  9.7  0.0818055
4  9.9  0.0739642
4  10.1  0.0669857
4  10.3  0.0607533
4  10.5  0.0552016
4  10.7  0.0502172
4  10.9  0.0457471
4  11.1  0.0417377
4  11.3  0.0381263
4  11.5  0.0348678
4  11.7  0.0319254
4  11.9  0.0292806
6  0.1  1240.93
6  0.3  818.612
6  0.5  566.204
6  0.7  399.244
6  0.9  284.726
6  1.1  205.066
6  1.3  148.914
6  1.5  109.006
6  1.7  80.3908
6  1.9  59.7544
6  2.1  44.8251
6  2.3  33.9116
6  2.5  25.8901
6  2.7  19.9521
6  2.9  15.5082
6  3.1  12.167
6  3.3  9.62348
6  3.5  7.68099
6  3.7  6.17704
6  3.9  5.00357
6  4.1  4.08184
6  4.3  3.35319
6  4.5  2.7733
6  4.7  2.30644
6  4.9  1.9281
6  5.1  1.62112
6  5.3  1.37002
6  5.5  1.16441
6  5.7  0.99337
6  5.9  0.850972
6  6.1  0.731928
6  6.3  0.631728
6  6.5  0.547529
6  6.7  0.476277
6  6.9  0.415686
6  7.1  0.36388
6  7.3  0.31942
6  7.5  0.281214
6  7.7  0.248225
6  7.9  0.219656
6  8.1  0.194969
6  8.3  0.173487
6  8.5  0.154636
6  8.7  0.13821
6  8.9  0.123743
6  9.1  0.110978
6  9.3  0.0997376
6  9.5  0.0898603
6  9.7  0.0810617
6  9.9  0.0732978
6  10.1  0.0663575
6  10.3  0.0601745
6  10.5  0.0546918
6  10.7  0.0497485
6  10.9  0.0453229
6  11.1  0.0413414
6  11.3  0.0377719
6  11.5  0.0345447
6  11.7  0.031638
6  11.9  0.0290084
8  0.1  1231.75
8  0.3  812.341
8  0.5  561.8
8  0.7  396.052
8  0.9  282.441
8  1.1  203.277
8  1.3  147.552
8  1.5  107.959
8  1.7  79.5862
8  1.9  59.1378
8  2.1  44.3421
8  2.3  33.5382
8  2.5  25.5984
8  2.7  19.7225
8  2.9  15.3273
8  3.1  12.023
8  3.3  9.50853
8  3.5  7.58825
8  3.7  6.10184
8  3.9  4.9422
