# fragmentation : LHAPDF (data/prompt-D0-1-109/prompt-D0-1-109_0000.dat, member 0, Q=1*mt0=1.50333)
# channel       : An0n
#   dipole file dir       : data/Pb/bk_posterior/member_0013/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : -3.0
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  644.929
0  0.3  506.868
0  0.5  390.599
0  0.7  291.819
0  0.9  212.17
0  1.1  151.06
0  1.3  105.901
0  1.5  73.633
0  1.7  51.0748
0  1.9  35.5232
0  2.1  24.8565
0  2.3  17.7553
0  2.5  13.0253
0  2.7  9.69961
0  2.9  7.33022
0  3.1  5.62852
0  3.3  4.37528
0  3.5  3.4471
0  3.7  2.74396
0  3.9  2.21552
0  4.1  1.8022
0  4.3  1.4815
0  4.5  1.2281
0  4.7  1.02686
0  4.9  0.863564
0  5.1  0.73225
0  5.3  0.623904
0  5.5  0.535872
0  5.7  0.4621
0  5.9  0.400319
0  6.1  0.348778
0  6.3  0.305269
0  6.5  0.267787
0  6.7  0.23638
0  6.9  0.209132
0  7.1  0.18595
0  7.3  0.165686
0  7.5  0.148111
0  7.7  0.132754
0  7.9  0.119347
0  8.1  0.107702
0  8.3  0.0971556
0  8.5  0.0881011
0  8.7  0.0799898
0  8.9  0.0727963
0  9.1  0.0664277
0  9.3  0.060678
0  9.5  0.0554834
0  9.7  0.0509209
0  9.9  0.0467685
0  10.1  0.0430111
0  10.3  0.0397053
0  10.5  0.0366334
0  10.7  0.0338967
0  10.9  0.0313881
0  11.1  0.0291051
0  11.3  0.0270116
0  11.5  0.0251052
0  11.7  0.0233687
0  11.9  0.0217963
2  0.1  644.32
2  0.3  505.996
2  0.5  390.091
2  0.7  291.425
2  0.9  211.864
2  1.1  150.775
2  1.3  105.727
2  1.5  73.5028
2  1.7  50.9571
2  1.9  35.4501
2  2.1  24.8014
2  2.3  17.7184
2  2.5  12.9947
2  2.7  9.67746
2  2.9  7.31622
2  3.1  5.61351
2  3.3  4.36611
2  3.5  3.43862
2  3.7  2.74195
2  3.9  2.21081
2  4.1  1.80015
2  4.3  1.47936
2  4.5  1.22632
2  4.7  1.02467
2  4.9  0.862818
2  5.1  0.731013
2  5.3  0.62338
2  5.5  0.534747
2  5.7  0.460917
2  5.9  0.399882
2  6.1  0.348153
2  6.3  0.304603
2  6.5  0.267292
2  6.7  0.235921
2  6.9  0.208893
2  7.1  0.185506
2  7.3  0.165211
2  7.5  0.147883
2  7.7  0.132521
2  7.9  0.119071
2  8.1  0.107437
2  8.3  0.0970326
2  8.5  0.0878693
2  8.7  0.0798601
2  8.9  0.0726994
