# fragmentation : LHAPDF (data/prompt-D0-1-109/prompt-D0-1-109_0078.dat, member 0, Q=1*mt0=1.50333)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : -1.5
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  600.41
0  0.3  480.821
0  0.5  378.687
0  0.7  289.734
0  0.9  216.746
0  1.1  159.853
0  1.3  116.644
0  1.5  84.763
0  1.7  61.521
0  1.9  44.8244
0  2.1  32.8588
0  2.3  24.2907
0  2.5  18.1215
0  2.7  13.6637
0  2.9  10.4031
0  3.1  8.00614
0  3.3  6.22319
0  3.5  4.8833
0  3.7  3.86915
0  3.9  3.09141
0  4.1  2.4899
0  4.3  2.02244
0  4.5  1.65449
0  4.7  1.36307
0  4.9  1.1294
0  5.1  0.942165
0  5.3  0.790425
0  5.5  0.667105
0  5.7  0.565655
0  5.9  0.481931
0  6.1  0.4121
0  6.3  0.35433
0  6.5  0.305934
0  6.7  0.265032
0  6.9  0.230442
0  7.1  0.201086
0  7.3  0.176023
0  7.5  0.154617
0  7.7  0.13617
0  7.9  0.120248
0  8.1  0.106586
0  8.3  0.0947256
0  8.5  0.0843557
0  8.7  0.075299
0  8.9  0.0673709
0  9.1  0.060405
0  9.3  0.054204
0  9.5  0.0488506
0  9.7  0.0440539
0  9.9  0.0398233
0  10.1  0.0360629
0  10.3  0.0327368
0  10.5  0.0297525
0  10.7  0.0270831
0  10.9  0.0246789
0  11.1  0.0225114
0  11.3  0.0205836
0  11.5  0.0188543
0  11.7  0.0172806
0  11.9  0.0158784
2  0.1  599.647
2  0.3  480.273
2  0.5  378.343
2  0.7  289.383
2  0.9  216.475
2  1.1  159.678
2  1.3  116.481
2  1.5  84.6385
2  1.7  61.4261
2  1.9  44.7469
2  2.1  32.8045
2  2.3  24.2495
2  2.5  18.0902
2  2.7  13.6394
2  2.9  10.3847
2  3.1  7.99188
2  3.3  6.21198
2  3.5  4.87432
2  3.7  3.8621
2  3.9  3.08578
2  4.1  2.48534
2  4.3  2.01859
2  4.5  1.65135
2  4.7  1.36054
2  4.9  1.12728
2  5.1  0.940354
2  5.3  0.788958
2  5.5  0.665921
2  5.7  0.564581
2  5.9  0.480865
2  6.1  0.411631
2  6.3  0.353671
2  6.5  0.305356
2  6.7  0.264516
2  6.9  0.230023
2  7.1  0.200703
2  7.3  0.175739
2  7.5  0.154344
2  7.7  0.135909
2  7.9  0.120021
2  8.1  0.106372
2  8.3  0.0945414
2  8.5  0.0841962
2  8.7  0.0751544
2  8.9  0.067191
2  9.1  0.0602693
2  9.3  0.0541514
2  9.5  0.0487531
2  9.7  0.0439466
2  9.9  0.0397321
2  10.1  0.0360073
2  10.3  0.0326782
2  10.5  0.0296927
2  10.7  0.0270279
2  10.9  0.0246336
2  11.1  0.022492
2  11.3  0.0205359
2  11.5  0.0188198
2  11.7  0.0172463
2  11.9  0.0158464
4  0.1  597.78
4  0.3  478.639
4  0.5  376.957
4  0.7  288.308
4  0.9  215.668
4  1.1  159.05
4  1.3  116.04
4  1.5  84.2513
4  1.7  61.1385
4  1.9  44.5359
4  2.1  32.6394
4  2.3  24.1227
4  2.5  17.9954
4  2.7  13.5633
4  2.9  10.3292
4  3.1  7.94672
4  3.3  6.17603
4  3.5  4.8493
4  3.7  3.84107
4  3.9  3.0687
4  4.1  2.47175
4  4.3  2.00734
4  4.5  1.64244
4  4.7  1.35304
4  4.9  1.12108
4  5.1  0.934756
4  5.3  0.784558
4  5.5  0.662147
4  5.7  0.561404
4  5.9  0.478217
4  6.1  0.409314
4  6.3  0.351674
4  6.5  0.303575
4  6.7  0.263008
4  6.9  0.228715
4  7.1  0.199574
4  7.3  0.174681
4  7.5  0.153455
4  7.7  0.135134
4  7.9  0.119349
4  8.1  0.105771
4  8.3  0.0939809
4  8.5  0.0836899
4  8.7  0.0747283
4  8.9  0.0668611
4  9.1  0.0599487
4  9.3  0.0537948
4  9.5  0.0484759
4  9.7  0.0436988
4  9.9  0.0394944
4  10.1  0.0358039
4  10.3  0.0324866
4  10.5  0.0295125
4  10.7  0.0268471
4  10.9  0.0244821
4  11.1  0.0223611
4  11.3  0.0204322
4  11.5  0.0186929
4  11.7  0.017148
4  11.9  0.0157535
6  0.1  594.301
6  0.3  475.873
6  0.5  374.802
6  0.7  286.568
6  0.9  214.293
6  1.1  157.928
6  1.3  115.155
6  1.5  83.6239
6  1.7  60.6564
6  1.9  44.164
6  2.1  32.364
6  2.3  23.9132
6  2.5  17.8367
6  2.7  13.4438
6  2.9  10.2359
6  3.1  7.87664
6  3.3  6.12164
6  3.5  4.8031
6  3.7  3.80524
6  3.9  3.04014
6  4.1  2.44852
6  4.3  1.98874
6  4.5  1.62684
6  4.7  1.34023
6  4.9  1.11041
6  5.1  0.926352
6  5.3  0.777122
6  5.5  0.655782
6  5.7  0.556084
6  5.9  0.473609
6  6.1  0.4054
6  6.3  0.348425
6  6.5  0.300723
6  6.7  0.260399
6  6.9  0.226687
6  7.1  0.197699
6  7.3  0.173121
6  7.5  0.151975
6  7.7  0.133819
6  7.9  0.118189
6  8.1  0.104747
6  8.3  0.0930798
6  8.5  0.0828889
6  8.7  0.0739519
6  8.9  0.0662281
6  9.1  0.0593577
6  9.3  0.0533192
6  9.5  0.0479779
6  9.7  0.0432991
6  9.9  0.0390885
6  10.1  0.0354433
6  10.3  0.0321764
6  10.5  0.0292355
6  10.7  0.0266098
6  10.9  0.0242573
6  11.1  0.0221429
6  11.3  0.0202397
6  11.5  0.0185311
6  11.7  0.0169827
6  11.9  0.0155979
8  0.1  589.348
8  0.3  471.91
8  0.5  371.643
8  0.7  284.036
8  0.9  212.335
8  1.1  156.343
8  1.3  114.019
8  1.5  82.7155
8  1.7  59.9683
8  1.9  43.6438
8  2.1  31.9715
8  2.3  23.617
8  2.5  17.6127
8  2.7  13.2746
8  2.9  10.1035
8  3.1  7.77229
8  3.3  6.0407
8  3.5  4.74095
8  3.7  3.75483
8  3.9  2.99988
8  4.1  2.41579
8  4.3  1.96195
8  4.5  1.60515
8  4.7  1.3217
8  4.9  1.09565
8  5.1  0.913442
8  5.3  0.766552
8  5.5  0.646898
8  5.7  0.548543
8  5.9  0.467377
8  6.1  0.399761
8  6.3  0.34337
8  6.5  0.296426
8  6.7  0.256899
8  6.9  0.223529
8  7.1  0.194971
