# fragmentation : LHAPDF (data/prompt-D0-1-109/prompt-D0-1-109_0000.dat, member 0, Q=2*mt0=3.00666)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 3.0
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  189.001
0  0.3  97.4779
0  0.5  57.7468
0  0.7  34.4145
0  0.9  20.4973
0  1.1  12.2731
0  1.3  7.4041
0  1.5  4.50718
0  1.7  2.77612
0  1.9  1.72999
0  2.1  1.09071
0  2.3  0.696035
0  2.5  0.449597
0  2.7  0.293623
0  2.9  0.193865
0  3.1  0.129387
0  3.3  0.0872445
0  3.5  0.0593746
0  3.7  0.0407829
0  3.9  0.0282629
0  4.1  0.0197383
0  4.3  0.013898
0  4.5  0.00985491
0  4.7  0.00703874
0  4.9  0.00506202
0  5.1  0.00366089
0  5.3  0.00266314
0  5.5  0.00195021
0  5.7  0.00143354
0  5.9  0.00106056
0  6.1  0.000788278
0  6.3  0.00058855
0  6.5  0.000441401
0  6.7  0.000332229
0  6.9  0.000251065
0  7.1  0.000190491
0  7.3  0.000145081
0  7.5  0.000110939
0  7.7  8.50769e-05
0  7.9  6.54808e-05
0  8.1  5.05155e-05
0  8.3  3.91047e-05
0  8.5  3.03589e-05
0  8.7  2.36212e-05
0  8.9  1.84492e-05
0  9.1  1.44254e-05
0  9.3  1.13242e-05
0  9.5  8.90509e-06
0  9.7  7.01721e-06
0  9.9  5.53798e-06
0  10.1  4.38406e-06
0  10.3  3.47718e-06
0  10.5  2.76255e-06
0  10.7  2.19844e-06
0  10.9  1.75519e-06
0  11.1  1.40372e-06
0  11.3  1.12292e-06
0  11.5  9.00528e-07
0  11.7  7.23379e-07
0  11.9  5.82654e-07
2  0.1  188.864
2  0.3  97.4066
2  0.5  57.704
2  0.7  34.3883
2  0.9  20.481
2  1.1  12.2629
2  1.3  7.39765
2  1.5  4.50305
2  1.7  2.77346
2  1.9  1.72827
2  2.1  1.08958
2  2.3  0.695289
2  2.5  0.449103
2  2.7  0.293291
2  2.9  0.19364
2  3.1  0.129233
2  3.3  0.0871386
2  3.5  0.0593012
2  3.7  0.0407319
2  3.9  0.028227
2  4.1  0.019713
2  4.3  0.0138799
2  4.5  0.00984193
2  4.7  0.00702939
2  4.9  0.00505523
2  5.1  0.00365594
2  5.3  0.0026595
2  5.5  0.00194753
2  5.7  0.00143155
2  5.9  0.00105907
2  6.1  0.000787166
2  6.3  0.00058771
2  6.5  0.000440769
2  6.7  0.000331751
2  6.9  0.0002507
2  7.1  0.000190212
2  7.3  0.000144869
2  7.5  0.000110777
2  7.7  8.4952e-05
2  7.9  6.53841e-05
2  8.1  5.04401e-05
2  8.3  3.90463e-05
2  8.5  3.03135e-05
2  8.7  2.35857e-05
2  8.9  1.84214e-05
2  9.1  1.44035e-05
2  9.3  1.1307e-05
2  9.5  8.89154e-06
2  9.7  7.00651e-06
2  9.9  5.5295e-06
2  10.1  4.37732e-06
2  10.3  3.47182e-06
2  10.5  2.75828e-06
2  10.7  2.19501e-06
2  10.9  1.75246e-06
2  11.1  1.40153e-06
2  11.3  1.12116e-06
2  11.5  8.99106e-07
2  11.7  7.22232e-07
2  11.9  5.8174e-07
4  0.1  188.444
4  0.3  97.1906
4  0.5  57.5743
4  0.7  34.3088
4  0.9  20.4319
4  1.1  12.2321
4  1.3  7.37815
4  1.5  4.49056
4  1.7  2.76541
4  1.9  1.72303
4  2.1  1.08615
4  2.3  0.693017
4  2.5  0.447592
4  2.7  0.292275
4  2.9  0.192955
4  3.1  0.128768
4  3.3  0.0868165
4  3.5  0.05908
4  3.7  0.0405764
4  3.9  0.0281177
4  4.1  0.0196365
4  4.3  0.0138254
4  4.5  0.00980263
4  4.7  0.00700298
4  4.9  0.00503473
4  5.1  0.00364109
4  5.3  0.0026487
4  5.5  0.00193953
4  5.7  0.00142559
4  5.9  0.001055
4  6.1  0.000783859
4  6.3  0.000585234
4  6.5  0.000438902
4  6.7  0.00033035
4  6.9  0.000249772
4  7.1  0.000189403
4  7.3  0.000144342
4  7.5  0.000110332
4  7.7  8.45605e-05
4  7.9  6.50938e-05
4  8.1  5.02195e-05
4  8.3  3.8869e-05
4  8.5  3.01775e-05
4  8.7  2.34799e-05
4  8.9  1.83388e-05
4  9.1  1.43478e-05
4  9.3  1.12562e-05
4  9.5  8.84696e-06
4  9.7  6.97151e-06
4  9.9  5.50801e-06
