# fragmentation : LHAPDF (data/prompt-D0-1-109/prompt-D0-1-109_0000.dat, member 0, Q=1*mt0=1.50333)
# channel       : An0n
#   dipole file dir       : data/Pb/bk_posterior/member_0008/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 4.0
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  11.0784
0  0.3  7.5537
0  0.5  4.5917
0  0.7  2.54855
0  0.9  1.34786
0  1.1  0.696826
0  1.3  0.357213
0  1.5  0.182985
0  1.7  0.0941176
0  1.9  0.0487983
0  2.1  0.025524
0  2.3  0.0134906
0  2.5  0.00720085
0  2.7  0.0038867
0  2.9  0.00211871
0  3.1  0.00116675
0  3.3  0.000648708
0  3.5  0.000364151
0  3.7  0.00020621
0  3.9  0.00011779
0  4.1  6.78426e-05
0  4.3  3.93734e-05
0  4.5  2.30241e-05
0  4.7  1.35697e-05
0  4.9  8.0429e-06
0  5.1  4.8032e-06
0  5.3  2.8828e-06
0  5.5  1.7417e-06
0  5.7  1.05742e-06
0  5.9  6.45956e-07
0  6.1  3.96457e-07
0  6.3  2.44309e-07
0  6.5  1.51387e-07
0  6.7  9.41648e-08
0  6.9  5.88547e-08
0  7.1  3.69263e-08
0  7.3  2.32466e-08
0  7.5  1.47031e-08
0  7.7  9.33004e-09
0  7.9  5.93732e-09
0  8.1  3.79355e-09
0  8.3  2.43038e-09
0  8.5  1.56178e-09
0  8.7  1.00677e-09
0  8.9  6.51301e-10
0  9.1  4.22033e-10
0  9.3  2.74279e-10
0  9.5  1.78834e-10
0  9.7  1.16816e-10
0  9.9  7.64766e-11
0  10.1  5.01964e-11
0  10.3  3.30312e-11
0  10.5  2.17833e-11
0  10.7  1.43942e-11
0  10.9  9.53052e-12
0  11.1  6.32518e-12
0  11.3  4.203e-12
0  11.5  2.79734e-12
0  11.7  1.86636e-12
0  11.9  1.24791e-12
2  0.1  11.0713
2  0.3  7.54889
2  0.5  4.58874
2  0.7  2.54685
2  0.9  1.34694
2  1.1  0.696324
2  1.3  0.356945
2  1.5  0.182841
2  1.7  0.0940396
2  1.9  0.0487561
2  2.1  0.025501
2  2.3  0.0134781
2  2.5  0.0071939
2  2.7  0.00388283
2  2.9  0.00211654
2  3.1  0.00116553
2  3.3  0.000648011
2  3.5  0.000363751
2  3.7  0.000205979
2  3.9  0.000117656
2  4.1  6.77641e-05
2  4.3  3.93272e-05
2  4.5  2.29967e-05
2  4.7  1.35533e-05
2  4.9  8.03311e-06
2  5.1  4.79729e-06
2  5.3  2.87922e-06
2  5.5  1.73951e-06
2  5.7  1.05608e-06
2  5.9  6.45131e-07
2  6.1  3.95948e-07
2  6.3  2.43993e-07
2  6.5  1.5119e-07
2  6.7  9.40412e-08
2  6.9  5.87773e-08
2  7.1  3.68771e-08
2  7.3  2.32156e-08
2  7.5  1.46834e-08
2  7.7  9.31746e-09
2  7.9  5.92927e-09
2  8.1  3.78841e-09
2  8.3  2.42707e-09
2  8.5  1.55964e-09
2  8.7  1.00539e-09
2  8.9  6.50407e-10
2  9.1  4.21448e-10
2  9.3  2.73898e-10
2  9.5  1.78585e-10
2  9.7  1.16653e-10
2  9.9  7.63693e-11
2  10.1  5.0126e-11
2  10.3  3.29847e-11
2  10.5  2.17525e-11
2  10.7  1.43737e-11
2  10.9  9.51683e-12
2  11.1  6.31615e-12
2  11.3  4.19692e-12
2  11.5  2.79333e-12
2  11.7  1.86367e-12
2  11.9  1.24609e-12
4  0.1  11.0502
4  0.3  7.53436
4  0.5  4.57977
4  0.7  2.54173
4  0.9  1.34413
4  1.1  0.694809
4  1.3  0.356126
4  1.5  0.182405
4  1.7  0.0938035
4  1.9  0.0486285
4  2.1  0.0254317
4  2.3  0.01344
4  2.5  0.00717291
4  2.7  0.00387113
4  2.9  0.00210998
4  3.1  0.00116183
4  3.3  0.000645907
4  3.5  0.000362544
4  3.7  0.000205283
4  3.9  0.000117251
4  4.1  6.75272e-05
4  4.3  3.91874e-05
4  4.5  2.29141e-05
4  4.7  1.3504e-05
4  4.9  8.00355e-06
4  5.1  4.77945e-06
4  5.3  2.86839e-06
4  5.5  1.73291e-06
4  5.7  1.05204e-06
4  5.9  6.42647e-07
4  6.1  3.94409e-07
4  6.3  2.43041e-07
4  6.5  1.50594e-07
4  6.7  9.36681e-08
4  6.9  5.85432e-08
4  7.1  3.67293e-08
4  7.3  2.31221e-08
4  7.5  1.4624e-08
4  7.7  9.27946e-09
4  7.9  5.90504e-09
4  8.1  3.77282e-09
4  8.3  2.41707e-09
4  8.5  1.55317e-09
4  8.7  1.00125e-09
4  8.9  6.47695e-10
4  9.1  4.19686e-10
4  9.3  2.72748e-10
4  9.5  1.77834e-10
4  9.7  1.16162e-10
4  9.9  7.60467e-11
4  10.1  4.9913e-11
4  10.3  3.28444e-11
4  10.5  2.16596e-11
4  10.7  1.43121e-11
4  10.9  9.476e-12
4  11.1  6.28886e-12
4  11.3  4.17819e-12
4  11.5  2.7813e-12
4  11.7  1.85491e-12
4  11.9  1.24061e-12
6  0.1  11.0145
6  0.3  7.50957
6  0.5  4.56454
6  0.7  2.53294
6  0.9  1.33937
6  1.1  0.692208
6  1.3  0.354743
6  1.5  0.181658
6  1.7  0.0934076
6  1.9  0.0484135
6  2.1  0.0253245
6  2.3  0.0133774
6  2.5  0.00713694
6  2.7  0.00385174
6  2.9  0.00209933
6  3.1  0.00115564
6  3.3  0.000642346
