# fragmentation : LHAPDF (data/prompt-D0-1-109/prompt-D0-1-109_0000.dat, member 0, Q=1*mt0=1.50333)
# channel       : An0n
#   dipole file dir       : data/Pb/bk_posterior/member_0050/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 4.0
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  11.3044
0  0.3  7.70956
0  0.5  4.68722
0  0.7  2.60304
0  0.9  1.37742
0  1.1  0.712621
0  1.3  0.365624
0  1.5  0.187449
0  1.7  0.0964967
0  1.9  0.0500679
0  2.1  0.0262074
0  2.3  0.0138604
0  2.5  0.00740248
0  2.7  0.00399724
0  2.9  0.00217976
0  3.1  0.00120082
0  3.3  0.000667806
0  3.5  0.00037494
0  3.7  0.000212343
0  3.9  0.000121316
0  4.1  6.98645e-05
0  4.3  4.05456e-05
0  4.5  2.37078e-05
0  4.7  1.3971e-05
0  4.9  8.27993e-06
0  5.1  4.94285e-06
0  5.3  2.96644e-06
0  5.5  1.79181e-06
0  5.7  1.08761e-06
0  5.9  6.64176e-07
0  6.1  4.07454e-07
0  6.3  2.51061e-07
0  6.5  1.55558e-07
0  6.7  9.6714e-08
0  6.9  6.04165e-08
0  7.1  3.79047e-08
0  7.3  2.38566e-08
0  7.5  1.5082e-08
0  7.7  9.5663e-09
0  7.9  6.08612e-09
0  8.1  3.88706e-09
0  8.3  2.49001e-09
0  8.5  1.59897e-09
0  8.7  1.03076e-09
0  8.9  6.6611e-10
0  9.1  4.3171e-10
0  9.3  2.80387e-10
0  9.5  1.82682e-10
0  9.7  1.19353e-10
0  9.9  7.81109e-11
0  10.1  5.12528e-11
0  10.3  3.3735e-11
0  10.5  2.22225e-11
0  10.7  1.46688e-11
0  10.9  9.70676e-12
0  11.1  6.4452e-12
0  11.3  4.28044e-12
0  11.5  2.84882e-12
0  11.7  1.90006e-12
0  11.9  1.27008e-12
2  0.1  11.2976
2  0.3  7.70485
2  0.5  4.68432
2  0.7  2.60138
2  0.9  1.3765
2  1.1  0.712133
2  1.3  0.365359
2  1.5  0.187306
2  1.7  0.0964195
2  1.9  0.0500261
2  2.1  0.0261846
2  2.3  0.0138479
2  2.5  0.00739555
2  2.7  0.00399338
2  2.9  0.00217759
2  3.1  0.00119959
2  3.3  0.000667107
2  3.5  0.000374539
2  3.7  0.000212111
2  3.9  0.000121182
2  4.1  6.97856e-05
2  4.3  4.04992e-05
2  4.5  2.36802e-05
2  4.7  1.39546e-05
2  4.9  8.27006e-06
2  5.1  4.9369e-06
2  5.3  2.96284e-06
2  5.5  1.78961e-06
2  5.7  1.08626e-06
2  5.9  6.63347e-07
2  6.1  4.0694e-07
2  6.3  2.50747e-07
2  6.5  1.55359e-07
2  6.7  9.65896e-08
2  6.9  6.03384e-08
2  7.1  3.78555e-08
2  7.3  2.38254e-08
2  7.5  1.50621e-08
2  7.7  9.55366e-09
2  7.9  6.07803e-09
2  8.1  3.88188e-09
2  8.3  2.48667e-09
2  8.5  1.59681e-09
2  8.7  1.02936e-09
2  8.9  6.65209e-10
2  9.1  4.31122e-10
2  9.3  2.80003e-10
2  9.5  1.82431e-10
2  9.7  1.19186e-10
2  9.9  7.80017e-11
2  10.1  5.11819e-11
2  10.3  3.36883e-11
2  10.5  2.21916e-11
2  10.7  1.46483e-11
2  10.9  9.69314e-12
2  11.1  6.43613e-12
2  11.3  4.27443e-12
2  11.5  2.84479e-12
2  11.7  1.89737e-12
2  11.9  1.26828e-12
4  0.1  11.277
4  0.3  7.69061
4  0.5  4.67555
4  0.7  2.59635
4  0.9  1.37375
4  1.1  0.710671
4  1.3  0.364556
4  1.5  0.186875
4  1.7  0.0961863
4  1.9  0.0498997
4  2.1  0.0261159
4  2.3  0.01381
4  2.5  0.00737463
4  2.7  0.00398171
4  2.9  0.00217105
4  3.1  0.00119589
4  3.3  0.000664997
4  3.5  0.00037333
4  3.7  0.000211412
4  3.9  0.000120775
4  4.1  6.95476e-05
4  4.3  4.03589e-05
4  4.5  2.35971e-05
4  4.7  1.39049e-05
4  4.9  8.24028e-06
4  5.1  4.91897e-06
4  5.3  2.95194e-06
4  5.5  1.78298e-06
4  5.7  1.0822e-06
4  5.9  6.6085e-07
4  6.1  4.05393e-07
4  6.3  2.49717e-07
4  6.5  1.54761e-07
4  6.7  9.62152e-08
4  6.9  6.01027e-08
4  7.1  3.7699e-08
4  7.3  2.37316e-08
4  7.5  1.50023e-08
4  7.7  9.5155e-09
4  7.9  6.05378e-09
4  8.1  3.86631e-09
4  8.3  2.47658e-09
4  8.5  1.59031e-09
4  8.7  1.02516e-09
4  8.9  6.62481e-10
4  9.1  4.29346e-10
4  9.3  2.78839e-10
4  9.5  1.81673e-10
4  9.7  1.18669e-10
4  9.9  7.76767e-11
4  10.1  5.0969e-11
4  10.3  3.35446e-11
4  10.5  2.20961e-11
4  10.7  1.45878e-11
4  10.9  9.65209e-12
4  11.1  6.40869e-12
4  11.3  4.25626e-12
4  11.5  2.83277e-12
4  11.7  1.8893e-12
4  11.9  1.26286e-12
6  0.1  11.2422
6  0.3  7.66652
6  0.5  4.66071
6  0.7  2.58785
6  0.9  1.36909
6  1.1  0.708131
6  1.3  0.363198
6  1.5  0.186146
6  1.7  0.0957921
6  1.9  0.0496861
6  2.1  0.0259996
6  2.3  0.013746
6  2.5  0.00733929
6  2.7  0.003962
6  2.9  0.00216
6  3.1  0.00118964
6  3.3  0.000661435
6  3.5  0.00037129
6  3.7  0.000210232
6  3.9  0.000120089
6  4.1  6.9146e-05
6  4.3  4.01223e-05
6  4.5  2.34568e-05
6  4.7  1.38211e-05
6  4.9  8.19004e-06
6  5.1  4.88868e-06
6  5.3  2.93355e-06
6  5.5  1.77177e-06
6  5.7  1.07534e-06
6  5.9  6.56631e-07
6  6.1  4.02783e-07
6  6.3  2.48097e-07
6  6.5  1.53751e-07
6  6.7  9.55828e-08
6  6.9  5.97051e-08
6  7.1  3.74482e-08
6  7.3  2.35728e-08
6  7.5  1.49013e-08
6  7.7  9.45118e-09
6  7.9  6.01266e-09
6  8.1  3.83905e-09
6  8.3  2.45956e-09
6  8.5  1.57935e-09
6  8.7  1.01807e-09
6  8.9  6.57888e-10
6  9.1  4.26354e-10
6  9.3  2.76889e-10
6  9.5  1.804e-10
6  9.7  1.17834e-10
6  9.9  7.71277e-11
6  10.1  5.06073e-11
6  10.3  3.33047e-11
6  10.5  2.19385e-11
6  10.7  1.44833e-11
6  10.9  9.58309e-12
6  11.1  6.36263e-12
6  11.3  4.22578e-12
6  11.5  2.81235e-12
6  11.7  1.8756e-12
6  11.9  1.25367e-12
8  0.1  11.1925
8  0.3  7.63201
8  0.5  4.63944
8  0.7  2.57566
8  0.9  1.36241
8  1.1  0.704497
8  1.3  0.361248
8  1.5  0.1851
8  1.7  0.0952273
8  1.9  0.0493811
8  2.1  0.0258333
8  2.3  0.0136547
8  2.5  0.00728886
8  2.7  0.00393388
8  2.9  0.0021442
8  3.1  0.00118072
8  3.3  0.000656333
8  3.5  0.000368364
8  3.7  0.000208544
8  3.9  0.000119106
8  4.1  6.85709e-05
8  4.3  3.97839e-05
8  4.5  2.32565e-05
8  4.7  1.37018e-05
8  4.9  8.11717e-06
8  5.1  4.84561e-06
8  5.3  2.90753e-06
8  5.5  1.75592e-06
8  5.7  1.06563e-06
8  5.9  6.50643e-07
8  6.1  3.99072e-07
8  6.3  2.45787e-07
8  6.5  1.523e-07
8  6.7  9.46732e-08
8  6.9  5.91325e-08
8  7.1  3.70864e-08
8  7.3  2.33435e-08
8  7.5  1.47564e-08
8  7.7  9.35935e-09
8  7.9  5.95419e-09
8  8.1  3.80219e-09
8  8.3  2.43562e-09
8  8.5  1.56402e-09
8  8.7  1.00821e-09
8  8.9  6.51707e-10
8  9.1  4.22114e-10
8  9.3  2.74117e-10
8  9.5  1.78577e-10
8  9.7  1.16628e-10
8  9.9  7.63286e-11
8  10.1  5.00719e-11
8  10.3  3.29363e-11
8  10.5  2.17195e-11
8  10.7  1.43367e-11
8  10.9  9.48579e-12
8  11.1  6.29384e-12
8  11.3  4.18224e-12
8  11.5  2.78411e-12
8  11.7  1.85596e-12
8  11.9  1.24083e-12
10  0.1  11.1266
10  0.3  7.58637
10  0.5  4.61141
10  0.7  2.55951
10  0.9  1.35354
10  1.1  0.699718
10  1.3  0.358668
10  1.5  0.18371
10  1.7  0.0944771
10  1.9  0.0489747
10  2.1  0.0256125
10  2.3  0.0135334
10  2.5  0.00722189
10  2.7  0.00389656
10  2.9  0.0021233
10  3.1  0.0011689
10  3.3  0.000649604
10  3.5  0.00036452
10  3.7  0.000206324
10  3.9  0.000117801
10  4.1  6.78163e-05
10  4.3  3.93389e-05
10  4.5  2.29926e-05
10  4.7  1.3544e-05
10  4.9  8.02253e-06
10  5.1  4.78851e-06
10  5.3  2.87277e-06
10  5.5  1.73475e-06
10  5.7  1.05268e-06
10  5.9  6.42683e-07
10  6.1  3.94158e-07
10  6.3  2.42744e-07
10  6.5  1.50413e-07
10  6.7  9.34912e-08
10  6.9  5.83909e-08
10  7.1  3.66192e-08
10  7.3  2.30481e-08
10  7.5  1.45679e-08
10  7.7  9.23883e-09
10  7.9  5.8769e-09
10  8.1  3.75192e-09
10  8.3  2.40349e-09
10  8.5  1.54322e-09
10  8.7  9.947e-10
10  8.9  6.427e-10
10  9.1  4.16488e-10
10  9.3  2.70507e-10
10  9.5  1.76199e-10
10  9.7  1.15112e-10
10  9.9  7.53203e-11
10  10.1  4.94175e-11
10  10.3  3.25186e-11
10  10.5  2.14196e-11
10  10.7  1.4139e-11
