# fragmentation : BCFY (r=0.1)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : -0.5
# ============================================================
# b  pD0  dsigma_dy
0  0.1  1206.31
0  0.3  954.631
0  0.5  756.219
0  0.7  592.359
0  0.9  460.219
0  1.1  356.265
0  1.3  275.382
0  1.5  212.585
0  1.7  164.225
0  1.9  127.016
0  2.1  98.4384
0  2.3  76.6107
0  2.5  59.8967
0  2.7  47.0861
0  2.9  37.2348
0  3.1  29.6354
0  3.3  23.7448
0  3.5  19.1523
0  3.7  15.5509
0  3.9  12.7072
0  4.1  10.452
0  4.3  8.6466
0  4.5  7.19184
0  4.7  6.01867
0  4.9  5.05929
0  5.1  4.27705
0  5.3  3.63208
0  5.5  3.09852
0  5.7  2.653
0  5.9  2.28342
0  6.1  1.9709
0  6.3  1.70782
0  6.5  1.48511
0  6.7  1.29611
0  6.9  1.13458
0  7.1  0.996053
0  7.3  0.876713
0  7.5  0.774328
0  7.7  0.68507
0  7.9  0.608173
0  8.1  0.541192
0  8.3  0.48268
0  8.5  0.431474
0  8.7  0.386481
0  8.9  0.346898
0  9.1  0.311935
0  9.3  0.280843
0  9.5  0.253643
0  9.7  0.229296
0  9.9  0.207643
0  10.1  0.188479
0  10.3  0.171303
0  10.5  0.155892
0  10.7  0.142107
0  10.9  0.129714
0  11.1  0.118558
0  11.3  0.108459
0  11.5  0.0994148
0  11.7  0.0911862
0  11.9  0.08377
2  0.1  1205.11
2  0.3  953.492
2  0.5  755.425
2  0.7  591.726
2  0.9  459.716
2  1.1  355.862
2  1.3  275.057
2  1.5  212.323
2  1.7  164.012
2  1.9  126.844
2  2.1  98.2987
2  2.3  76.4987
2  2.5  59.8069
2  2.7  47.0136
2  2.9  37.176
2  3.1  29.5882
2  3.3  23.7064
2  3.5  19.1211
2  3.7  15.5251
2  3.9  12.6861
2  4.1  10.4344
2  4.3  8.63194
2  4.5  7.17951
2  4.7  6.00796
2  4.9  5.05058
2  5.1  4.26967
2  5.3  3.62574
2  5.5  3.09319
2  5.7  2.64842
2  5.9  2.27944
2  6.1  1.96744
2  6.3  1.70483
2  6.5  1.48247
2  6.7  1.29383
2  6.9  1.13258
2  7.1  0.994301
2  7.3  0.875163
2  7.5  0.772949
2  7.7  0.68386
2  7.9  0.607096
2  8.1  0.540228
2  8.3  0.481835
2  8.5  0.430701
2  8.7  0.385791
2  8.9  0.346279
2  9.1  0.311193
2  9.3  0.280285
2  9.5  0.253185
2  9.7  0.228882
2  9.9  0.207255
2  10.1  0.188141
2  10.3  0.170992
2  10.5  0.15561
2  10.7  0.141848
2  10.9  0.12948
2  11.1  0.118304
2  11.3  0.108302
2  11.5  0.0992349
2  11.7  0.0910317
2  11.9  0.0836115
4  0.1  1201.53
4  0.3  950.798
4  0.5  753.04
4  0.7  589.829
4  0.9  458.202
4  1.1  354.648
4  1.3  274.077
4  1.5  211.526
4  1.7  163.407
4  1.9  126.327
4  2.1  97.8803
4  2.3  76.1603
4  2.5  59.5346
4  2.7  46.7944
4  2.9  37.0001
4  3.1  29.4455
4  3.3  23.5903
4  3.5  19.0267
4  3.7  15.4474
4  3.9  12.6216
4  4.1  10.3818
4  4.3  8.58839
4  4.5  7.14298
4  4.7  5.97529
4  4.9  5.02672
4  5.1  4.24565
4  5.3  3.60691
4  5.5  3.07678
4  5.7  2.63465
4  5.9  2.26684
4  6.1  1.95708
4  6.3  1.69575
4  6.5  1.47461
4  6.7  1.28688
4  6.9  1.12649
4  7.1  0.989029
4  7.3  0.870256
4  7.5  0.768782
4  7.7  0.680567
4  7.9  0.603835
4  8.1  0.537211
4  8.3  0.479182
4  8.5  0.428403
4  8.7  0.383763
4  8.9  0.344479
4  9.1  0.309661
4  9.3  0.278932
4  9.5  0.251546
4  9.7  0.227576
4  9.9  0.206163
4  10.1  0.187073
4  10.3  0.169955
4  10.5  0.154692
4  10.7  0.141085
4  10.9  0.128728
4  11.1  0.117668
4  11.3  0.107643
4  11.5  0.0987163
4  11.7  0.0904868
4  11.9  0.0831864
6  0.1  1195.23
6  0.3  945.763
6  0.5  749.168
6  0.7  586.625
6  0.9  455.639
6  1.1  352.593
6  1.3  272.417
6  1.5  210.211
6  1.7  162.317
6  1.9  125.444
6  2.1  97.1677
6  2.3  75.5912
6  2.5  59.0785
6  2.7  46.4266
6  2.9  36.703
6  3.1  29.2052
6  3.3  23.3953
6  3.5  18.8674
6  3.7  15.317
6  3.9  12.5146
6  4.1  10.2924
6  4.3  8.5152
6  4.5  7.08063
6  4.7  5.92308
6  4.9  4.98046
6  5.1  4.21014
6  5.3  3.57496
6  5.5  3.04968
6  5.7  2.61106
6  5.9  2.24722
6  6.1  1.93959
6  6.3  1.68061
6  6.5  1.46132
6  6.7  1.27534
6  6.9  1.11636
6  7.1  0.980044
6  7.3  0.862574
6  7.5  0.761833
6  7.7  0.674344
6  7.9  0.598164
6  8.1  0.53243
6  8.3  0.474862
6  8.5  0.424481
6  8.7  0.380219
6  8.9  0.34125
6  9.1  0.306615
6  9.3  0.276442
6  9.5  0.249488
6  9.7  0.225533
6  9.9  0.204217
6  10.1  0.18537
6  10.3  0.168484
6  10.5  0.15333
6  10.7  0.139754
6  10.9  0.127578
6  11.1  0.116571
6  11.3  0.106695
6  11.5  0.0977642
6  11.7  0.0896805
6  11.9  0.0823757
8  0.1  1186.3
8  0.3  938.493
8  0.5  743.433
8  0.7  582.059
8  0.9  451.985
8  1.1  349.662
8  1.3  270.045
8  1.5  208.337
8  1.7  160.766
8  1.9  124.166
8  2.1  96.1591
8  2.3  74.79
8  2.5  58.4272
8  2.7  45.8921
8  2.9  36.2804
8  3.1  28.8637
8  3.3  23.1182
8  3.5  18.6413
8  3.7  15.1315
8  3.9  12.3618
8  4.1  10.1659
8  4.3  8.40852
8  4.5  6.99249
8  4.7  5.85096
8  4.9  4.91799
8  5.1  4.15699
8  5.3  3.52975
8  5.5  3.01103
8  5.7  2.57787
8  5.9  2.21697
8  6.1  1.91477
8  6.3  1.65897
8  6.5  1.44254
8  6.7  1.25887
8  6.9  1.10193
8  7.1  0.967442
8  7.3  0.851349
8  7.5  0.751885
8  7.7  0.665538
8  7.9  0.590405
8  8.1  0.525313
8  8.3  0.468617
8  8.5  0.418877
8  8.7  0.375233
8  8.9  0.336726
8  9.1  0.302837
8  9.3  0.272781
8  9.5  0.245998
8  9.7  0.222526
8  9.9  0.201571
8  10.1  0.182868
8  10.3  0.166228
8  10.5  0.151311
8  10.7  0.137924
8  10.9  0.12586
8  11.1  0.11502
8  11.3  0.105268
8  11.5  0.096474
8  11.7  0.0884731
8  11.9  0.0812625
10  0.1  1174.34
10  0.3  928.85
10  0.5  735.82
10  0.7  575.978
10  0.9  447.13
10  1.1  345.782
10  1.3  266.903
10  1.5  205.791
10  1.7  158.717
10  1.9  122.514
10  2.1  94.8313
10  2.3  73.7232
10  2.5  57.5711
10  2.7  45.2029
10  2.9  35.7249
10  3.1  28.4147
10  3.3  22.7535
10  3.5  18.3467
10  3.7  14.888
10  3.9  12.1614
10  4.1  9.99951
10  4.3  8.27091
10  4.5  6.87689
10  4.7  5.75369
10  4.9  4.83583
10  5.1  4.08744
10  5.3  3.47034
10  5.5  2.96019
10  5.7  2.53415
10  5.9  2.18093
10  6.1  1.88218
10  6.3  1.63076
10  6.5  1.41792
10  6.7  1.23731
10  6.9  1.08301
10  7.1  0.950695
10  7.3  0.83671
10  7.5  0.738927
10  7.7  0.654041
10  7.9  0.580096
10  8.1  0.516406
10  8.3  0.460492
10  8.5  0.411597
10  8.7  0.368659
10  8.9  0.330902
10  9.1  0.297357
10  9.3  0.268003
10  9.5  0.241872
10  9.7  0.218637
10  9.9  0.197949
10  10.1  0.179656
10  10.3  0.163319
10  10.5  0.148619
10  10.7  0.135465
10  10.9  0.123645
10  11.1  0.113001
10  11.3  0.103405
10  11.5  0.0947432
10  11.7  0.0869004
10  11.9  0.0798272
12  0.1  1159.23
12  0.3  916.699
12  0.5  726.11
12  0.7  568.291
12  0.9  440.919
12  1.1  340.862
12  1.3  262.92
12  1.5  202.583
12  1.7  156.115
12  1.9  120.466
12  2.1  93.1525
12  2.3  72.3778
12  2.5  56.4914
12  2.7  44.3355
12  2.9  35.0267
12  3.1  27.8508
12  3.3  22.2957
12  3.5  17.9733
12  3.7  14.5819
12  3.9  11.9094
12  4.1  9.79097
12  4.3  8.09794
12  4.5  6.73159
12  4.7  5.63209
12  4.9  4.73283
