# fragmentation : BCFY (r=0.1)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 1.5
# ============================================================
# b  pD0  dsigma_dy
0  0.1  807.657
0  0.3  625.326
0  0.5  481.713
0  0.7  364.612
0  0.9  272.637
0  1.1  202.954
0  1.3  150.946
0  1.5  112.326
0  1.7  83.7538
0  1.9  62.6479
0  2.1  47.049
0  2.3  35.4935
0  2.5  26.9275
0  2.7  20.5465
0  2.9  15.7786
0  3.1  12.1959
0  3.3  9.48668
0  3.5  7.42931
0  3.7  5.85521
0  3.9  4.64273
0  4.1  3.70397
0  4.3  2.97247
0  4.5  2.39913
0  4.7  1.94765
0  4.9  1.58804
0  5.1  1.3018
0  5.3  1.07193
0  5.5  0.886923
0  5.7  0.736967
0  5.9  0.615042
0  6.1  0.515218
0  6.3  0.433146
0  6.5  0.36546
0  6.7  0.309433
0  6.9  0.262871
0  7.1  0.223888
0  7.3  0.191261
0  7.5  0.163924
0  7.7  0.140853
0  7.9  0.121383
0  8.1  0.104875
0  8.3  0.0908234
0  8.5  0.0788373
0  8.7  0.068637
0  8.9  0.0598371
0  9.1  0.0522342
0  9.3  0.0457491
0  9.5  0.0401193
0  9.7  0.0352275
0  9.9  0.0310138
0  10.1  0.0273709
0  10.3  0.0241637
0  10.5  0.0213807
0  10.7  0.018941
0  10.9  0.0168121
0  11.1  0.0149429
0  11.3  0.0132939
0  11.5  0.0118447
0  11.7  0.0105812
0  11.9  0.00945299
2  0.1  806.976
2  0.3  624.792
2  0.5  481.3
2  0.7  364.294
2  0.9  272.395
2  1.1  202.767
2  1.3  150.802
2  1.5  112.214
2  1.7  83.6661
2  1.9  62.5792
2  2.1  46.9954
2  2.3  35.4514
2  2.5  26.8946
2  2.7  20.5206
2  2.9  15.7582
2  3.1  12.1798
2  3.3  9.47389
2  3.5  7.41913
2  3.7  5.84708
2  3.9  4.63618
2  4.1  3.69868
2  4.3  2.96819
2  4.5  2.39564
2  4.7  1.9448
2  4.9  1.58569
2  5.1  1.29986
2  5.3  1.07031
2  5.5  0.885573
2  5.7  0.735845
2  5.9  0.614096
2  6.1  0.514422
2  6.3  0.432481
2  6.5  0.364897
2  6.7  0.308952
2  6.9  0.262462
2  7.1  0.223538
2  7.3  0.190957
2  7.5  0.163662
2  7.7  0.140627
2  7.9  0.121189
2  8.1  0.104707
2  8.3  0.0906793
2  8.5  0.0787116
2  8.7  0.0685275
2  8.9  0.0597415
2  9.1  0.0521504
2  9.3  0.0456749
2  9.5  0.0400513
2  9.7  0.0351693
2  9.9  0.0309622
2  10.1  0.0273255
2  10.3  0.0241232
2  10.5  0.0213445
2  10.7  0.0189098
2  10.9  0.0167834
2  11.1  0.0149173
2  11.3  0.0132713
2  11.5  0.0118244
2  11.7  0.0105633
2  11.9  0.00943692
4  0.1  804.89
4  0.3  623.169
4  0.5  480.04
4  0.7  363.346
4  0.9  271.65
4  1.1  202.201
4  1.3  150.356
4  1.5  111.88
4  1.7  83.405
4  1.9  62.3598
4  2.1  46.8237
4  2.3  35.3328
4  2.5  26.8012
4  2.7  20.4434
4  2.9  15.6992
4  3.1  12.1332
4  3.3  9.43909
4  3.5  7.3936
4  3.7  5.83095
4  3.9  4.62455
4  4.1  3.68836
4  4.3  2.96061
4  4.5  2.39187
4  4.7  1.94207
4  4.9  1.58554
4  5.1  1.30022
4  5.3  1.07258
4  5.5  0.888362
4  5.7  0.738733
4  5.9  0.617246
4  6.1  0.517524
4  6.3  0.435747
4  6.5  0.368227
4  6.7  0.312393
4  6.9  0.266025
4  7.1  0.2271
4  7.3  0.194767
4  7.5  0.167339
4  7.7  0.144301
4  7.9  0.124678
4  8.1  0.107253
4  8.3  0.0924311
4  8.5  0.0797789
4  8.7  0.0690673
4  8.9  0.0599501
4  9.1  0.0521296
4  9.3  0.0454705
4  9.5  0.0398252
4  9.7  0.0349987
4  9.9  0.0308102
4  10.1  0.0271904
4  10.3  0.0240047
4  10.5  0.0212392
4  10.7  0.018816
4  10.9  0.0167004
4  11.1  0.0148441
4  11.3  0.0132056
4  11.5  0.0117658
4  11.7  0.0105104
4  11.9  0.00938902
6  0.1  801.454
6  0.3  620.472
6  0.5  477.956
6  0.7  361.716
6  0.9  270.429
6  1.1  201.254
6  1.3  149.631
6  1.5  111.306
6  1.7  82.9557
6  1.9  62.0244
6  2.1  46.5613
6  2.3  35.1111
6  2.5  26.6273
6  2.7  20.3112
6  2.9  15.5934
6  3.1  12.0495
6  3.3  9.37052
6  3.5  7.33689
6  3.7  5.78125
6  3.9  4.5834
6  4.1  3.6559
6  4.3  2.93359
6  4.5  2.36754
6  4.7  1.92165
6  4.9  1.56677
6  5.1  1.28405
6  5.3  1.05807
6  5.5  0.875327
6  5.7  0.726742
6  5.9  0.606483
6  6.1  0.508055
6  6.3  0.427102
6  6.5  0.360313
6  6.7  0.305044
6  6.9  0.259028
6  7.1  0.220556
6  7.3  0.188508
6  7.5  0.161574
6  7.7  0.138871
6  7.9  0.11965
6  8.1  0.103368
6  8.3  0.0895205
6  8.5  0.0776943
6  8.7  0.0676234
6  8.9  0.0589614
6  9.1  0.0514698
6  9.3  0.0450751
6  9.5  0.0395262
6  9.7  0.034708
6  9.9  0.0305548
6  10.1  0.0269652
6  10.3  0.023805
6  10.5  0.0210626
6  10.7  0.0186592
6  10.9  0.0165612
6  11.1  0.0147198
6  11.3  0.0130952
6  11.5  0.011667
6  11.7  0.0104226
6  11.9  0.00931024
8  0.1  796.496
8  0.3  616.604
8  0.5  474.953
8  0.7  359.401
8  0.9  268.663
8  1.1  199.894
8  1.3  148.578
8  1.5  110.487
8  1.7  82.3172
8  1.9  61.5263
8  2.1  46.1721
8  2.3  34.8061
8  2.5  26.3898
8  2.7  20.1241
8  2.9  15.4458
8  3.1  11.933
8  3.3  9.27825
8  3.5  7.26335
8  3.7  5.72246
8  3.9  4.53604
8  4.1  3.61779
8  4.3  2.90263
8  4.5  2.34224
8  4.7  1.90105
8  4.9  1.5497
8  5.1  1.27012
8  5.3  1.0457
8  5.5  0.865085
8  5.7  0.719108
8  5.9  0.599741
8  6.1  0.502322
8  6.3  0.422282
8  6.5  0.356253
8  6.7  0.301603
8  6.9  0.256192
8  7.1  0.218175
8  7.3  0.186361
8  7.5  0.159713
8  7.7  0.13722
8  7.9  0.118247
8  8.1  0.102157
8  8.3  0.088468
8  8.5  0.0767863
8  8.7  0.0668454
8  8.9  0.0582727
8  9.1  0.0508661
8  9.3  0.0445476
8  9.5  0.039061
8  9.7  0.0342983
8  9.9  0.0301942
8  10.1  0.0266463
8  10.3  0.0235225
8  10.5  0.0208124
8  10.7  0.0184372
8  10.9  0.0163643
8  11.1  0.014544
8  11.3  0.0129385
8  11.5  0.0115273
8  11.7  0.0102973
8  11.9  0.00919891
10  0.1  789.87
10  0.3  611.408
10  0.5  470.947
10  0.7  356.344
10  0.9  266.312
10  1.1  198.092
10  1.3  147.177
10  1.5  109.411
10  1.7  81.4798
10  1.9  60.8656
10  2.1  45.6481
10  2.3  34.4144
10  2.5  26.0825
10  2.7  19.8802
10  2.9  15.2565
10  3.1  11.7848
10  3.3  9.16329
10  3.5  7.17856
10  3.7  5.65621
10  3.9  4.48244
10  4.1  3.57521
10  4.3  2.87279
10  4.5  2.3196
10  4.7  1.88308
10  4.9  1.53615
10  5.1  1.26065
10  5.3  1.03915
10  5.5  0.860601
10  5.7  0.715895
10  5.9  0.598293
10  6.1  0.501942
10  6.3  0.422529
10  6.5  0.357117
10  6.7  0.303243
10  6.9  0.258293
10  7.1  0.220799
10  7.3  0.189288
10  7.5  0.162723
10  7.7  0.140363
10  7.9  0.121315
10  8.1  0.104273
