# fragmentation : BCFY (r=0.1)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 0.5
# ============================================================
# b  pD0  dsigma_dy
0  0.1  1117.08
0  0.3  877.446
0  0.5  688.953
0  0.7  533.624
0  0.9  410.235
0  1.1  314.087
0  1.3  240.272
0  1.5  183.963
0  1.7  141.026
0  1.9  108.357
0  2.1  83.5164
0  2.3  64.6288
0  2.5  50.2776
0  2.7  39.3107
0  2.9  30.92
0  3.1  24.4654
0  3.3  19.4733
0  3.5  15.6048
0  3.7  12.5831
0  3.9  10.207
0  4.1  8.32651
0  4.3  6.8324
0  4.5  5.63859
0  4.7  4.67768
0  4.9  3.89877
0  5.1  3.26556
0  5.3  2.74935
0  5.5  2.32263
0  5.7  1.97118
0  5.9  1.6806
0  6.1  1.43623
0  6.3  1.23261
0  6.5  1.0617
0  6.7  0.917743
0  6.9  0.795658
0  7.1  0.691923
0  7.3  0.603886
0  7.5  0.528033
0  7.7  0.462963
0  7.9  0.406825
0  8.1  0.358294
0  8.3  0.316738
0  8.5  0.28044
0  8.7  0.248802
0  8.9  0.221203
0  9.1  0.197034
0  9.3  0.17584
0  9.5  0.157218
0  9.7  0.140823
0  9.9  0.126382
0  10.1  0.113559
0  10.3  0.102314
0  10.5  0.0922634
0  10.7  0.0833248
0  10.9  0.0753534
0  11.1  0.0682508
0  11.3  0.0618936
0  11.5  0.056201
0  11.7  0.0510962
0  11.9  0.0465175
2  0.1  1116.04
2  0.3  876.624
2  0.5  688.303
2  0.7  533.111
2  0.9  409.829
2  1.1  313.766
2  1.3  240.016
2  1.5  183.758
2  1.7  140.861
2  1.9  108.225
2  2.1  83.4108
2  2.3  64.5439
2  2.5  50.2095
2  2.7  39.2561
2  2.9  30.8762
2  3.1  24.4299
2  3.3  19.4446
2  3.5  15.5812
2  3.7  12.564
2  3.9  10.1914
2  4.1  8.31355
2  4.3  6.82169
2  4.5  5.62971
2  4.7  4.67028
2  4.9  3.89254
2  5.1  3.26032
2  5.3  2.74493
2  5.5  2.31888
2  5.7  1.96799
2  5.9  1.67785
2  6.1  1.43388
2  6.3  1.2306
2  6.5  1.05997
2  6.7  0.916217
2  6.9  0.794331
2  7.1  0.690777
2  7.3  0.602878
2  7.5  0.527154
2  7.7  0.462195
2  7.9  0.406146
2  8.1  0.357698
2  8.3  0.316207
2  8.5  0.279971
2  8.7  0.248375
2  8.9  0.220829
2  9.1  0.196708
2  9.3  0.175545
2  9.5  0.156947
2  9.7  0.140579
2  9.9  0.126167
2  10.1  0.113366
2  10.3  0.102137
2  10.5  0.092103
2  10.7  0.0831768
2  10.9  0.0752223
2  11.1  0.0681354
2  11.3  0.0617914
2  11.5  0.056107
2  11.7  0.0510109
2  11.9  0.0464388
4  0.1  1113.49
4  0.3  874.585
4  0.5  686.803
4  0.7  532.172
4  0.9  408.878
4  1.1  313.252
4  1.3  239.675
4  1.5  183.617
4  1.7  140.787
4  1.9  108.23
4  2.1  83.5102
4  2.3  64.6656
4  2.5  50.3115
4  2.7  39.2936
4  2.9  30.8097
4  3.1  24.3268
4  3.3  19.3582
4  3.5  15.5109
4  3.7  12.5065
4  3.9  10.1444
4  4.1  8.27479
4  4.3  6.7896
4  4.5  5.60303
4  4.7  4.64794
4  4.9  3.87385
4  5.1  3.24465
4  5.3  2.73161
4  5.5  2.30757
4  5.7  1.95833
4  5.9  1.66961
4  6.1  1.42678
4  6.3  1.22449
4  6.5  1.0547
4  6.7  0.911636
4  6.9  0.790354
4  7.1  0.687283
4  7.3  0.599847
4  7.5  0.524475
4  7.7  0.459839
4  7.9  0.404093
4  8.1  0.355891
4  8.3  0.314606
4  8.5  0.278556
4  8.7  0.247116
4  8.9  0.219696
4  9.1  0.195701
4  9.3  0.174638
4  9.5  0.15614
4  9.7  0.139855
4  9.9  0.125519
4  10.1  0.112838
4  10.3  0.101619
4  10.5  0.0916331
4  10.7  0.0827409
4  10.9  0.0748059
4  11.1  0.067765
4  11.3  0.0614498
4  11.5  0.0558102
4  11.7  0.0507415
4  11.9  0.0461947
6  0.1  1107.62
6  0.3  869.933
6  0.5  683.018
6  0.7  528.968
6  0.9  406.558
6  1.1  311.091
6  1.3  237.951
6  1.5  182.098
6  1.7  139.532
6  1.9  107.167
6  2.1  82.5676
6  2.3  63.8603
6  2.5  49.6572
6  2.7  38.811
6  2.9  30.5183
6  3.1  24.1429
6  3.3  19.2122
6  3.5  15.3922
6  3.7  12.4097
6  3.9  10.065
6  4.1  8.20931
6  4.3  6.7354
6  4.5  5.5579
6  4.7  4.61019
6  4.9  3.84222
6  5.1  3.21804
6  5.3  2.70906
6  5.5  2.28839
6  5.7  1.94198
6  5.9  1.6556
6  6.1  1.41484
6  6.3  1.21416
6  6.5  1.04574
6  6.7  0.903894
6  6.9  0.783614
6  7.1  0.681442
6  7.3  0.594716
6  7.5  0.519992
6  7.7  0.455887
6  7.9  0.400586
6  8.1  0.352802
6  8.3  0.311885
6  8.5  0.276134
6  8.7  0.244972
6  8.9  0.217792
6  9.1  0.193994
6  9.3  0.173118
6  9.5  0.154772
6  9.7  0.13863
6  9.9  0.124415
6  10.1  0.111844
6  10.3  0.100714
6  10.5  0.0908165
6  10.7  0.0820148
6  10.9  0.0741679
6  11.1  0.0671737
6  11.3  0.0609193
6  11.5  0.0553134
6  11.7  0.0502921
6  11.9  0.0457823
8  0.1  1100.03
8  0.3  863.948
8  0.5  678.282
8  0.7  525.215
8  0.9  403.477
8  1.1  308.833
8  1.3  236.089
8  1.5  180.611
8  1.7  138.335
8  1.9  106.198
8  2.1  81.7871
8  2.3  63.2422
8  2.5  49.1657
8  2.7  38.4191
8  2.9  30.2023
8  3.1  23.8865
8  3.3  19.0049
8  3.5  15.2237
8  3.7  12.2725
8  3.9  9.9521
8  4.1  8.119
8  4.3  6.65862
8  4.5  5.49409
8  4.7  4.557
8  4.9  3.79756
8  5.1  3.17997
8  5.3  2.67573
8  5.5  2.26141
8  5.7  1.91896
8  5.9  1.63595
8  6.1  1.39799
8  6.3  1.19963
8  6.5  1.03318
8  6.7  0.893002
8  6.9  0.774141
8  7.1  0.673165
8  7.3  0.587454
8  7.5  0.513623
8  7.7  0.450302
8  7.9  0.395667
8  8.1  0.348453
8  8.3  0.308021
8  8.5  0.272708
8  8.7  0.241918
8  8.9  0.215078
8  9.1  0.191581
8  9.3  0.170963
8  9.5  0.152846
8  9.7  0.1369
8  9.9  0.122863
8  10.1  0.110452
8  10.3  0.0994504
8  10.5  0.0896723
8  10.7  0.0809768
8  10.9  0.073229
8  11.1  0.0663305
8  11.3  0.0601463
8  11.5  0.0546098
8  11.7  0.049651
8  11.9  0.0451988
10  0.1  1090.83
10  0.3  856.732
10  0.5  673.055
10  0.7  520.996
10  0.9  400.184
10  1.1  306.316
10  1.3  234.227
10  1.5  179.255
10  1.7  137.233
10  1.9  105.415
10  2.1  81.2719
10  2.3  62.8889
10  2.5  48.9214
10  2.7  38.1426
10  2.9  29.8704
10  3.1  23.561
10  3.3  18.732
10  3.5  15.002
10  3.7  12.0918
10  3.9  9.80376
10  4.1  7.99683
10  4.3  6.55748
10  4.5  5.41003
10  4.7  4.48686
10  4.9  3.7387
10  5.1  3.13193
10  5.3  2.63385
10  5.5  2.22583
10  5.7  1.88859
10  5.9  1.61
10  6.1  1.37571
10  6.3  1.18045
10  6.5  1.0166
10  6.7  0.878631
10  6.9  0.761651
10  7.1  0.66271
10  7.3  0.57792
10  7.5  0.505286
10  7.7  0.442956
10  7.9  0.389198
10  8.1  0.342742
10  8.3  0.302953
10  8.5  0.268207
10  8.7  0.23792
10  8.9  0.211511
10  9.1  0.188388
10  9.3  0.168111
10  9.5  0.150298
10  9.7  0.134606
10  9.9  0.120799
10  10.1  0.108536
10  10.3  0.0977813
10  10.5  0.0881734
10  10.7  0.0796195
10  10.9  0.0719969
10  11.1  0.0652085
10  11.3  0.0591326
10  11.5  0.0536919
10  11.7  0.0488161
10  11.9  0.0444385
12  0.1  1077.18
12  0.3  845.919
12  0.5  664.026
12  0.7  514
12  0.9  394.661
12  1.1  301.764
12  1.3  230.514
12  1.5  176.148
12  1.7  134.759
12  1.9  103.332
12  2.1  79.4907
12  2.3  61.4084
12  2.5  47.6965
12  2.7  37.2422
12  2.9  29.2566
12  3.1  23.1243
12  3.3  18.3882
12  3.5  14.7228
12  3.7  11.8643
12  3.9  9.61731
12  4.1  7.84062
12  4.3  6.43046
12  4.5  5.3045
12  4.7  4.3988
12  4.9  3.66461
12  5.1  3.06972
12  5.3  2.58116
12  5.5  2.18116
12  5.7  1.85044
12  5.9  1.57739
12  6.1  1.34777
12  6.3  1.15639
12  6.5  0.995801
12  6.7  0.860594
12  6.9  0.745833
12  7.1  0.649024
12  7.3  0.56594
12  7.5  0.494797
12  7.7  0.433743
12  7.9  0.381089
12  8.1  0.335588
12  8.3  0.296624
12  8.5  0.262265
12  8.7  0.232929
12  8.9  0.207069
12  9.1  0.184426
12  9.3  0.164568
12  9.5  0.147114
12  9.7  0.13175
12  9.9  0.11823
12  10.1  0.106218
12  10.3  0.0956912
12  10.5  0.0862851
12  10.7  0.0779129
12  10.9  0.0704502
12  11.1  0.063803
12  11.3  0.0578575
12  11.5  0.0525316
12  11.7  0.0477583
12  11.9  0.0434731
14  0.1  1061.33
14  0.3  833.39
14  0.5  654.109
14  0.7  506.219
14  0.9  388.53
14  1.1  296.92
14  1.3  226.648
14  1.5  173.061
14  1.7  132.303
14  1.9  101.355
14  2.1  77.9126
14  2.3  60.1469
14  2.5  46.6879
14  2.7  36.4346
14  2.9  28.6075
14  3.1  22.6019
14  3.3  17.9662
14  3.5  14.38
14  3.7  11.585
14  3.9  9.38831
14  4.1  7.65498
14  4.3  6.2747
14  4.5  5.1745
14  4.7  4.2909
14  4.9  3.57409
14  5.1  2.99337
14  5.3  2.51802
14  5.5  2.1263
14  5.7  1.80503
14  5.9  1.53747
14  6.1  1.3135
14  6.3  1.1269
14  6.5  0.970306
14  6.7  0.838495
14  6.9  0.726639
14  7.1  0.632266
14  7.3  0.551291
14  7.5  0.48195
14  7.7  0.42245
14  7.9  0.370744
14  8.1  0.326695
14  8.3  0.288842
14  8.5  0.255365
14  8.7  0.226792
14  8.9  0.201609
14  9.1  0.179552
14  9.3  0.160213
14  9.5  0.14322
14  9.7  0.128254
14  9.9  0.115092
14  10.1  0.10339
14  10.3  0.0931398
14  10.5  0.0839799
14  10.7  0.0758307
14  10.9  0.0685625
14  11.1  0.062093
14  11.3  0.0563034
14  11.5  0.05112
14  11.7  0.0464742
14  11.9  0.0423042
16  0.1  1041.85
16  0.3  817.988
16  0.5  641.914
16  0.7  496.661
16  0.9  381.001
16  1.1  290.974
16  1.3  221.91
16  1.5  169.281
16  1.7  129.287
16  1.9  98.9624
16  2.1  75.9908
16  2.3  58.613
16  2.5  45.4617
16  2.7  35.4538
16  2.9  27.8202
16  3.1  21.9683
16  3.3  17.4546
16  3.5  13.965
16  3.7  11.247
16  3.9  9.11148
16  4.1  7.42367
16  4.3  6.08653
16  4.5  5.01831
16  4.7  4.15946
16  4.9  3.46617
16  5.1  2.90107
16  5.3  2.43873
16  5.5  2.06021
16  5.7  1.74871
16  5.9  1.48927
16  6.1  1.27219
16  6.3  1.09216
16  6.5  0.939583
16  6.7  0.811845
16  6.9  0.703456
16  7.1  0.612068
16  7.3  0.533611
16  7.5  0.466442
16  7.7  0.40881
16  7.9  0.35875
16  8.1  0.316098
16  8.3  0.279467
16  8.5  0.247043
16  8.7  0.219398
16  8.9  0.195017
16  9.1  0.173673
16  9.3  0.154958
16  9.5  0.138512
16  9.7  0.124037
16  9.9  0.111302
16  10.1  0.100033
16  10.3  0.0900587
16  10.5  0.081195
16  10.7  0.0733119
16  10.9  0.0662843
16  11.1  0.0600247
16  11.3  0.0544267
16  11.5  0.0494118
16  11.7  0.0449182
16  11.9  0.0408857
18  0.1  1018.03
18  0.3  799.121
18  0.5  626.997
18  0.7  484.957
18  0.9  371.799
18  1.1  283.702
18  1.3  216.131
18  1.5  164.676
18  1.7  125.617
18  1.9  96.0342
18  2.1  73.66
18  2.3  56.7559
18  2.5  43.9798
18  2.7  34.2705
18  2.9  26.8717
18  3.1  21.2061
18  3.3  16.8393
18  3.5  13.4701
18  3.7  10.8407
18  3.9  8.77871
18  4.1  7.15232
18  4.3  5.86044
18  4.5  4.83096
18  4.7  4.00268
18  4.9  3.33325
18  5.1  2.78924
18  5.3  2.34531
18  5.5  1.98107
18  5.7  1.68135
18  5.9  1.4315
18  6.1  1.22279
18  6.3  1.04876
18  6.5  0.902786
18  6.7  0.779884
18  6.9  0.675811
18  7.1  0.587333
18  7.3  0.512426
18  7.5  0.447881
18  7.7  0.392517
18  7.9  0.344422
18  8.1  0.303445
18  8.3  0.267988
18  8.5  0.237119
18  8.7  0.210579
18  8.9  0.187157
18  9.1  0.166657
18  9.3  0.148689
18  9.5  0.1329
18  9.7  0.118999
18  9.9  0.106773
18  10.1  0.0959519
18  10.3  0.0863782
18  10.5  0.0778774
18  10.7  0.0703097
18  10.9  0.0635707
18  11.1  0.0575672
18  11.3  0.0521906
18  11.5  0.0473804
18  11.7  0.0430726
18  11.9  0.0391988
20  0.1  988.648
20  0.3  775.928
20  0.5  608.675
20  0.7  470.572
20  0.9  360.499
20  1.1  274.78
20  1.3  209.055
20  1.5  159.076
20  1.7  121.141
20  1.9  92.4716
20  2.1  70.8228
20  2.3  54.5031
20  2.5  42.1844
20  2.7  32.8398
20  2.9  25.7275
20  3.1  20.2871
20  3.3  16.0985
20  3.5  12.8704
20  3.7  10.3522
20  3.9  8.37917
20  4.1  6.82468
20  4.3  5.58921
20  4.5  4.6065
20  4.7  3.81491
20  4.9  3.17585
20  5.1  2.65688
20  5.3  2.23464
20  5.5  1.88602
20  5.7  1.60027
20  5.9  1.36129
20  6.1  1.16328
20  6.3  0.998317
20  6.5  0.85863
20  6.7  0.741602
20  6.9  0.642499
20  7.1  0.558513
20  7.3  0.487123
20  7.5  0.425729
20  7.7  0.373033
20  7.9  0.327289
20  8.1  0.288309
20  8.3  0.254599
20  8.5  0.225248
20  8.7  0.200007
20  8.9  0.177734
20  9.1  0.158086
20  9.3  0.141174
20  9.5  0.126174
20  9.7  0.112961
20  9.9  0.101353
20  10.1  0.0910737
20  10.3  0.0819854
20  10.5  0.0739039
20  10.7  0.0667231
20  10.9  0.0603161
20  11.1  0.0546144
20  11.3  0.049512
20  11.5  0.0449446
20  11.7  0.0408493
20  11.9  0.037178
22  0.1  952.159
22  0.3  747.418
22  0.5  585.926
22  0.7  452.867
22  0.9  346.474
22  1.1  263.743
22  1.3  200.306
22  1.5  152.15
22  1.7  115.631
22  1.9  88.1043
22  2.1  67.3643
22  2.3  51.7569
22  2.5  39.9982
22  2.7  31.1002
22  2.9  24.3296
22  3.1  19.1686
22  3.3  15.2018
22  3.5  12.1413
22  3.7  9.75972
22  3.9  7.89734
22  4.1  6.42487
22  4.3  5.2619
22  4.5  4.33526
22  4.7  3.58866
22  4.9  2.986
22  5.1  2.49881
22  5.3  2.10002
22  5.5  1.77314
22  5.7  1.50199
22  5.9  1.2789
22  6.1  1.09303
22  6.3  0.937577
22  6.5  0.807364
22  6.7  0.697462
22  6.9  0.604204
22  7.1  0.525743
22  7.3  0.458713
22  7.5  0.401081
22  7.7  0.35185
22  7.9  0.30934
22  8.1  0.273382
22  8.3  0.241837
22  8.5  0.214459
22  8.7  0.190698
22  8.9  0.170107
22  9.1  0.152175
22  9.3  0.136213
22  9.5  0.122331
22  9.7  0.11036
22  9.9  0.0996959
22  10.1  0.0904847
22  10.3  0.0820812
22  10.5  0.0748405
22  10.7  0.0682679
22  10.9  0.0624528
22  11.1  0.0572395
22  11.3  0.0526794
22  11.5  0.0485852
22  11.7  0.0447628
22  11.9  0.0413191
24  0.1  906.522
24  0.3  711.077
24  0.5  557.251
24  0.7  430.264
24  0.9  328.821
24  1.1  249.934
24  1.3  189.349
24  1.5  143.493
24  1.7  108.78
24  1.9  82.6755
24  2.1  63.077
24  2.3  48.367
24  2.5  37.2979
24  2.7  28.9665
24  2.9  22.6358
24  3.1  17.8098
24  3.3  14.1057
24  3.5  11.2577
24  3.7  9.04216
24  3.9  7.30926
24  4.1  5.9444
24  4.3  4.864
24  4.5  4.00392
24  4.7  3.31357
24  4.9  2.75617
24  5.1  2.30395
24  5.3  1.93529
24  5.5  1.63423
24  5.7  1.38489
24  5.9  1.17832
24  6.1  1.00558
24  6.3  0.862534
24  6.5  0.741594
24  6.7  0.640133
24  6.9  0.554351
24  7.1  0.481708
24  7.3  0.419948
24  7.5  0.366863
24  7.7  0.321298
24  7.9  0.281817
24  8.1  0.248196
24  8.3  0.219063
24  8.5  0.193802
24  8.7  0.171807
24  8.9  0.152805
24  9.1  0.135872
24  9.3  0.121163
24  9.5  0.108377
24  9.7  0.0970008
24  9.9  0.0870112
24  10.1  0.078164
24  10.3  0.0703426
24  10.5  0.0633979
24  10.7  0.0572162
24  10.9  0.0517172
24  11.1  0.046811
24  11.3  0.0424379
24  11.5  0.0385142
24  11.7  0.0349998
24  11.9  0.0318482
26  0.1  847.082
26  0.3  664.205
26  0.5  520.449
26  0.7  401.451
26  0.9  306.28
26  1.1  232.164
26  1.3  175.447
26  1.5  132.522
26  1.7  100.157
26  1.9  75.8638
26  2.1  57.7613
26  2.3  44.1608
26  2.5  33.9959
26  2.7  26.3249
26  2.9  20.5294
26  3.1  16.1276
26  3.3  12.7593
26  3.5  10.1679
26  3.7  8.16026
26  3.9  6.58983
26  4.1  5.35386
26  4.3  4.37757
26  4.5  3.60088
26  4.7  2.9795
26  4.9  2.47697
26  5.1  2.0682
26  5.3  1.73632
26  5.5  1.46461
26  5.7  1.24045
26  5.9  1.05489
26  6.1  0.90065
26  6.3  0.771695
26  6.5  0.663677
26  6.7  0.572642
26  6.9  0.495738
26  7.1  0.430995
26  7.3  0.37532
26  7.5  0.327803
26  7.7  0.286995
26  7.9  0.251674
26  8.1  0.221609
26  8.3  0.195547
26  8.5  0.17314
26  8.7  0.15329
26  8.9  0.13615
26  9.1  0.1213
26  9.3  0.10802
26  9.5  0.0966067
26  9.7  0.0864475
26  9.9  0.0775332
26  10.1  0.0696469
26  10.3  0.0626655
26  10.5  0.0564687
26  10.7  0.0509598
26  10.9  0.046054
26  11.1  0.041684
26  11.3  0.037778
