# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 2.0
# ============================================================
# b  pD0  dsigma_dy
0  0.1  609.868
0  0.3  379.819
0  0.5  247.737
0  0.7  163.717
0  0.9  109.237
0  1.1  73.6698
0  1.3  50.2389
0  1.5  34.6031
0  1.7  24.08
0  1.9  16.9279
0  2.1  12.022
0  2.3  8.61958
0  2.5  6.24653
0  2.7  4.56958
0  2.9  3.373
0  3.1  2.51439
0  3.3  1.8892
0  3.5  1.43215
0  3.7  1.09476
0  3.9  0.842633
0  4.1  0.653468
0  4.3  0.510257
0  4.5  0.40096
0  4.7  0.317049
0  4.9  0.252207
0  5.1  0.201689
0  5.3  0.162148
0  5.5  0.130966
0  5.7  0.106289
0  5.9  0.0866935
0  6.1  0.0709829
0  6.3  0.0583676
0  6.5  0.0481743
0  6.7  0.0398701
0  6.9  0.0331346
0  7.1  0.0276537
0  7.3  0.0231388
0  7.5  0.0194184
0  7.7  0.0163441
0  7.9  0.0137785
0  8.1  0.0116578
0  8.3  0.00988904
0  8.5  0.00840992
0  8.7  0.00717827
0  8.9  0.00613391
0  9.1  0.00525283
0  9.3  0.00450828
0  9.5  0.00387684
0  9.7  0.00333977
0  9.9  0.0028827
0  10.1  0.00249276
0  10.3  0.00215926
0  10.5  0.00187347
0  10.7  0.00162813
0  10.9  0.00141746
0  11.1  0.00123608
0  11.3  0.00107956
0  11.5  0.000944152
0  11.7  0.000826646
0  11.9  0.000724891
2  0.1  609.38
2  0.3  379.511
2  0.5  247.532
2  0.7  163.579
2  0.9  109.141
2  1.1  73.6023
2  1.3  50.1907
2  1.5  34.5683
2  1.7  24.0547
2  1.9  16.9093
2  2.1  12.0083
2  2.3  8.60944
2  2.5  6.23895
2  2.7  4.56387
2  2.9  3.36871
2  3.1  2.51113
2  3.3  1.8867
2  3.5  1.43023
2  3.7  1.09326
2  3.9  0.841466
2  4.1  0.652553
2  4.3  0.509533
2  4.5  0.400388
2  4.7  0.31659
2  4.9  0.25184
2  5.1  0.201394
2  5.3  0.161909
2  5.5  0.130772
2  5.7  0.106132
2  5.9  0.0865633
2  6.1  0.0708761
2  6.3  0.0582797
2  6.5  0.0481016
2  6.7  0.0398095
2  6.9  0.0330839
2  7.1  0.0276115
2  7.3  0.0231034
2  7.5  0.0193887
2  7.7  0.016319
2  7.9  0.0137573
2  8.1  0.0116398
2  8.3  0.00987374
2  8.5  0.0083969
2  8.7  0.00716704
2  8.9  0.00612429
2  9.1  0.00524451
2  9.3  0.00450108
2  9.5  0.00387066
2  9.7  0.00333445
2  9.9  0.00287808
2  10.1  0.00248868
2  10.3  0.00215576
2  10.5  0.00187047
2  10.7  0.00162552
2  10.9  0.00141519
2  11.1  0.00123406
2  11.3  0.0010778
2  11.5  0.000942612
2  11.7  0.000825304
2  11.9  0.000723703
4  0.1  607.887
4  0.3  378.57
4  0.5  246.911
4  0.7  163.154
4  0.9  108.85
4  1.1  73.3972
4  1.3  50.0442
4  1.5  34.4636
4  1.7  23.978
4  1.9  16.8538
4  2.1  11.9671
4  2.3  8.57875
4  2.5  6.21627
4  2.7  4.54573
4  2.9  3.3567
4  3.1  2.50131
4  3.3  1.87993
4  3.5  1.42432
4  3.7  1.0886
4  3.9  0.837829
4  4.1  0.649692
4  4.3  0.507464
4  4.5  0.398764
4  4.7  0.315264
4  4.9  0.250778
4  5.1  0.200598
4  5.3  0.16127
4  5.5  0.130299
4  5.7  0.105768
4  5.9  0.0862799
4  6.1  0.0706501
4  6.3  0.0581279
4  6.5  0.0480013
4  6.7  0.0397656
4  6.9  0.0330714
4  7.1  0.0275933
4  7.3  0.0231064
4  7.5  0.0194189
4  7.7  0.0163467
4  7.9  0.0138217
4  8.1  0.0117133
4  8.3  0.00994651
4  8.5  0.00847473
4  8.7  0.00723211
4  8.9  0.00618596
4  9.1  0.00530948
4  9.3  0.00456716
4  9.5  0.0039398
4  9.7  0.00340461
4  9.9  0.00294695
4  10.1  0.00255685
4  10.3  0.00221942
4  10.5  0.00193309
4  10.7  0.00168811
4  10.9  0.00147785
4  11.1  0.00129535
4  11.3  0.00113733
4  11.5  0.00100094
4  11.7  0.000882163
4  11.9  0.000779921
6  0.1  605.42
6  0.3  377.01
6  0.5  245.872
6  0.7  162.451
6  0.9  108.363
6  1.1  73.0543
6  1.3  49.7999
6  1.5  34.2865
6  1.7  23.8496
6  1.9  16.7591
6  2.1  11.8976
6  2.3  8.52734
6  2.5  6.1778
6  2.7  4.51793
6  2.9  3.33505
6  3.1  2.48475
6  3.3  1.86654
6  3.5  1.4147
6  3.7  1.08122
6  3.9  0.832074
6  4.1  0.645182
6  4.3  0.503726
6  4.5  0.395789
6  4.7  0.312916
6  4.9  0.248892
6  5.1  0.199019
6  5.3  0.159991
6  5.5  0.129234
6  5.7  0.104857
6  5.9  0.0855185
6  6.1  0.0700176
6  6.3  0.0575718
6  6.5  0.0475148
6  6.7  0.0393203
6  6.9  0.0327048
6  7.1  0.0272714
6  7.3  0.0228169
6  7.5  0.019146
6  7.7  0.0160988
6  7.9  0.0135849
6  8.1  0.0114943
6  8.3  0.00974913
6  8.5  0.00830255
