# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 1.5
# ============================================================
# b  pD0  dsigma_dy
0  0.1  822.729
0  0.3  521.64
0  0.5  346.918
0  0.7  234.282
0  0.9  159.96
0  1.1  110.371
0  1.3  76.9623
0  1.5  54.1822
0  1.7  38.517
0  1.9  27.6211
0  2.1  20.0076
0  2.3  14.6291
0  2.5  10.8021
0  2.7  8.04875
0  2.9  6.05183
0  3.1  4.59077
0  3.3  3.51151
0  3.5  2.70883
0  3.7  2.10557
0  3.9  1.64929
0  4.1  1.30095
0  4.3  1.03315
0  4.5  0.825799
0  4.7  0.664043
0  4.9  0.537015
0  5.1  0.436676
0  5.3  0.357007
0  5.5  0.293271
0  5.7  0.241996
0  5.9  0.200575
0  6.1  0.167081
0  6.3  0.139597
0  6.5  0.11709
0  6.7  0.0985101
0  6.9  0.0832069
0  7.1  0.0705297
0  7.3  0.0599636
0  7.5  0.0511341
0  7.7  0.0437253
0  7.9  0.0375025
0  8.1  0.0322789
0  8.3  0.0278307
0  8.5  0.0240532
0  8.7  0.0208346
0  8.9  0.0180875
0  9.1  0.0157348
0  9.3  0.0137162
0  9.5  0.0119792
0  9.7  0.0104832
0  9.9  0.00919394
0  10.1  0.008076
0  10.3  0.00710707
0  10.5  0.00626569
0  10.7  0.00553167
0  10.9  0.00489183
0  11.1  0.00433134
0  11.3  0.00384099
0  11.5  0.00341117
0  11.7  0.00303317
0  11.9  0.00270094
2  0.1  822.041
2  0.3  521.193
2  0.5  346.616
2  0.7  234.072
2  0.9  159.811
2  1.1  110.263
2  1.3  76.8842
2  1.5  54.1246
2  1.7  38.4743
2  1.9  27.5891
2  2.1  19.9835
2  2.3  14.611
2  2.5  10.7883
2  2.7  8.03824
2  2.9  6.04376
2  3.1  4.58453
2  3.3  3.50665
2  3.5  2.70503
2  3.7  2.10259
2  3.9  1.64692
2  4.1  1.29906
2  4.3  1.03164
2  4.5  0.824581
2  4.7  0.66306
2  4.9  0.53621
2  5.1  0.436016
2  5.3  0.356464
2  5.5  0.29282
2  5.7  0.241624
2  5.9  0.200263
2  6.1  0.16682
2  6.3  0.13938
2  6.5  0.116909
2  6.7  0.098356
2  6.9  0.0830766
2  7.1  0.0704187
2  7.3  0.0598672
2  7.5  0.0510517
2  7.7  0.0436545
2  7.9  0.0374418
2  8.1  0.0322267
2  8.3  0.0277863
2  8.5  0.0240146
2  8.7  0.0208012
2  8.9  0.0180583
2  9.1  0.0157093
2  9.3  0.0136937
2  9.5  0.0119592
2  9.7  0.0104658
2  9.9  0.00917839
2  10.1  0.00806251
2  10.3  0.00709507
2  10.5  0.00625495
2  10.7  0.00552246
2  10.9  0.00488339
2  11.1  0.00432376
2  11.3  0.00383442
2  11.5  0.00340528
2  11.7  0.00302798
2  11.9  0.00269636
4  0.1  819.954
4  0.3  519.82
4  0.5  345.696
4  0.7  233.428
4  0.9  159.372
4  1.1  109.941
4  1.3  76.6496
4  1.5  53.9523
4  1.7  38.3459
4  1.9  27.5082
4  2.1  19.92
4  2.3  14.5629
4  2.5  10.7482
4  2.7  8.00877
4  2.9  6.02125
4  3.1  4.567
4  3.3  3.49371
4  3.5  2.69494
4  3.7  2.09624
4  3.9  1.64258
4  4.1  1.2962
4  4.3  1.02984
