# fragmentation : BCFY (r=0.1)
# channel       : An0n
#   dipole file dir       : data/Pb/bk_posterior/member_0063/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 3.0
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  182.378
0  0.3  135.697
0  0.5  98.9463
0  0.7  69.7447
0  0.9  48.0658
0  1.1  32.7325
0  1.3  22.1763
0  1.5  14.9992
0  1.7  10.1637
0  1.9  6.9088
0  2.1  4.71607
0  2.3  3.23545
0  2.5  2.23256
0  2.7  1.54934
0  2.9  1.08223
0  3.1  0.760813
0  3.3  0.538356
0  3.5  0.383556
0  3.7  0.27494
0  3.9  0.198311
0  4.1  0.143902
0  4.3  0.105013
0  4.5  0.0770603
0  4.7  0.0568391
0  4.9  0.0421384
0  5.1  0.0314057
0  5.3  0.0235131
0  5.5  0.0176804
0  5.7  0.0133519
0  5.9  0.0101295
0  6.1  0.00771276
0  6.3  0.00589191
0  6.5  0.00451967
0  6.7  0.00347808
0  6.9  0.002683
0  7.1  0.00207771
0  7.3  0.0016158
0  7.5  0.00125815
0  7.7  0.000983373
0  7.9  0.000770034
0  8.1  0.000604416
0  8.3  0.000475749
0  8.5  0.000375412
0  8.7  0.000296934
0  8.9  0.00023537
0  9.1  0.000187053
0  9.3  0.000148887
0  9.5  0.000118783
0  9.7  9.49675e-05
0  9.9  7.60026e-05
0  10.1  6.09382e-05
0  10.3  4.89785e-05
0  10.5  3.9403e-05
0  10.7  3.17579e-05
0  10.9  2.56446e-05
0  11.1  2.07463e-05
0  11.3  1.68004e-05
0  11.5  1.36316e-05
0  11.7  1.10627e-05
0  11.9  9.00277e-06
2  0.1  182.252
2  0.3  135.602
2  0.5  98.8764
2  0.7  69.6946
2  0.9  48.0305
2  1.1  32.7079
2  1.3  22.1589
2  1.5  14.9868
2  1.7  10.1548
2  1.9  6.90252
2  2.1  4.71159
2  2.3  3.23226
2  2.5  2.23028
2  2.7  1.5477
2  2.9  1.08105
2  3.1  0.759973
2  3.3  0.537738
2  3.5  0.383106
2  3.7  0.274612
2  3.9  0.198069
2  4.1  0.143724
2  4.3  0.104881
2  4.5  0.0769627
2  4.7  0.0567662
2  4.9  0.0420838
2  5.1  0.0313645
2  5.3  0.023482
2  5.5  0.0176568
2  5.7  0.013334
2  5.9  0.0101158
2  6.1  0.00770226
2  6.3  0.00588385
2  6.5  0.00451344
2  6.7  0.00347326
2  6.9  0.00267929
2  7.1  0.0020748
2  7.3  0.00161351
2  7.5  0.00125637
2  7.7  0.000981976
2  7.9  0.000768929
2  8.1  0.000603552
2  8.3  0.000475065
2  8.5  0.000374871
2  8.7  0.000296505
2  8.9  0.000235028
2  9.1  0.00018678
2  9.3  0.000148671
2  9.5  0.000118609
2  9.7  9.48279e-05
2  9.9  7.58905e-05
2  10.1  6.08491e-05
2  10.3  4.89061e-05
2  10.5  3.93447e-05
2  10.7  3.17113e-05
2  10.9  2.56048e-05
2  11.1  2.07154e-05
2  11.3  1.67757e-05
2  11.5  1.36008e-05
2  11.7  1.10458e-05
2  11.9  8.98904e-06
4  0.1  181.87
4  0.3  135.318
4  0.5  98.6654
4  0.7  69.5434
4  0.9  47.9248
4  1.1  32.6329
4  1.3  22.106
4  1.5  14.9494
4  1.7  10.1283
4  1.9  6.88358
4  2.1  4.69807
4  2.3  3.22261
4  2.5  2.22337
4  2.7  1.54275
4  2.9  1.07746
4  3.1  0.757427
4  3.3  0.535875
4  3.5  0.38175
4  3.7  0.273621
4  3.9  0.197342
4  4.1  0.143188
4  4.3  0.104484
4  4.5  0.0766677
4  4.7  0.0565462
4  4.9  0.0419192
4  5.1  0.0312404
4  5.3  0.0233883
4  5.5  0.0175858
4  5.7  0.0132799
4  5.9  0.0100744
4  6.1  0.00767059
4  6.3  0.0058595
4  6.5  0.00449473
4  6.7  0.00345878
4  6.9  0.00266801
4  7.1  0.00206599
4  7.3  0.00160662
4  7.5  0.00125099
4  7.7  0.000977755
4  7.9  0.000765617
4  8.1  0.000600939
4  8.3  0.000473004
4  8.5  0.000373237
4  8.7  0.000295207
4  8.9  0.000233996
4  9.1  0.000185958
4  9.3  0.000148014
4  9.5  0.000118084
4  9.7  9.44095e-05
4  9.9  7.55553e-05
4  10.1  6.05795e-05
4  10.3  4.86876e-05
4  10.5  3.9169e-05
4  10.7  3.15686e-05
4  10.9  2.54914e-05
4  11.1  2.06219e-05
4  11.3  1.66999e-05
4  11.5  1.35401e-05
4  11.7  1.09961e-05
4  11.9  8.94821e-06
6  0.1  181.224
6  0.3  134.836
6  0.5  98.3083
6  0.7  69.2878
6  0.9  47.7435
6  1.1  32.4924
6  1.3  22.017
6  1.5  14.8861
6  1.7  10.0834
6  1.9  6.85166
6  2.1  4.67523
6  2.3  3.20632
6  2.5  2.2117
6  2.7  1.53439
6  2.9  1.07149
6  3.1  0.753034
6  3.3  0.532733
6  3.5  0.379464
6  3.7  0.27195
6  3.9  0.196116
6  4.1  0.142284
6  4.3  0.103816
6  4.5  0.0761707
6  4.7  0.0561754
6  4.9  0.0416414
6  5.1  0.031031
6  5.3  0.0232302
6  5.5  0.0174661
6  5.7  0.0131889
6  5.9  0.0100049
