# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 1.5
# ============================================================
# b  pD0  dsigma_dy
0  0.1  845.062
0  0.3  536.171
0  0.5  356.964
0  0.7  241.306
0  0.9  164.976
0  1.1  114.011
0  1.3  79.5781
0  1.5  56.1169
0  1.7  39.9615
0  1.9  28.7125
0  2.1  20.8311
0  2.3  15.2668
0  2.5  11.2876
0  2.7  8.42396
0  2.9  6.34551
0  3.1  4.82237
0  3.3  3.69712
0  3.5  2.85787
0  3.7  2.22563
0  3.9  1.74668
0  4.1  1.38038
0  4.3  1.09854
0  4.5  0.879836
0  4.7  0.708931
0  4.9  0.574418
0  5.1  0.468194
0  5.3  0.383523
0  5.5  0.315707
0  5.7  0.261079
0  5.9  0.216841
0  6.1  0.180854
0  6.3  0.151273
0  6.5  0.12728
0  6.7  0.10739
0  6.9  0.0909109
0  7.1  0.077214
0  7.3  0.0657923
0  7.5  0.056215
0  7.7  0.0481727
0  7.9  0.0413916
0  8.1  0.0356727
0  8.3  0.0308265
0  8.5  0.0266961
0  8.7  0.0231735
0  8.9  0.0201569
0  9.1  0.0175728
0  9.3  0.0153516
0  9.5  0.0134377
0  9.7  0.0117849
0  9.9  0.0103576
0  10.1  0.00911853
0  10.3  0.00804266
0  10.5  0.00710491
0  10.7  0.0062856
0  10.9  0.00556988
0  11.1  0.00494265
0  11.3  0.00439258
0  11.5  0.00390905
0  11.7  0.00348315
0  11.9  0.00310809
2  0.1  844.349
2  0.3  535.711
2  0.5  356.651
2  0.7  241.09
2  0.9  164.823
2  1.1  113.9
2  1.3  79.4974
2  1.5  56.0573
2  1.7  39.9171
2  1.9  28.6793
2  2.1  20.8061
2  2.3  15.2479
2  2.5  11.2732
2  2.7  8.41295
2  2.9  6.33705
2  3.1  4.81581
2  3.3  3.69201
2  3.5  2.85386
2  3.7  2.22248
2  3.9  1.74417
2  4.1  1.37838
2  4.3  1.09693
2  4.5  0.878538
2  4.7  0.707881
2  4.9  0.573557
2  5.1  0.467487
2  5.3  0.38294
2  5.5  0.315221
2  5.7  0.260677
2  5.9  0.216504
2  6.1  0.180571
2  6.3  0.151038
2  6.5  0.127082
2  6.7  0.107222
