# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 3.5
# ============================================================
# b  pD0  dsigma_dy
0  0.1  75.5844
0  0.3  43.2601
0  0.5  25.57
0  0.7  15.0525
0  0.9  8.84897
0  1.1  5.22332
0  1.3  3.09937
0  1.5  1.8537
0  1.7  1.11913
0  1.9  0.681422
0  2.1  0.419308
0  2.3  0.260401
0  2.5  0.163221
0  2.7  0.103302
0  2.9  0.0659568
0  3.1  0.0425103
0  3.3  0.0276375
0  3.5  0.0181147
0  3.7  0.0119596
0  3.9  0.00796198
0  4.1  0.00533453
0  4.3  0.00360152
0  4.5  0.0024465
0  4.7  0.00167128
0  4.9  0.00114929
0  5.1  0.00079437
0  5.3  0.000552092
0  5.5  0.000385675
0  5.7  0.000270646
0  5.9  0.000190833
0  6.1  0.000135125
0  6.3  9.60809e-05
0  6.5  6.85851e-05
0  6.7  4.91318e-05
0  6.9  3.53379e-05
0  7.1  2.55113e-05
0  7.3  1.84745e-05
0  7.5  1.34182e-05
0  7.7  9.77739e-06
0  7.9  7.14536e-06
0  8.1  5.23717e-06
0  8.3  3.84867e-06
0  8.5  2.83805e-06
0  8.7  2.09516e-06
0  8.9  1.55176e-06
0  9.1  1.15173e-06
0  9.3  8.56757e-07
0  9.5  6.38599e-07
0  9.7  4.77204e-07
0  9.9  3.57201e-07
0  10.1  2.67973e-07
0  10.3  2.01323e-07
0  10.5  1.51618e-07
0  10.7  1.14316e-07
0  10.9  8.64009e-08
0  11.1  6.53754e-08
0  11.3  4.95335e-08
0  11.5  3.76212e-08
0  11.7  2.85901e-08
0  11.9  2.17721e-08
2  0.1  75.5331
2  0.3  43.2305
2  0.5  25.5522
2  0.7  15.0418
2  0.9  8.84263
2  1.1  5.21931
2  1.3  3.09687
2  1.5  1.85215
2  1.7  1.11814
2  1.9  0.680797
2  2.1  0.418905
2  2.3  0.260142
2  2.5  0.163052
2  2.7  0.103192
2  2.9  0.0658849
2  3.1  0.0424627
2  3.3  0.0276061
2  3.5  0.0180937
2  3.7  0.0119454
2  3.9  0.0079524
2  4.1  0.00532801
2  4.3  0.00359705
2  4.5  0.00244344
2  4.7  0.00166919
2  4.9  0.00114783
2  5.1  0.000793369
2  5.3  0.000551371
2  5.5  0.000385166
2  5.7  0.000270286
2  5.9  0.000190575
2  6.1  0.000134944
2  6.3  9.59521e-05
