# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 sweep             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 3.5
# ============================================================
# b  pD0  dsigma_dy
0  0.1  74.313
0  0.3  42.4997
0  0.5  25.1005
0  0.7  14.7624
0  0.9  8.66911
0  1.1  5.1111
0  1.3  3.0293
0  1.5  1.80985
0  1.7  1.09101
0  1.9  0.663436
0  2.1  0.407697
0  2.3  0.25285
0  2.5  0.158281
0  2.7  0.100029
0  2.9  0.0637811
0  3.1  0.0410531
0  3.3  0.0266549
0  3.5  0.0174451
0  3.7  0.0115028
0  3.9  0.00764773
0  4.1  0.00511596
0  4.3  0.00344944
0  4.5  0.00233894
0  4.7  0.00159637
0  4.9  0.00109625
0  5.1  0.000756789
0  5.3  0.000525225
0  5.5  0.000366318
0  5.7  0.000256724
0  5.9  0.000180781
0  6.1  0.000127829
0  6.3  9.07752e-05
0  6.5  6.46773e-05
0  6.7  4.62898e-05
0  6.9  3.3245e-05
0  7.1  2.39656e-05
0  7.3  1.73344e-05
0  7.5  1.25747e-05
0  7.7  9.14965e-06
0  7.9  6.67721e-06
0  8.1  4.88767e-06
0  8.3  3.58744e-06
0  8.5  2.64039e-06
0  8.7  1.94767e-06
0  8.9  1.44085e-06
0  9.1  1.06756e-06
0  9.3  7.93059e-07
0  9.5  5.90635e-07
0  9.7  4.40335e-07
0  9.9  3.29263e-07
0  10.1  2.46709e-07
0  10.3  1.85163e-07
0  10.5  1.39173e-07
0  10.7  1.04861e-07
0  10.9  7.91338e-08
0  11.1  5.97922e-08
0  11.3  4.52673e-08
0  11.5  3.43243e-08
0  11.7  2.60454e-08
0  11.9  1.98082e-08
2  0.1  74.2621
2  0.3  42.4705
2  0.5  25.083
2  0.7  14.7519
2  0.9  8.6629
2  1.1  5.10716
2  1.3  3.02686
2  1.5  1.80832
2  1.7  1.09005
2  1.9  0.662836
2  2.1  0.407306
2  2.3  0.252598
2  2.5  0.158116
2  2.7  0.0999225
2  2.9  0.0637112
2  3.1  0.0410073
2  3.3  0.0266247
2  3.5  0.0174248
2  3.7  0.0114891
2  3.9  0.00763853
2  4.1  0.00510971
2  4.3  0.00344517
2  4.5  0.002336
2  4.7  0.00159437
2  4.9  0.00109486
2  5.1  0.000755821
2  5.3  0.000524538
2  5.5  0.000365835
2  5.7  0.000256383
2  5.9  0.000180539
2  6.1  0.000127657
2  6.3  9.06515e-05
2  6.5  6.45908e-05
2  6.7  4.62264e-05
2  6.9  3.31991e-05
2  7.1  2.39324e-05
2  7.3  1.73102e-05
2  7.5  1.25571e-05
2  7.7  9.13679e-06
