# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 sweep             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 0.0
# ============================================================
# b  pD0  dsigma_dy
0  0.1  1238.62
0  0.3  813.083
0  0.5  560.228
0  0.7  393.269
0  0.9  279.365
0  1.1  200.536
0  1.3  145.256
0  1.5  106.095
0  1.7  78.1403
0  1.9  58.0323
0  2.1  43.4763
0  2.3  32.8508
0  2.5  25.0481
0  2.7  19.2728
0  2.9  14.9628
0  3.1  11.7221
0  3.3  9.25979
0  3.5  7.37129
0  3.7  5.91391
0  3.9  4.77799
0  4.1  3.88951
0  4.3  3.18748
0  4.5  2.62763
0  4.7  2.17881
0  4.9  1.81716
0  5.1  1.52338
0  5.3  1.28334
0  5.5  1.08618
0  5.7  0.923324
0  5.9  0.788451
0  6.1  0.675936
0  6.3  0.581747
0  6.5  0.502403
0  6.7  0.435105
0  6.9  0.378451
0  7.1  0.330009
0  7.3  0.288672
0  7.5  0.253358
0  7.7  0.22291
0  7.9  0.196597
0  8.1  0.173849
0  8.3  0.154074
0  8.5  0.136853
0  8.7  0.121815
0  8.9  0.108722
0  9.1  0.0972288
0  9.3  0.0871137
0  9.5  0.0781728
0  9.7  0.0703052
0  9.9  0.063294
0  10.1  0.0571244
0  10.3  0.051613
0  10.5  0.0467124
0  10.7  0.0423295
0  10.9  0.0384377
0  11.1  0.0349573
0  11.3  0.0318339
0  11.5  0.029022
0  11.7  0.0264958
0  11.9  0.0242166
2  0.1  1237.41
2  0.3  812.273
2  0.5  559.662
2  0.7  392.857
2  0.9  279.06
2  1.1  200.307
2  1.3  145.082
2  1.5  105.962
2  1.7  78.0382
2  1.9  57.9534
2  2.1  43.4152
2  2.3  32.8032
2  2.5  25.0111
2  2.7  19.2437
2  2.9  14.9399
2  3.1  11.704
2  3.3  9.2453
2  3.5  7.35957
2  3.7  5.90447
2  3.9  4.77024
2  4.1  3.88315
2  4.3  3.18227
2  4.5  2.62331
2  4.7  2.17526
2  4.9  1.81415
2  5.1  1.52083
2  5.3  1.28124
2  5.5  1.08437
2  5.7  0.921747
2  5.9  0.787119
2  6.1  0.674801
2  6.3  0.580744
2  6.5  0.501537
2  6.7  0.434369
2  6.9  0.377817
2  7.1  0.329448
2  7.3  0.288175
2  7.5  0.252917
2  7.7  0.222515
2  7.9  0.196251
2  8.1  0.173544
2  8.3  0.153806
2  8.5  0.136615
2  8.7  0.121604
2  8.9  0.108534
2  9.1  0.0970715
2  9.3  0.0869687
2  9.5  0.0780436
2  9.7  0.0701839
2  9.9  0.0632003
2  10.1  0.0570216
2  10.3  0.0515217
2  10.5  0.0466303
2  10.7  0.0422538
2  10.9  0.0383683
2  11.1  0.0348939
2  11.3  0.0317797
2  11.5  0.0289729
2  11.7  0.0264478
2  11.9  0.0241753
4  0.1  1238.14
4  0.3  812.759
4  0.5  560.18
4  0.7  393.148
4  0.9  279.308
4  1.1  200.496
4  1.3  144.815
4  1.5  105.566
4  1.7  77.7305
4  1.9  57.7162
4  2.1  43.2318
4  2.3  32.6601
4  2.5  24.8999
4  2.7  19.1563
4  2.9  14.8711
4  3.1  11.6492
4  3.3  9.20144
4  3.5  7.32424
4  3.7  5.87592
4  3.9  4.74699
4  4.1  3.86408
4  4.3  3.16655
4  4.5  2.61024
4  4.7  2.1644
4  4.9  1.80509
4  5.1  1.51313
4  5.3  1.27471
4  5.5  1.07889
4  5.7  0.917055
4  5.9  0.78309
4  6.1  0.671339
4  6.3  0.577736
4  6.5  0.498936
4  6.7  0.432021
4  6.9  0.37588
4  7.1  0.327744
4  7.3  0.286759
4  7.5  0.251591
4  7.7  0.221358
4  7.9  0.195253
4  8.1  0.172629
4  8.3  0.152999
4  8.5  0.135891
4  8.7  0.120956
4  8.9  0.107945
4  9.1  0.0965516
4  9.3  0.086503
4  9.5  0.0776243
4  9.7  0.0698014
4  9.9  0.0628699
4  10.1  0.0567006
4  10.3  0.0512598
4  10.5  0.0463737
4  10.7  0.042029
4  10.9  0.0381647
4  11.1  0.0347052
4  11.3  0.0316061
4  11.5  0.028816
4  11.7  0.0263048
4  11.9  0.0240474
6  0.1  1227.77
6  0.3  805.686
6  0.5  554.973
6  0.7  389.524
6  0.9  276.595
6  1.1  198.456
6  1.3  143.673
6  1.5  104.887
6  1.7  77.2108
6  1.9  57.3155
6  2.1  42.9219
6  2.3  32.4195
6  2.5  24.7125
6  2.7  19.0089
6  2.9  14.7546
6  3.1  11.5566
6  3.3  9.1275
6  3.5  7.26481
6  3.7  5.82759
6  3.9  4.70769
6  4.1  3.83192
6  4.3  3.14006
6  4.5  2.58824
6  4.7  2.14609
6  4.9  1.78978
6  5.1  1.50031
6  5.3  1.26383
6  5.5  1.06957
6  5.7  0.90911
6  5.9  0.776249
6  6.1  0.665516
6  6.3  0.572761
6  6.5  0.49459
6  6.7  0.42835
6  6.9  0.372382
6  7.1  0.324843
6  7.3  0.284168
6  7.5  0.249387
6  7.7  0.219405
6  7.9  0.193509
6  8.1  0.171108
6  8.3  0.151632
6  8.5  0.134687
6  8.7  0.119888
6  8.9  0.106995
6  9.1  0.0956806
6  9.3  0.085704
6  9.5  0.0769309
6  9.7  0.0691727
6  9.9  0.0622952
6  10.1  0.0562009
6  10.3  0.0507957
6  10.5  0.045969
6  10.7  0.0416502
6  10.9  0.03782
6  11.1  0.0343907
6  11.3  0.0313164
6  11.5  0.0285497
6  11.7  0.0260655
6  11.9  0.0238231
8  0.1  1218.94
8  0.3  799.792
8  0.5  550.821
8  0.7  386.525
8  0.9  274.382
8  1.1  196.797
8  1.3  142.441
8  1.5  103.929
8  1.7  76.4723
8  1.9  56.7462
8  2.1  42.4817
8  2.3  32.0767
8  2.5  24.446
8  2.7  18.7996
8  2.9  14.5897
8  3.1  11.4255
8  3.3  9.02281
8  3.5  7.1806
8  3.7  5.75943
8  3.9  4.65218
8  4.1  3.78631
8  4.3  3.10249
8  4.5  2.55706
8  4.7  2.12015
8  4.9  1.76797
8  5.1  1.48193
8  5.3  1.24827
8  5.5  1.05642
8  5.7  0.89793
8  5.9  0.766725
8  6.1  0.657247
8  6.3  0.565597
8  6.5  0.488398
8  6.7  0.422971
8  6.9  0.367884
8  7.1  0.320745
8  7.3  0.280616
8  7.5  0.246215
8  7.7  0.216605
8  7.9  0.191031
8  8.1  0.168922
8  8.3  0.1497
8  8.5  0.132965
8  8.7  0.118347
8  8.9  0.105604
8  9.1  0.0944572
8  9.3  0.0846069
8  9.5  0.0759353
8  9.7  0.0682777
8  9.9  0.0614697
8  10.1  0.0554833
8  10.3  0.0501415
8  10.5  0.04536
8  10.7  0.0411087
8  10.9  0.0373284
8  11.1  0.0339421
8  11.3  0.0309091
8  11.5  0.028181
8  11.7  0.0257245
8  11.9  0.0235124
10  0.1  1212.77
10  0.3  795.358
10  0.5  548.161
10  0.7  384.296
10  0.9  273.166
10  1.1  195.592
10  1.3  141.077
10  1.5  102.663
10  1.7  75.4983
10  1.9  55.9949
10  2.1  41.9008
10  2.3  31.6256
10  2.5  24.095
10  2.7  18.5243
10  2.9  14.3723
10  3.1  11.2528
10  3.3  8.8849
10  3.5  7.0697
10  3.7  5.66955
10  3.9  4.57911
10  4.1  3.72637
10  4.3  3.05145
10  4.5  2.5161
10  4.7  2.08601
10  4.9  1.73932
10  5.1  1.45782
10  5.3  1.22786
10  5.5  1.03907
10  5.7  0.883133
10  5.9  0.754045
10  6.1  0.646391
10  6.3  0.556218
10  6.5  0.480291
10  6.7  0.415932
10  6.9  0.361719
10  7.1  0.315418
10  7.3  0.275942
10  7.5  0.24208
10  7.7  0.212973
10  7.9  0.187829
10  8.1  0.166069
10  8.3  0.14716
10  8.5  0.130706
10  8.7  0.116331
10  8.9  0.103804
10  9.1  0.09284
10  9.3  0.0831577
10  9.5  0.0746341
10  9.7  0.0671169
10  9.9  0.0604347
10  10.1  0.0545174
10  10.3  0.0492618
10  10.5  0.044592
10  10.7  0.0404004
10  10.9  0.0366807
10  11.1  0.033357
10  11.3  0.0303774
10  11.5  0.0276931
10  11.7  0.0252791
10  11.9  0.0231049
12  0.1  1192.77
12  0.3  782.05
12  0.5  538.379
12  0.7  377.528
12  0.9  267.746
12  1.1  191.825
12  1.3  138.666
12  1.5  101.046
12  1.7  74.2655
12  1.9  55.0472
12  2.1  41.166
12  2.3  31.0581
12  2.5  23.6526
12  2.7  18.178
12  2.9  14.0989
12  3.1  11.0359
12  3.3  8.70501
12  3.5  6.93042
12  3.7  5.55668
12  3.9  4.48728
12  4.1  3.65104
12  4.3  2.98942
12  4.5  2.46464
12  4.7  2.04275
12  4.9  1.70338
12  5.1  1.42768
12  5.3  1.20235
12  5.5  1.0174
12  5.7  0.864652
12  5.9  0.738181
12  6.1  0.632779
12  6.3  0.544436
12  6.5  0.470082
12  6.7  0.40705
12  6.9  0.353969
12  7.1  0.30862
12  7.3  0.269991
12  7.5  0.236874
12  7.7  0.208389
12  7.9  0.183771
12  8.1  0.162482
12  8.3  0.14398
12  8.5  0.127865
12  8.7  0.113806
12  8.9  0.101559
12  9.1  0.0908129
12  9.3  0.0813581
12  9.5  0.0730056
12  9.7  0.0656429
12  9.9  0.0590996
12  10.1  0.0533298
12  10.3  0.0481797
12  10.5  0.0436026
12  10.7  0.0395058
12  10.9  0.0358721
12  11.1  0.0326206
12  11.3  0.0297038
12  11.5  0.0270821
12  11.7  0.0247216
12  11.9  0.0225971
14  0.1  1174.05
14  0.3  769.757
14  0.5  529.751
14  0.7  371.291
14  0.9  263.152
14  1.1  188.387
14  1.3  136.057
14  1.5  99.0627
14  1.7  72.7475
14  1.9  53.8791
14  2.1  40.2633
14  2.3  30.3611
14  2.5  23.1085
14  2.7  17.7526
14  2.9  13.7633
14  3.1  10.7695
14  3.3  8.49257
14  3.5  6.75954
14  3.7  5.41828
14  3.9  4.37479
14  4.1  3.55878
14  4.3  2.91349
14  4.5  2.40166
14  4.7  1.99061
