# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 0.0
# ============================================================
# b  pD0  dsigma_dy
0  0.1  1240.31
0  0.3  814.289
0  0.5  561.12
0  0.7  393.945
0  0.9  279.882
0  1.1  200.935
0  1.3  145.566
0  1.5  106.336
0  1.7  78.3283
0  1.9  58.1813
0  2.1  43.5944
0  2.3  32.9434
0  2.5  25.1242
0  2.7  19.3341
0  2.9  15.0125
0  3.1  11.7629
0  3.3  9.29328
0  3.5  7.39912
0  3.7  5.93692
0  3.9  4.79729
0  4.1  3.90575
0  4.3  3.20123
0  4.5  2.63931
0  4.7  2.18887
0  4.9  1.82574
0  5.1  1.53076
0  5.3  1.28969
0  5.5  1.09172
0  5.7  0.928115
0  5.9  0.792662
0  6.1  0.679627
0  6.3  0.584993
0  6.5  0.505265
0  6.7  0.437683
0  6.9  0.380669
0  7.1  0.332024
0  7.3  0.290521
0  7.5  0.254943
0  7.7  0.224327
0  7.9  0.197874
0  8.1  0.174994
0  8.3  0.155101
0  8.5  0.137776
0  8.7  0.12265
0  8.9  0.109474
0  9.1  0.097905
0  9.3  0.0877446
0  9.5  0.0787404
0  9.7  0.070824
0  9.9  0.0637802
0  10.1  0.0575559
0  10.3  0.0520063
0  10.5  0.0470739
0  10.7  0.0426618
0  10.9  0.0387427
0  11.1  0.035238
0  11.3  0.0320925
0  11.5  0.0292605
0  11.7  0.0267154
0  11.9  0.0244217
2  0.1  1239.1
2  0.3  813.478
2  0.5  560.552
2  0.7  393.532
2  0.9  279.577
2  1.1  200.706
2  1.3  145.392
2  1.5  106.203
2  1.7  78.2259
2  1.9  58.1023
2  2.1  43.533
2  2.3  32.8956
2  2.5  25.0871
2  2.7  19.3049
2  2.9  14.9896
2  3.1  11.7447
2  3.3  9.27873
2  3.5  7.38734
2  3.7  5.92745
2  3.9  4.78951
2  4.1  3.89937
2  4.3  3.19598
2  4.5  2.63497
2  4.7  2.18525
2  4.9  1.82272
2  5.1  1.5282
2  5.3  1.28755
2  5.5  1.08989
2  5.7  0.926527
2  5.9  0.791321
2  6.1  0.678483
2  6.3  0.583985
2  6.5  0.504394
2  6.7  0.436948
2  6.9  0.380026
2  7.1  0.331467
2  7.3  0.290015
2  7.5  0.254498
2  7.7  0.223929
2  7.9  0.197526
2  8.1  0.17469
2  8.3  0.154828
2  8.5  0.137536
2  8.7  0.122436
2  8.9  0.109281
2  9.1  0.0977625
2  9.3  0.0875869
2  9.5  0.0786238
2  9.7  0.0707027
2  9.9  0.063666
2  10.1  0.0574527
2  10.3  0.0519134
2  10.5  0.0469919
2  10.7  0.0425855
2  10.9  0.0386726
2  11.1  0.035174
2  11.3  0.0320378
2  11.5  0.0292109
2  11.7  0.026667
2  11.9  0.0243802
4  0.1  1239.85
4  0.3  813.933
4  0.5  561.071
4  0.7  393.822
4  0.9  279.824
4  1.1  200.895
4  1.3  145.124
4  1.5  105.806
4  1.7  77.918
4  1.9  57.8646
4  2.1  43.3492
4  2.3  32.7523
4  2.5  24.9756
4  2.7  19.2172
4  2.9  14.9205
4  3.1  11.6897
4  3.3  9.23468
4  3.5  7.35187
4  3.7  5.89878
4  3.9  4.76618
4  4.1  3.88021
4  4.3  3.1802
4  4.5  2.62185
4  4.7  2.17436
4  4.9  1.81361
4  5.1  1.52046
4  5.3  1.28105
4  5.5  1.08438
4  5.7  0.921828
4  5.9  0.78728
4  6.1  0.675004
4  6.3  0.580974
4  6.5  0.50178
4  6.7  0.434535
4  6.9  0.378129
4  7.1  0.329723
4  7.3  0.288532
4  7.5  0.25316
4  7.7  0.222756
4  7.9  0.19652
4  8.1  0.173763
4  8.3  0.154018
4  8.5  0.136816
4  8.7  0.12179
4  8.9  0.108697
4  9.1  0.0972389
4  9.3  0.0870793
4  9.5  0.0781931
4  9.7  0.0703217
4  9.9  0.0633404
4  10.1  0.0571352
4  10.3  0.0516542
4  10.5  0.0467335
4  10.7  0.0423591
4  10.9  0.0384677
4  11.1  0.0349839
4  11.3  0.0318631
4  11.5  0.0290526
4  11.7  0.0265233
4  11.9  0.0242497
6  0.1  1229.46
6  0.3  806.879
6  0.5  555.858
6  0.7  390.193
6  0.9  277.107
6  1.1  198.851
6  1.3  143.979
6  1.5  105.126
6  1.7  77.398
6  1.9  57.4627
6  2.1  43.0382
6  2.3  32.5112
6  2.5  24.7876
6  2.7  19.0693
6  2.9  14.8037
6  3.1  11.5968
6  3.3  9.16052
6  3.5  7.29225
6  3.7  5.85026
6  3.9  4.72672
6  4.1  3.84792
6  4.3  3.15358
6  4.5  2.59975
6  4.7  2.15591
6  4.9  1.79826
6  5.1  1.50758
6  5.3  1.27008
6  5.5  1.07502
6  5.7  0.913848
6  5.9  0.780445
6  6.1  0.669166
6  6.3  0.575961
6  6.5  0.497408
6  6.7  0.430842
6  6.9  0.374733
6  7.1  0.326803
6  7.3  0.285976
6  7.5  0.250946
6  7.7  0.220799
6  7.9  0.194763
6  8.1  0.172233
6  8.3  0.152643
6  8.5  0.1356
6  8.7  0.120714
6  8.9  0.107736
6  9.1  0.096361
6  9.3  0.0863308
6  9.5  0.0774897
6  9.7  0.0696829
6  9.9  0.0627636
6  10.1  0.0566272
6  10.3  0.0511704
6  10.5  0.0463264
6  10.7  0.0419768
6  10.9  0.0381202
6  11.1  0.0346668
6  11.3  0.0315709
6  11.5  0.0287839
6  11.7  0.0262816
6  11.9  0.0240256
8  0.1  1220.61
8  0.3  800.977
8  0.5  551.698
8  0.7  387.189
8  0.9  274.889
8  1.1  197.189
8  1.3  142.743
8  1.5  104.162
8  1.7  76.6575
8  1.9  56.8922
8  2.1  42.5973
8  2.3  32.1706
8  2.5  24.5202
8  2.7  18.8595
8  2.9  14.6381
8  3.1  11.4653
8  3.3  9.05544
8  3.5  7.20771
8  3.7  5.78183
8  3.9  4.67098
8  4.1  3.80212
8  4.3  3.11582
8  4.5  2.56843
8  4.7  2.12983
8  4.9  1.77625
8  5.1  1.48909
8  5.3  1.25446
8  5.5  1.0618
8  5.7  0.902613
8  5.9  0.770815
8  6.1  0.660849
8  6.3  0.568752
8  6.5  0.491178
8  6.7  0.42564
8  6.9  0.370047
8  7.1  0.322713
8  7.3  0.282239
8  7.5  0.247758
8  7.7  0.217984
8  7.9  0.19227
8  8.1  0.170029
8  8.3  0.150699
8  8.5  0.133867
8  8.7  0.119166
8  8.9  0.106343
8  9.1  0.0951223
8  9.3  0.0852203
8  9.5  0.0764907
8  9.7  0.0687903
8  9.9  0.0619382
8  10.1  0.0559069
8  10.3  0.0505269
8  10.5  0.0457118
8  10.7  0.0414313
8  10.9  0.037625
