# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 sweep             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 3.0
# ============================================================
# b  pD0  dsigma_dy
0  0.1  189.477
0  0.3  112.276
0  0.5  69.216
0  0.7  42.8558
0  0.9  26.6533
0  1.1  16.7006
0  1.3  10.56
0  1.5  6.74624
0  1.7  4.35136
0  1.9  2.83605
0  2.1  1.86721
0  2.3  1.24201
0  2.5  0.83453
0  2.7  0.566096
0  2.9  0.387666
0  3.1  0.267932
0  3.3  0.18672
0  3.5  0.131281
0  3.7  0.0930525
0  3.9  0.0664499
0  4.1  0.04779
0  4.3  0.0346077
0  4.5  0.0252148
0  4.7  0.0185042
0  4.9  0.013654
0  5.1  0.01013
0  5.3  0.00755554
0  5.5  0.00566015
0  5.7  0.00426249
0  5.9  0.00322513
0  6.1  0.00245205
0  6.3  0.00187094
0  6.5  0.0014324
0  6.7  0.00110134
0  6.9  0.000849766
0  7.1  0.000657759
0  7.3  0.000511004
0  7.5  0.000398222
0  7.7  0.00031128
0  7.9  0.000244033
0  8.1  0.000191844
0  8.3  0.000151251
0  8.5  0.000119472
0  8.7  9.46241e-05
0  8.9  7.51476e-05
0  9.1  5.98137e-05
0  9.3  4.76994e-05
0  9.5  3.81309e-05
0  9.7  3.05396e-05
0  9.9  2.45038e-05
0  10.1  1.96986e-05
0  10.3  1.5863e-05
0  10.5  1.27989e-05
0  10.7  1.03414e-05
0  10.9  8.3739e-06
0  11.1  6.79316e-06
0  11.3  5.51564e-06
0  11.5  4.48835e-06
0  11.7  3.65496e-06
0  11.9  2.98164e-06
2  0.1  189.34
2  0.3  112.194
2  0.5  69.1649
2  0.7  42.8234
2  0.9  26.6324
2  1.1  16.6869
2  1.3  10.551
2  1.5  6.7402
2  1.7  4.34729
2  1.9  2.83328
2  2.1  1.86532
2  2.3  1.2407
2  2.5  0.833626
2  2.7  0.565466
2  2.9  0.387223
2  3.1  0.267616
2  3.3  0.186496
2  3.5  0.131121
2  3.7  0.0929368
2  3.9  0.0663661
2  4.1  0.0477289
2  4.3  0.0345629
2  4.5  0.0251817
2  4.7  0.0184797
2  4.9  0.0136358
2  5.1  0.0101163
2  5.3  0.00754524
2  5.5  0.00565238
2  5.7  0.00425666
