# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 sweep             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 0.5
# ============================================================
# b  pD0  dsigma_dy
0  0.1  4.33659e+06
0  0.3  2.8238e+06
0  0.5  1.93048e+06
0  0.7  1.34317e+06
0  0.9  945932
0  1.1  674068
0  1.3  484571
0  1.5  351544
0  1.7  257211
0  1.9  189830
0  2.1  141314
0  2.3  106159
0  2.5  80459.6
0  2.7  61493.7
0  2.9  47444.8
0  3.1  36925
0  3.3  28966.8
0  3.5  22912
0  3.7  18258.7
0  3.9  14645.3
0  4.1  11834.4
0  4.3  9627.18
0  4.5  7880.69
0  4.7  6486.72
0  4.9  5369.68
0  5.1  4469.73
0  5.3  3738.81
0  5.5  3142.32
0  5.7  2652.78
0  5.9  2250.36
0  6.1  1915.2
0  6.3  1636.37
0  6.5  1403.24
0  6.7  1207.8
0  6.9  1042.92
0  7.1  902.376
0  7.3  785.029
0  7.5  683.839
0  7.7  597.353
0  7.9  523.322
0  8.1  459.62
0  8.3  404.739
0  8.5  357.246
0  8.7  315.99
0  8.9  280.069
0  9.1  248.729
0  9.3  221.377
0  9.5  197.361
0  9.7  176.199
0  9.9  157.741
0  10.1  141.418
0  10.3  127.02
0  10.5  114.316
0  10.7  102.992
0  10.9  92.9334
0  11.1  83.9492
0  11.3  75.9528
0  11.5  68.7709
0  11.7  62.4118
0  11.9  56.713
2  0.1  4.33255e+06
2  0.3  2.82111e+06
2  0.5  1.92859e+06
2  0.7  1.34184e+06
2  0.9  944956
2  1.1  673342
2  1.3  484024
2  1.5  351133
2  1.7  256893
2  1.9  189586
2  2.1  141127
2  2.3  106014
2  2.5  80346.6
2  2.7  61405.6
2  2.9  47375.7
2  3.1  36870.2
2  3.3  28923.2
2  3.5  22876.7
2  3.7  18230.4
2  3.9  14622.4
2  4.1  11815.7
2  4.3  9611.9
2  4.5  7868.15
2  4.7  6476.35
2  4.9  5361
2  5.1  4462.53
2  5.3  3732.76
2  5.5  3137.21
2  5.7  2648.47
2  5.9  2246.66
2  6.1  1912.02
2  6.3  1633.69
2  6.5  1400.96
2  6.7  1205.82
2  6.9  1041.17
2  7.1  900.872
2  7.3  783.709
2  7.5  682.699
2  7.7  596.34
2  7.9  522.451
2  8.1  458.868
2  8.3  404.062
2  8.5  356.644
2  8.7  315.441
2  8.9  279.593
2  9.1  248.328
2  9.3  220.998
2  9.5  197.003
2  9.7  175.89
2  9.9  157.464
2  10.1  141.177
2  10.3  126.797
2  10.5  114.114
2  10.7  102.805
2  10.9  92.7612
2  11.1  83.8044
2  11.3  75.8253
2  11.5  68.6573
2  11.7  62.3081
2  11.9  56.5992
4  0.1  4.32192e+06
4  0.3  2.81452e+06
4  0.5  1.92373e+06
4  0.7  1.33901e+06
4  0.9  943479
4  1.1  672012
4  1.3  483347
4  1.5  350708
4  1.7  256830
4  1.9  189684
4  2.1  141376
4  2.3  106299
4  2.5  80713.6
4  2.7  61556.9
4  2.9  47317.2
4  3.1  36716
4  3.3  28791.8
4  3.5  22771.8
4  3.7  18145.7
4  3.9  14554
4  4.1  11760
4  4.3  9566.23
4  4.5  7830.51
4  4.7  6445.03
4  4.9  5335.1
4  5.1  4440.76
4  5.3  3714.49
4  5.5  3121.8
4  5.7  2635.4
4  5.9  2235.53
4  6.1  1902.5
4  6.3  1625.55
4  6.5  1393.93
4  6.7  1199.75
4  6.9  1035.94
4  7.1  896.361
4  7.3  779.728
4  7.5  679.21
4  7.7  593.386
4  7.9  519.78
4  8.1  456.56
4  8.3  402.014
4  8.5  354.813
4  8.7  313.813
4  8.9  278.165
4  9.1  247.028
4  9.3  219.856
4  9.5  195.887
4  9.7  175.058
4  9.9  156.652
4  10.1  140.463
4  10.3  126.155
4  10.5  113.53
4  10.7  102.265
4  10.9  92.2361
4  11.1  83.3525
4  11.3  75.4066
4  11.5  68.349
4  11.7  61.982
4  11.9  56.3053
6  0.1  4.30001e+06
6  0.3  2.79929e+06
6  0.5  1.9134e+06
6  0.7  1.33103e+06
6  0.9  937452
6  1.1  667445
6  1.3  479585
6  1.5  347737
6  1.7  254313
6  1.9  187609
6  2.1  139632
6  2.3  104835
6  2.5  79429.9
6  2.7  60720.4
6  2.9  46835
6  3.1  36426.4
6  3.3  28570.2
6  3.5  22594.5
6  3.7  18002.7
6  3.9  14438.4
6  4.1  11665.8
6  4.3  9489.07
6  4.5  7766.89
6  4.7  6392.13
6  4.9  5291.13
6  5.1  4404.02
6  5.3  3683.62
6  5.5  3095.69
6  5.7  2613.25
6  5.9  2216.68
6  6.1  1886.47
6  6.3  1611.76
6  6.5  1382.03
6  6.7  1189.5
6  6.9  1027.06
6  7.1  888.635
6  7.3  773.045
6  7.5  673.338
6  7.7  588.189
6  7.9  515.264
6  8.1  452.563
6  8.3  398.521
6  8.5  351.745
6  8.7  311.103
6  8.9  275.727
6  9.1  244.879
6  9.3  217.725
6  9.5  194.272
6  9.7  173.446
6  9.9  155.279
6  10.1  139.207
6  10.3  125.026
6  10.5  112.518
6  10.7  101.372
6  10.9  91.4704
6  11.1  82.6303
6  11.3  74.7451
6  11.5  67.6878
6  11.7  61.45
6  11.9  55.8155
8  0.1  4.27058e+06
8  0.3  2.77973e+06
8  0.5  1.89977e+06
8  0.7  1.32131e+06
8  0.9  930367
8  1.1  662172
8  1.3  475614
8  1.5  344733
8  1.7  252011
8  1.9  185844
8  2.1  138272
8  2.3  103787
8  2.5  78615.9
8  2.7  60054.4
8  2.9  46313.8
8  3.1  36031.4
8  3.3  28255.8
8  3.5  22343.4
8  3.7  17800.7
8  3.9  14274.7
8  4.1  11532.4
8  4.3  9379.77
8  4.5  7676.87
8  4.7  6318.16
8  4.9  5229.14
8  5.1  4352.17
8  5.3  3640.04
8  5.5  3058.93
8  5.7  2582.13
8  5.9  2190.21
8  6.1  1863.82
8  6.3  1592.36
8  6.5  1365.36
8  6.7  1175.07
8  6.9  1014.58
8  7.1  877.772
8  7.3  763.559
8  7.5  665.141
8  7.7  580.936
8  7.9  508.9
8  8.1  446.952
8  8.3  393.556
8  8.5  347.35
8  8.7  307.206
8  8.9  272.288
8  9.1  241.809
8  9.3  215.217
8  9.5  191.773
8  9.7  171.356
8  9.9  153.338
8  10.1  137.461
8  10.3  123.456
8  10.5  111.097
8  10.7  100.077
8  10.9  90.2991
8  11.1  81.576
8  11.3  73.7933
8  11.5  66.8584
8  11.7  60.6707
8  11.9  55.0864
10  0.1  4.23426e+06
10  0.3  2.75631e+06
10  0.5  1.88275e+06
10  0.7  1.31018e+06
10  0.9  922487
10  1.1  656331
10  1.3  471586
10  1.5  341803
10  1.7  250041
10  1.9  184547
10  2.1  137408
10  2.3  103328
10  2.5  78305.4
10  2.7  59744.9
10  2.9  45851
10  3.1  35533.4
10  3.3  27841.7
10  3.5  22013.4
10  3.7  17534.5
10  3.9  14059.2
10  4.1  11356.8
10  4.3  9235.71
10  4.5  7558.16
10  4.7  6221.51
10  4.9  5147.37
10  5.1  4283.81
10  5.3  3582.66
10  5.5  3010.44
10  5.7  2541.1
10  5.9  2155.28
10  6.1  1833.87
10  6.3  1566.65
10  6.5  1343.31
10  6.7  1156.06
10  6.9  998.125
10  7.1  863.493
10  7.3  751.108
10  7.5  654.267
10  7.7  571.408
10  7.9  500.549
10  8.1  439.602
10  8.3  387.059
10  8.5  341.595
10  8.7  302.102
10  8.9  267.747
10  9.1  237.774
10  9.3  211.401
10  9.5  188.616
10  9.7  168.397
10  9.9  150.746
10  10.1  135.147
10  10.3  121.376
10  10.5  109.228
10  10.7  98.4023
10  10.9  88.7733
10  11.1  80.1905
10  11.3  72.5486
10  11.5  65.6967
10  11.7  59.6216
10  11.9  54.1601
12  0.1  4.18108e+06
12  0.3  2.72094e+06
12  0.5  1.85886e+06
12  0.7  1.29213e+06
12  0.9  909090
12  1.1  646326
12  1.3  463696
12  1.5  335698
12  1.7  245132
12  1.9  180569
12  2.1  134212
12  2.3  100655
12  2.5  76150.4
12  2.7  58158.2
12  2.9  44826
12  3.1  34856.3
12  3.3  27321
12  3.5  21596.9
12  3.7  17199.3
12  3.9  13787.9
12  4.1  11135.8
12  4.3  9054.85
12  4.5  7409.19
12  4.7  6097.94
12  4.9  5044.72
12  5.1  4197.93
12  5.3  3510.43
12  5.5  2949.58
12  5.7  2489.49
12  5.9  2111.4
12  6.1  1796.37
12  6.3  1534.51
12  6.5  1315.68
12  6.7  1132.18
12  6.9  977.48
12  7.1  845.611
12  7.3  735.47
12  7.5  640.581
12  7.7  559.476
12  7.9  490.072
12  8.1  430.395
12  8.3  378.941
12  8.5  334.423
12  8.7  295.754
12  8.9  262.116
12  9.1  232.77
12  9.3  206.942
12  9.5  184.647
12  9.7  164.821
12  9.9  147.533
12  10.1  132.258
12  10.3  118.777
12  10.5  106.878
12  10.7  96.2855
12  10.9  86.8622
12  11.1  78.4714
12  11.3  70.9729
12  11.5  64.2702
12  11.7  58.3184
12  11.9  52.976
14  0.1  4.11932e+06
14  0.3  2.68017e+06
14  0.5  1.83041e+06
14  0.7  1.27185e+06
14  0.9  893783
14  1.1  635335
14  1.3  455439
14  1.5  329459
14  1.7  240394
14  1.9  176936
14  2.1  131426
14  2.3  98505.7
14  2.5  74487.7
14  2.7  56859.1
14  2.9  43806.5
14  3.1  34051.7
14  3.3  26682.4
14  3.5  21086
14  3.7  16788.1
14  3.9  13455.2
14  4.1  10865
14  4.3  8833.11
14  4.5  7226.63
14  4.7  5946.62
14  4.9  4918.81
14  5.1  4092.57
14  5.3  3421.96
14  5.5  2874.88
14  5.7  2426.2
14  5.9  2057.62
14  6.1  1750.41
14  6.3  1495.1
14  6.5  1281.81
14  6.7  1102.96
14  6.9  952.221
14  7.1  823.662
14  7.3  716.346
14  7.5  623.856
14  7.7  544.847
14  7.9  477.203
14  8.1  419.09
14  8.3  368.971
14  8.5  325.605
14  8.7  287.93
14  8.9  255.168
14  9.1  226.588
14  9.3  201.431
14  9.5  179.724
14  9.7  160.446
14  9.9  143.603
14  10.1  128.731
14  10.3  115.603
14  10.5  104.023
14  10.7  93.6588
14  10.9  84.5385
14  11.1  76.3561
14  11.3  69.0632
14  11.5  62.5415
14  11.7  56.7451
14  11.9  51.5494
16  0.1  4.04346e+06
16  0.3  2.63013e+06
16  0.5  1.79478e+06
16  0.7  1.24697e+06
16  0.9  875640
16  1.1  621875
16  1.3  445338
16  1.5  321834
16  1.7  234618
16  1.9  172517
16  2.1  128039
