# fragmentation : BCFY (r=0.1)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 1.0
# ============================================================
# b  pD0  dsigma_dy
0  0.1  992.384
0  0.3  775.049
0  0.5  603.58
0  0.7  462.955
0  0.9  351.835
0  1.1  266.285
0  1.3  201.446
0  1.5  152.53
0  1.7  115.623
0  1.9  87.8989
0  2.1  67.0776
0  2.3  51.4002
0  2.5  39.5944
0  2.7  30.6627
0  2.9  23.8704
0  3.1  18.7216
0  3.3  14.7604
0  3.5  11.7232
0  3.7  9.35865
0  3.9  7.52493
0  4.1  6.08088
0  4.3  4.94657
0  4.5  4.04405
0  4.7  3.32275
0  4.9  2.74582
0  5.1  2.27902
0  5.3  1.90055
0  5.5  1.59204
0  5.7  1.33895
0  5.9  1.13069
0  6.1  0.958955
0  6.3  0.815868
0  6.5  0.696764
0  6.7  0.597157
0  6.9  0.513268
0  7.1  0.442504
0  7.3  0.382713
0  7.5  0.332142
0  7.7  0.288891
0  7.9  0.251892
0  8.1  0.220169
0  8.3  0.192903
0  8.5  0.169262
0  8.7  0.148959
0  8.9  0.131409
0  9.1  0.11617
0  9.3  0.102893
0  9.5  0.0913599
0  9.7  0.0811694
0  9.9  0.0722802
0  10.1  0.064473
0  10.3  0.0576358
0  10.5  0.0515376
0  10.7  0.0461895
0  10.9  0.0414693
0  11.1  0.0372856
0  11.3  0.0335666
0  11.5  0.0302575
0  11.7  0.0273155
0  11.9  0.0246898
2  0.1  991.506
2  0.3  774.355
2  0.5  603.036
2  0.7  462.531
2  0.9  351.506
2  1.1  266.027
2  1.3  201.243
2  1.5  152.369
2  1.7  115.496
2  1.9  87.7978
2  2.1  66.997
2  2.3  51.3363
2  2.5  39.5435
2  2.7  30.6225
2  2.9  23.838
2  3.1  18.6957
2  3.3  14.7396
2  3.5  11.7064
2  3.7  9.34511
2  3.9  7.5139
2  4.1  6.07186
2  4.3  4.93912
2  4.5  4.03791
2  4.7  3.31768
2  4.9  2.74161
2  5.1  2.27551
2  5.3  1.8976
2  5.5  1.58953
2  5.7  1.33685
2  5.9  1.1289
2  6.1  0.957403
2  6.3  0.814564
2  6.5  0.695625
2  6.7  0.596185
2  6.9  0.512423
2  7.1  0.441774
2  7.3  0.382078
2  7.5  0.331599
2  7.7  0.288417
2  7.9  0.251477
2  8.1  0.219805
2  8.3  0.192584
2  8.5  0.168985
2  8.7  0.148715
2  8.9  0.131193
2  9.1  0.11598
2  9.3  0.102725
2  9.5  0.0912105
2  9.7  0.0810361
2  9.9  0.0721602
2  10.1  0.0643652
2  10.3  0.0575409
2  10.5  0.0514526
2  10.7  0.0461145
2  10.9  0.0414025
2  11.1  0.0372229
2  11.3  0.0335098
2  11.5  0.0302064
2  11.7  0.0272684
2  11.9  0.0246484
4  0.1  988.799
4  0.3  772.187
4  0.5  601.31
4  0.7  461.253
4  0.9  350.534
4  1.1  265.374
4  1.3  200.66
4  1.5  151.931
4  1.7  115.156
4  1.9  87.5718
4  2.1  66.8078
4  2.3  51.1979
4  2.5  39.4371
4  2.7  30.563
4  2.9  23.7996
4  3.1  18.6798
4  3.3  14.7415
4  3.5  11.7073
4  3.7  9.36609
4  3.9  7.53563
4  4.1  6.10387
4  4.3  4.97326
4  4.5  4.07143
4  4.7  3.34445
4  4.9  2.7562
4  5.1  2.27839
4  5.3  1.89576
4  5.5  1.58233
4  5.7  1.33052
4  5.9  1.1235
4  6.1  0.952833
4  6.3  0.810646
4  6.5  0.692275
4  6.7  0.593308
4  6.9  0.509942
4  7.1  0.439632
4  7.3  0.380219
4  7.5  0.329979
4  7.7  0.287003
4  7.9  0.250245
4  8.1  0.218725
4  8.3  0.191636
4  8.5  0.16815
4  8.7  0.14798
4  8.9  0.13054
4  9.1  0.115401
4  9.3  0.102211
4  9.5  0.0907513
4  9.7  0.0806647
4  9.9  0.0717986
4  10.1  0.0640409
4  10.3  0.0572486
4  10.5  0.0511944
4  10.7  0.0458804
4  10.9  0.0411896
4  11.1  0.0370329
4  11.3  0.0333397
4  11.5  0.0300522
4  11.7  0.0271291
4  11.9  0.0245228
6  0.1  984.382
6  0.3  768.729
6  0.5  598.63
6  0.7  459.101
6  0.9  348.84
6  1.1  263.936
6  1.3  199.6
6  1.5  151.065
6  1.7  114.461
6  1.9  87.0013
6  2.1  66.3455
6  2.3  50.8357
6  2.5  39.1322
6  2.7  30.2942
6  2.9  23.5889
6  3.1  18.4754
6  3.3  14.5713
6  3.5  11.5697
6  3.7  9.23544
6  3.9  7.42497
6  4.1  6.00149
6  4.3  4.88008
6  4.5  3.98679
6  4.7  3.27689
6  4.9  2.70674
6  5.1  2.24682
6  5.3  1.8736
6  5.5  1.56938
6  5.7  1.31983
6  5.9  1.11442
6  6.1  0.945106
6  6.3  0.80403
6  6.5  0.686607
6  6.7  0.588442
6  6.9  0.505748
6  7.1  0.436006
6  7.3  0.377077
6  7.5  0.327245
6  7.7  0.284611
6  7.9  0.248152
6  8.1  0.216888
6  8.3  0.190022
6  8.5  0.166728
6  8.7  0.146728
6  8.9  0.129436
6  9.1  0.114423
6  9.3  0.101341
6  9.5  0.0899234
6  9.7  0.0799784
6  9.9  0.0711806
6  10.1  0.0634903
6  10.3  0.0567572
6  10.5  0.0507528
6  10.7  0.0454825
6  10.9  0.0408322
6  11.1  0.0367095
6  11.3  0.0330487
6  11.5  0.0297903
6  11.7  0.0268919
6  11.9  0.0243076
8  0.1  977.961
8  0.3  763.655
8  0.5  594.682
8  0.7  456.016
8  0.9  346.442
8  1.1  262.061
8  1.3  198.119
8  1.5  149.896
8  1.7  113.534
8  1.9  86.2401
8  2.1  65.7598
8  2.3  50.3542
8  2.5  38.7629
8  2.7  30.0014
8  2.9  23.3425
8  3.1  18.2993
8  3.3  14.4214
8  3.5  11.4446
8  3.7  9.13726
8  3.9  7.3448
8  4.1  5.9336
8  4.3  4.82551
8  4.5  3.94248
8  4.7  3.24025
8  4.9  2.6771
8  5.1  2.22158
8  5.3  1.85236
8  5.5  1.55146
8  5.7  1.30416
8  5.9  1.1016
8  6.1  0.934175
8  6.3  0.794695
8  6.5  0.678614
8  6.7  0.58156
8  6.9  0.499816
8  7.1  0.430868
8  7.3  0.372627
8  7.5  0.323365
8  7.7  0.281228
8  7.9  0.245194
8  8.1  0.2143
8  8.3  0.187747
8  8.5  0.16473
8  8.7  0.144966
8  8.9  0.127877
8  9.1  0.113039
8  9.3  0.100116
8  9.5  0.0888356
8  9.7  0.0790118
8  9.9  0.0703195
8  10.1  0.0627219
8  10.3  0.0560659
8  10.5  0.0501337
8  10.7  0.044928
8  10.9  0.0403335
8  11.1  0.0362613
8  11.3  0.0326435
8  11.5  0.0294237
8  11.7  0.02656
8  11.9  0.0240072
10  0.1  969.384
10  0.3  756.912
10  0.5  589.365
10  0.7  451.926
10  0.9  343.304
10  1.1  259.61
10  1.3  196.227
10  1.5  148.429
10  1.7  112.373
10  1.9  85.3603
10  2.1  65.0648
10  2.3  49.8185
10  2.5  38.3448
10  2.7  29.6848
10  2.9  23.1284
10  3.1  18.1256
10  3.3  14.3008
10  3.5  11.3677
10  3.7  9.08326
10  3.9  7.30944
10  4.1  5.91795
10  4.3  4.82238
10  4.5  3.94889
10  4.7  3.24528
10  4.9  2.66914
10  5.1  2.20725
10  5.3  1.83232
10  5.5  1.5288
10  5.7  1.28472
10  5.9  1.08471
10  6.1  0.919794
10  6.3  0.782409
10  6.5  0.668068
10  6.7  0.572483
10  6.9  0.491981
10  7.1  0.424094
10  7.3  0.366738
10  7.5  0.318248
10  7.7  0.276758
10  7.9  0.241293
10  8.1  0.210887
10  8.3  0.18475
10  8.5  0.162095
10  8.7  0.142643
10  8.9  0.125829
10  9.1  0.111223
10  9.3  0.0985026
10  9.5  0.0874025
10  9.7  0.0777359
10  9.9  0.0691819
10  10.1  0.0616984
10  10.3  0.0551505
10  10.5  0.049314
10  10.7  0.044194
10  10.9  0.0396742
10  11.1  0.0356669
10  11.3  0.0321081
10  11.5  0.0289413
10  11.7  0.026123
10  11.9  0.0236105
12  0.1  958.627
12  0.3  748.434
12  0.5  582.815
12  0.7  446.744
12  0.9  339.235
12  1.1  256.417
12  1.3  193.679
12  1.5  146.389
12  1.7  110.754
12  1.9  84.0376
12  2.1  64.0111
12  2.3  48.9683
12  2.5  37.6628
12  2.7  29.1275
12  2.9  22.6456
12  3.1  17.742
12  3.3  13.9744
12  3.5  11.0845
12  3.7  8.84571
12  3.9  7.10738
12  4.1  5.73985
12  4.3  4.66632
12  4.5  3.81147
12  4.7  3.13186
12  4.9  2.58685
12  5.1  2.14623
12  5.3  1.78916
12  5.5  1.49822
12  5.7  1.25921
12  5.9  1.06345
12  6.1  0.902081
12  6.3  0.766927
12  6.5  0.654802
12  6.7  0.561086
12  6.9  0.48242
12  7.1  0.415596
12  7.3  0.359367
12  7.5  0.311837
12  7.7  0.271156
12  7.9  0.236397
12  8.1  0.206597
12  8.3  0.180985
12  8.5  0.158785
12  8.7  0.139718
12  8.9  0.12324
12  9.1  0.108932
12  9.3  0.0964735
12  9.5  0.0855956
12  9.7  0.076126
12  9.9  0.0677466
12  10.1  0.0604213
12  10.3  0.0539768
12  10.5  0.0482905
12  10.7  0.0432726
12  10.9  0.0388455
12  11.1  0.0349202
12  11.3  0.0314366
12  11.5  0.028334
12  11.7  0.0255749
12  11.9  0.0231143
14  0.1  945.174
14  0.3  737.88
14  0.5  574.492
14  0.7  440.234
14  0.9  334.224
14  1.1  252.497
14  1.3  190.597
14  1.5  143.956
14  1.7  108.834
14  1.9  82.5224
14  2.1  62.8046
14  2.3  48.0128
14  2.5  36.9054
14  2.7  28.5263
14  2.9  22.1669
14  3.1  17.3601
14  3.3  13.6682
14  3.5  10.8375
14  3.7  8.64598
14  3.9  6.94184
14  4.1  5.60736
14  4.3  4.55743
14  4.5  3.72206
14  4.7  3.05776
14  4.9  2.52525
14  5.1  2.09471
14  5.3  1.74598
14  5.5  1.46184
14  5.7  1.22854
14  5.9  1.03741
14  6.1  0.8799
14  6.3  0.747967
14  6.5  0.638553
14  6.7  0.547107
14  6.9  0.470367
14  7.1  0.405184
14  7.3  0.350336
14  7.5  0.303795
14  7.7  0.2643
14  7.9  0.230406
14  8.1  0.201352
14  8.3  0.176232
14  8.5  0.154727
14  8.7  0.136138
14  8.9  0.120076
14  9.1  0.106131
14  9.3  0.093987
14  9.5  0.083385
14  9.7  0.0741581
14  9.9  0.0659909
14  10.1  0.0588522
14  10.3  0.052598
14  10.5  0.0470324
14  10.7  0.0421439
14  10.9  0.0378304
14  11.1  0.0340067
14  11.3  0.0306134
14  11.5  0.027592
14  11.7  0.0249028
14  11.9  0.0225054
16  0.1  928.632
16  0.3  724.888
16  0.5  564.298
16  0.7  432.381
16  0.9  328.071
16  1.1  247.69
16  1.3  186.819
16  1.5  140.976
16  1.7  106.483
16  1.9  80.6602
16  2.1  61.3317
16  2.3  46.8648
16  2.5  35.9836
16  2.7  27.7947
16  2.9  21.5851
16  3.1  16.8958
16  3.3  13.2965
16  3.5  10.5382
16  3.7  8.40424
16  3.9  6.74548
16  4.1  5.44713
16  4.3  4.42584
16  4.5  3.6137
16  4.7  2.96809
16  4.9  2.45079
16  5.1  2.03243
16  5.3  1.69366
16  5.5  1.41773
16  5.7  1.19137
16  5.9  1.00591
16  6.1  0.853058
16  6.3  0.725059
16  6.5  0.618938
16  6.7  0.530258
16  6.9  0.455837
16  7.1  0.392616
16  7.3  0.339441
16  7.5  0.29432
16  7.7  0.256046
16  7.9  0.223182
16  8.1  0.195025
16  8.3  0.170678
16  8.5  0.149844
16  8.7  0.131831
16  8.9  0.116271
16  9.1  0.102757
16  9.3  0.0909937
16  9.5  0.0807191
16  9.7  0.0717803
16  9.9  0.0638751
16  10.1  0.0569645
16  10.3  0.0508842
16  10.5  0.0455182
16  10.7  0.0407856
16  10.9  0.0366099
16  11.1  0.0329078
16  11.3  0.0296245
16  11.5  0.0266981
16  11.7  0.0240952
16  11.9  0.021775
18  0.1  908.338
18  0.3  708.839
18  0.5  551.815
18  0.7  422.605
18  0.9  320.529
18  1.1  241.804
18  1.3  182.2
