# fragmentation : LHAPDF (data/prompt-D0-1-109/prompt-D0-1-109_0000.dat, member 0, Q=1.5)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 0.0
# ============================================================
# b  pD0  dsigma_dy
0  0.1  735.041
0  0.3  570.384
0  0.5  434.239
0  0.7  323.683
0  0.9  239.03
0  1.1  176.065
0  1.3  129.686
0  1.5  95.8159
0  1.7  71.1295
0  1.9  53.1405
0  2.1  39.9765
0  2.3  30.3164
0  2.5  23.1864
0  2.7  17.8795
0  2.9  13.9073
0  3.1  10.9092
0  3.3  8.62817
0  3.5  6.87768
0  3.7  5.52456
0  3.9  4.4691
0  4.1  3.64019
0  4.3  2.98447
0  4.5  2.46231
0  4.7  2.04235
0  4.9  1.70531
0  5.1  1.42937
0  5.3  1.20475
0  5.5  1.02058
0  5.7  0.8679
0  5.9  0.741341
0  6.1  0.635822
0  6.3  0.547328
0  6.5  0.472469
0  6.7  0.409839
0  6.9  0.356374
0  7.1  0.310742
0  7.3  0.271779
0  7.5  0.238641
0  7.7  0.209957
0  7.9  0.185199
0  8.1  0.16377
0  8.3  0.145162
0  8.5  0.128939
0  8.7  0.114777
0  8.9  0.102437
0  9.1  0.0915921
0  9.3  0.0820598
0  9.5  0.0736496
0  9.7  0.0662289
0  9.9  0.059647
0  10.1  0.0538124
0  10.3  0.0486223
0  10.5  0.0439996
0  10.7  0.0398761
0  10.9  0.0362066
0  11.1  0.0329234
0  11.3  0.0299733
0  11.5  0.0273286
0  11.7  0.0249454
0  11.9  0.0227969
2  0.1  734.316
2  0.3  569.824
2  0.5  433.811
2  0.7  323.352
2  0.9  238.763
2  1.1  175.869
2  1.3  129.533
2  1.5  95.6976
2  1.7  71.0372
2  1.9  53.0688
2  2.1  39.9208
2  2.3  30.2728
2  2.5  23.1523
2  2.7  17.8527
2  2.9  13.8861
2  3.1  10.8923
2  3.3  8.61465
2  3.5  6.86678
2  3.7  5.51575
2  3.9  4.46185
2  4.1  3.63423
2  4.3  2.97959
2  4.5  2.4583
2  4.7  2.03897
2  4.9  1.70248
2  5.1  1.42698
2  5.3  1.20272
2  5.5  1.01888
2  5.7  0.86642
2  5.9  0.74009
2  6.1  0.634754
2  6.3  0.546383
2  6.5  0.472014
2  6.7  0.409148
2  6.9  0.355772
2  7.1  0.310022
2  7.3  0.271306
2  7.5  0.238227
2  7.7  0.209584
2  7.9  0.184871
2  8.1  0.163482
2  8.3  0.144909
2  8.5  0.128715
2  8.7  0.114573
2  8.9  0.102255
2  9.1  0.0914344
2  9.3  0.0819213
2  9.5  0.0735262
2  9.7  0.0661225
2  9.9  0.0595425
2  10.1  0.053716
2  10.3  0.0485365
2  10.5  0.0439212
2  10.7  0.039805
2  10.9  0.0361411
2  11.1  0.032864
2  11.3  0.0299226
2  11.5  0.0272819
2  11.7  0.0249002
2  11.9  0.0227575
4  0.1  734.551
4  0.3  570.033
4  0.5  434.161
4  0.7  323.839
4  0.9  239.181
4  1.1  175.921
4  1.3  129.29
4  1.5  95.3397
4  1.7  70.7589
4  1.9  52.8528
4  2.1  39.7534
4  2.3  30.142
4  2.5  23.0499
4  2.7  17.7721
4  2.9  13.8221
4  3.1  10.8414
4  3.3  8.57384
4  3.5  6.83395
4  3.7  5.48912
4  3.9  4.44014
4  4.1  3.61633
4  4.3  2.96498
4  4.5  2.44622
4  4.7  2.02875
4  4.9  1.69278
4  5.1  1.41983
4  5.3  1.19666
4  5.5  1.01309
4  5.7  0.86201
4  5.9  0.736306
4  6.1  0.631498
4  6.3  0.543589
4  6.5  0.469191
4  6.7  0.406897
4  6.9  0.353897
4  7.1  0.308407
4  7.3  0.269905
4  7.5  0.236991
4  7.7  0.208503
4  7.9  0.18393
4  8.1  0.162633
4  8.3  0.14413
4  8.5  0.128028
4  8.7  0.113961
4  8.9  0.101701
4  9.1  0.0909514
4  9.3  0.0814811
4  9.5  0.073138
4  9.7  0.0657489
4  9.9  0.0592166
4  10.1  0.0534305
4  10.3  0.0482851
4  10.5  0.0436919
4  10.7  0.0395953
