# fragmentation : LHAPDF (data/prompt-D0-1-109/prompt-D0-1-109_0000.dat, member 0, Q=1.5)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 1.0
# ============================================================
# b  pD0  dsigma_dy
0  0.1  615.799
0  0.3  472.238
0  0.5  353.02
0  0.7  257.534
0  0.9  186.046
0  1.1  134.048
0  1.3  96.7837
0  1.5  70.1613
0  1.7  51.1577
0  1.9  37.5447
0  2.1  27.7676
0  2.3  20.7071
0  2.5  15.5777
0  2.7  11.8185
0  2.9  9.04206
0  3.1  6.97653
0  3.3  5.42837
0  3.5  4.25575
0  3.7  3.36162
0  3.9  2.67426
0  4.1  2.14241
0  4.3  1.7282
0  4.5  1.40179
0  4.7  1.14374
0  4.9  0.938807
0  5.1  0.774499
0  5.3  0.642196
0  5.5  0.535021
0  5.7  0.447647
0  5.9  0.376294
0  6.1  0.317625
0  6.3  0.269098
0  6.5  0.228834
0  6.7  0.195275
0  6.9  0.16719
0  7.1  0.143731
0  7.3  0.123872
0  7.5  0.107057
0  7.7  0.0927135
0  7.9  0.0805707
0  8.1  0.0702605
0  8.3  0.0613701
0  8.5  0.0537289
0  8.7  0.0471417
0  8.9  0.0414553
0  9.1  0.0365469
0  9.3  0.0322789
0  9.5  0.0285667
0  9.7  0.0253257
0  9.9  0.0224953
0  10.1  0.0200144
0  10.3  0.0178345
0  10.5  0.0159186
0  10.7  0.0142302
0  10.9  0.0127445
0  11.1  0.0114312
0  11.3  0.0102686
0  11.5  0.00923613
0  11.7  0.00831728
0  11.9  0.00749915
2  0.1  615.251
2  0.3  471.816
2  0.5  352.701
2  0.7  257.297
2  0.9  185.868
2  1.1  133.914
2  1.3  96.6815
2  1.5  70.0836
2  1.7  51.0982
2  1.9  37.4993
2  2.1  27.7328
2  2.3  20.6803
2  2.5  15.557
2  2.7  11.8024
2  2.9  9.02947
2  3.1  6.96664
2  3.3  5.42058
2  3.5  4.24953
2  3.7  3.35668
2  3.9  2.67028
2  4.1  2.1392
2  4.3  1.72557
2  4.5  1.39964
2  4.7  1.14197
2  4.9  0.937356
2  5.1  0.7733
2  5.3  0.641196
2  5.5  0.534176
2  5.7  0.446939
2  5.9  0.375692
2  6.1  0.317107
2  6.3  0.268664
2  6.5  0.228456
2  6.7  0.194955
2  6.9  0.166912
2  7.1  0.143492
2  7.3  0.123665
2  7.5  0.106881
2  7.7  0.0925603
2  7.9  0.080437
2  8.1  0.0701441
2  8.3  0.0612686
2  8.5  0.0536408
2  8.7  0.0470643
2  8.9  0.0413876
2  9.1  0.0364874
2  9.3  0.0322262
2  9.5  0.0285202
2  9.7  0.0252845
2  9.9  0.0224578
2  10.1  0.0199808
2  10.3  0.017805
2  10.5  0.0158923
2  10.7  0.0142071
2  10.9  0.0127237
2  11.1  0.0114118
2  11.3  0.0102509
2  11.5  0.00922009
2  11.7  0.00830283
2  11.9  0.00748648
4  0.1  613.559
4  0.3  470.54
4  0.5  351.716
4  0.7  256.575
4  0.9  185.336
4  1.1  133.582
4  1.3  96.394
4  1.5  69.8644
4  1.7  50.9325
4  1.9  37.3879
4  2.1  27.6516
4  2.3  20.6263
4  2.5  15.5232
4  2.7  11.7788
4  2.9  9.01874
4  3.1  6.96498
4  3.3  5.42115
4  3.5  4.25468
