# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : -2.0
# ============================================================
# b  pD0  dsigma_dy
0  0.1  1183.94
0  0.3  782.73
0  0.5  543.256
0  0.7  383.186
0  0.9  272.742
0  1.1  195.161
0  1.3  140.357
0  1.5  101.402
0  1.7  73.5948
0  1.9  53.8049
0  2.1  39.6627
0  2.3  29.4949
0  2.5  22.1462
0  2.7  16.792
0  2.9  12.8636
0  3.1  9.96112
0  3.3  7.78784
0  3.5  6.14768
0  3.7  4.89593
0  3.9  3.93527
0  4.1  3.18867
0  4.3  2.60374
0  4.5  2.14054
0  4.7  1.7721
0  4.9  1.47708
0  5.1  1.23799
0  5.3  1.04373
0  5.5  0.884522
0  5.7  0.753311
0  5.9  0.644741
0  6.1  0.554527
0  6.3  0.478574
0  6.5  0.414742
0  6.7  0.36112
0  6.9  0.315171
0  7.1  0.276044
0  7.3  0.247186
0  7.5  0.221757
0  7.7  0.199627
0  7.9  0.180035
0  8.1  0.16288
0  8.3  0.147708
0  8.5  0.134324
0  8.7  0.122356
0  8.9  0.111691
0  9.1  0.102163
0  9.3  0.0935291
0  9.5  0.0859168
0  9.7  0.0789583
0  9.9  0.0727462
0  10.1  0.0671462
0  10.3  0.0620235
0  10.5  0.0574026
0  10.7  0.0531962
0  10.9  0.0493641
0  11.1  0.0459469
0  11.3  0.0426847
0  11.5  0.0397708
0  11.7  0.0371033
0  11.9  0.0346954
2  0.1  1182.62
2  0.3  781.772
2  0.5  542.573
2  0.7  382.688
2  0.9  272.373
2  1.1  194.883
2  1.3  140.147
2  1.5  101.242
2  1.7  73.4739
2  1.9  53.7135
2  2.1  39.5917
2  2.3  29.442
2  2.5  22.1055
2  2.7  16.7595
2  2.9  12.8412
2  3.1  9.94243
2  3.3  7.77459
2  3.5  6.13583
2  3.7  4.88706
2  3.9  3.92775
2  4.1  3.1826
2  4.3  2.59887
2  4.5  2.1365
2  4.7  1.76871
2  4.9  1.4742
2  5.1  1.23567
2  5.3  1.04173
2  5.5  0.88283
2  5.7  0.751862
2  5.9  0.64351
2  6.1  0.553457
2  6.3  0.477651
2  6.5  0.414206
2  6.7  0.360429
2  6.9  0.314577
2  7.1  0.275541
2  7.3  0.246718
2  7.5  0.221318
2  7.7  0.199254
2  7.9  0.179699
2  8.1  0.162558
2  8.3  0.147418
2  8.5  0.13406
2  8.7  0.122126
2  8.9  0.111489
2  9.1  0.101972
2  9.3  0.0934441
2  9.5  0.0857467
2  9.7  0.0788064
2  9.9  0.0726063
2  10.1  0.0670166
2  10.3  0.0619051
2  10.5  0.0572927
2  10.7  0.0530854
2  10.9  0.049269
2  11.1  0.0458589
2  11.3  0.0426067
2  11.5  0.039758
2  11.7  0.0370189
2  11.9  0.0346305
4  0.1  1178.26
4  0.3  778.875
4  0.5  540.818
4  0.7  381.299
4  0.9  271.183
4  1.1  194.047
4  1.3  139.523
4  1.5  100.764
4  1.7  73.1511
4  1.9  53.447
4  2.1  39.3846
4  2.3  29.2835
4  2.5  21.9617
4  2.7  16.6661
4  2.9  12.7671
4  3.1  9.88606
4  3.3  7.73055
4  3.5  6.10062
4  3.7  4.85877
4  3.9  3.90533
4  4.1  3.16435
4  4.3  2.58374
4  4.5  2.1241
4  4.7  1.75827
4  4.9  1.46567
4  5.1  1.22866
4  5.3  1.03571
4  5.5  0.877725
4  5.7  0.747529
4  5.9  0.639773
4  6.1  0.55035
4  6.3  0.474852
4  6.5  0.411799
4  6.7  0.358339
4  6.9  0.312813
4  7.1  0.273954
4  7.3  0.245077
4  7.5  0.220028
4  7.7  0.19807
4  7.9  0.178741
4  8.1  0.161618
4  8.3  0.146629
4  8.5  0.133279
4  8.7  0.121411
4  8.9  0.110829
4  9.1  0.10137
4  9.3  0.0928491
4  9.5  0.08525
4  9.7  0.0783892
4  9.9  0.0721811
4  10.1  0.0665938
4  10.3  0.0615446
4  10.5  0.0569612
4  10.7  0.0527822
4  10.9  0.0489796
4  11.1  0.0455262
4  11.3  0.0424295
4  11.5  0.0394718
4  11.7  0.036864
4  11.9  0.0344235
6  0.1  1171.2
6  0.3  774.005
6  0.5  537.292
6  0.7  378.708
6  0.9  269.378
6  1.1  192.637
6  1.3  138.455
6  1.5  99.9495
6  1.7  72.4957
6  1.9  52.9751
6  2.1  39.0323
6  2.3  29.0127
6  2.5  21.7797
6  2.7  16.5077
6  2.9  12.6467
6  3.1  9.79189
6  3.3  7.65518
6  3.5  6.04058
6  3.7  4.81248
6  3.9  3.86718
6  4.1  3.13343
6  4.3  2.55827
6  4.5  2.10349
6  4.7  1.74151
6  4.9  1.4512
6  5.1  1.21665
6  5.3  1.02559
6  5.5  0.869124
6  5.7  0.740092
6  5.9  0.63344
6  6.1  0.544768
6  6.3  0.470207
6  6.5  0.407737
6  6.7  0.354834
6  6.9  0.309731
6  7.1  0.271239
6  7.3  0.242687
6  7.5  0.217854
6  7.7  0.196144
6  7.9  0.176993
6  8.1  0.160029
6  8.3  0.145204
6  8.5  0.13195
6  8.7  0.12022
6  8.9  0.109739
6  9.1  0.100378
6  9.3  0.0919812
6  9.5  0.0843685
6  9.7  0.0776085
6  9.9  0.0714718
6  10.1  0.0659305
6  10.3  0.0609361
6  10.5  0.0563996
6  10.7  0.0523434
6  10.9  0.0485782
6  11.1  0.0450698
6  11.3  0.0420129
6  11.5  0.0391296
6  11.7  0.0364531
6  11.9  0.0340786
8  0.1  1160.75
8  0.3  767.061
8  0.5  532.144
8  0.7  375.307
8  0.9  266.665
8  1.1  190.683
8  1.3  136.921
8  1.5  98.7805
8  1.7  71.6472
8  1.9  52.3131
8  2.1  38.527
8  2.3  28.6314
8  2.5  21.4706
8  2.7  16.286
8  2.9  12.4733
8  3.1  9.65707
8  3.3  7.54993
8  3.5  5.95805
8  3.7  4.74498
8  3.9  3.81374
8  4.1  3.08987
8  4.3  2.52272
8  4.5  2.07423
8  4.7  1.71713
8  4.9  1.4309
8  5.1  1.19987
8  5.3  1.01117
8  5.5  0.857053
8  5.7  0.729674
8  5.9  0.624399
8  6.1  0.537152
8  6.3  0.463815
8  6.5  0.402102
8  6.7  0.34985
8  6.9  0.305091
8  7.1  0.267419
8  7.3  0.239423
8  7.5  0.21475
8  7.7  0.193296
8  7.9  0.174497
8  8.1  0.157755
8  8.3  0.143157
8  8.5  0.130122
8  8.7  0.118446
8  8.9  0.108188
8  9.1  0.0989666
8  9.3  0.0906864
8  9.5  0.0831772
8  9.7  0.0765263
8  9.9  0.0704848
8  10.1  0.0650255
8  10.3  0.0600833
8  10.5  0.0556151
8  10.7  0.0516109
8  10.9  0.0479007
8  11.1  0.0444382
8  11.3  0.0414242
8  11.5  0.0385296
8  11.7  0.035989
8  11.9  0.0335805
10  0.1  1147.54
10  0.3  757.999
10  0.5  525.91
10  0.7  370.552
10  0.9  263.256
10  1.1  187.987
10  1.3  134.923
10  1.5  97.2658
10  1.7  70.4997
10  1.9  51.4435
10  2.1  37.8755
10  2.3  28.128
10  2.5  21.1032
10  2.7  15.9948
10  2.9  12.2493
10  3.1  9.47334
10  3.3  7.41175
10  3.5  5.84751
10  3.7  4.65766
10  3.9  3.74383
10  4.1  3.03264
10  4.3  2.476
10  4.5  2.03549
10  4.7  1.6849
10  4.9  1.40419
10  5.1  1.17717
10  5.3  0.992466
10  5.5  0.840986
10  5.7  0.716088
10  5.9  0.612963
10  6.1  0.527013
10  6.3  0.454821
10  6.5  0.394435
10  6.7  0.343205
10  6.9  0.299444
10  7.1  0.262426
10  7.3  0.234946
10  7.5  0.21079
10  7.7  0.189763
10  7.9  0.171132
10  8.1  0.154886
10  8.3  0.140399
10  8.5  0.1277
10  8.7  0.116311
10  8.9  0.106188
10  9.1  0.0971233
10  9.3  0.0889229
10  9.5  0.0817169
10  9.7  0.0750709
10  9.9  0.0691805
10  10.1  0.0638059
10  10.3  0.0589652
10  10.5  0.0545821
10  10.7  0.050573
10  10.9  0.0470113
10  11.1  0.0436163
10  11.3  0.040657
10  11.5  0.0378138
10  11.7  0.0352795
10  11.9  0.032983
12  0.1  1130.73
12  0.3  746.401
12  0.5  517.686
12  0.7  364.552
12  0.9  258.807
12  1.1  184.636
12  1.3  132.395
12  1.5  95.3515
12  1.7  69.0245
