# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 4.0
# ============================================================
# b  pD0  dsigma_dy
0  0.1  17.2849
0  0.3  9.33087
0  0.5  5.123
0  0.7  2.75812
0  0.9  1.4649
0  1.1  0.773985
0  1.3  0.408463
0  1.5  0.216355
0  1.7  0.11523
0  1.9  0.0617478
0  2.1  0.0333466
0  2.3  0.0181476
0  2.5  0.00996026
0  2.7  0.00550869
0  2.9  0.00307476
0  3.1  0.00173184
0  3.3  0.000982409
0  3.5  0.000561753
0  3.7  0.000323807
0  3.9  0.000187974
0  4.1  0.000109869
0  4.3  6.46418e-05
0  4.5  3.82901e-05
0  4.7  2.28231e-05
0  4.9  1.36905e-05
0  5.1  8.25631e-06
0  5.3  5.00659e-06
0  5.5  3.05093e-06
0  5.7  1.86841e-06
0  5.9  1.14955e-06
0  6.1  7.10781e-07
0  6.3  4.41227e-07
0  6.5  2.75047e-07
0  6.7  1.72179e-07
0  6.9  1.08146e-07
0  7.1  6.82145e-08
0  7.3  4.31846e-08
0  7.5  2.74267e-08
0  7.7  1.74757e-08
0  7.9  1.11711e-08
0  8.1  7.16277e-09
0  8.3  4.60473e-09
0  8.5  2.96924e-09
0  8.7  1.91991e-09
0  8.9  1.2448e-09
0  9.1  8.09307e-10
0  9.3  5.27408e-10
0  9.5  3.44397e-10
0  9.7  2.25534e-10
0  9.9  1.47976e-10
0  10.1  9.73052e-11
0  10.3  6.41373e-11
0  10.5  4.2326e-11
0  10.7  2.80142e-11
0  10.9  1.8563e-11
0  11.1  1.23409e-11
0  11.3  8.20792e-12
0  11.5  5.47482e-12
0  11.7  3.65504e-12
0  11.9  2.44573e-12
2  0.1  17.2739
2  0.3  9.32486
2  0.5  5.11964
2  0.7  2.75627
2  0.9  1.46388
2  1.1  0.773416
2  1.3  0.408154
2  1.5  0.216191
2  1.7  0.115135
2  1.9  0.0616944
2  2.1  0.0333166
2  2.3  0.0181306
2  2.5  0.00995098
2  2.7  0.0055032
2  2.9  0.00307159
2  3.1  0.00173
2  3.3  0.000981345
2  3.5  0.000561132
2  3.7  0.000323441
2  3.9  0.000187758
2  4.1  0.000109741
2  4.3  6.45654e-05
2  4.5  3.82442e-05
2  4.7  2.27954e-05
2  4.9  1.36737e-05
2  5.1  8.2461e-06
2  5.3  5.00032e-06
2  5.5  3.04709e-06
2  5.7  1.86604e-06
2  5.9  1.14807e-06
2  6.1  7.09866e-07
2  6.3  4.40655e-07
2  6.5  2.74689e-07
2  6.7  1.71953e-07
2  6.9  1.08003e-07
2  7.1  6.81238e-08
2  7.3  4.31268e-08
2  7.5  2.73898e-08
2  7.7  1.74521e-08
2  7.9  1.11563e-08
2  8.1  7.15331e-09
2  8.3  4.59863e-09
2  8.5  2.96528e-09
2  8.7  1.91736e-09
2  8.9  1.24314e-09
2  9.1  8.08175e-10
2  9.3  5.26667e-10
2  9.5  3.43912e-10
2  9.7  2.25215e-10
2  9.9  1.47766e-10
2  10.1  9.71662e-11
2  10.3  6.40455e-11
2  10.5  4.22654e-11
2  10.7  2.7974e-11
2  10.9  1.8538e-11
