# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 2.0
# ============================================================
# b  pD0  dsigma_dy
0  0.1  589.499
0  0.3  366.67
0  0.5  238.746
0  0.7  157.501
0  0.9  104.884
0  1.1  70.595
0  1.3  47.9793
0  1.5  32.964
0  1.7  22.8769
0  1.9  16.0347
0  2.1  11.3533
0  2.3  8.11509
0  2.5  5.86103
0  2.7  4.27398
0  2.9  3.14683
0  3.1  2.33786
0  3.3  1.75187
0  3.5  1.32356
0  3.7  1.00787
0  3.9  0.773445
0  4.1  0.597841
0  4.3  0.465187
0  4.5  0.364361
0  4.7  0.287128
0  4.9  0.227605
0  5.1  0.181389
0  5.3  0.145356
0  5.5  0.117023
0  5.7  0.0946232
0  5.9  0.0768821
0  6.1  0.0627406
0  6.3  0.0514205
0  6.5  0.042263
0  6.7  0.0349092
0  6.9  0.028889
0  7.1  0.0240254
0  7.3  0.0200334
0  7.5  0.0167545
0  7.7  0.0140377
0  7.9  0.0118037
0  8.1  0.0099524
0  8.3  0.00841318
0  8.5  0.00712889
0  8.7  0.00606288
0  8.9  0.00516227
0  9.1  0.00440523
0  9.3  0.00376693
0  9.5  0.00322381
0  9.7  0.0027706
0  9.9  0.00238033
0  10.1  0.00205021
0  10.3  0.0017693
0  10.5  0.00153219
0  10.7  0.00132684
0  10.9  0.00115109
0  11.1  0.00100017
0  11.3  0.000870289
0  11.5  0.0007583
0  11.7  0.0006606
0  11.9  0.000577207
2  0.1  589.024
2  0.3  366.373
2  0.5  238.549
2  0.7  157.367
2  0.9  104.792
2  1.1  70.5303
2  1.3  47.9333
2  1.5  32.931
2  1.7  22.8528
2  1.9  16.0171
2  2.1  11.3404
2  2.3  8.10556
2  2.5  5.85392
2  2.7  4.26865
2  2.9  3.14283
2  3.1  2.33482
2  3.3  1.74955
2  3.5  1.32178
2  3.7  1.00649
2  3.9  0.772374
2  4.1  0.597004
2  4.3  0.464527
2  4.5  0.363842
2  4.7  0.286714
2  4.9  0.227274
2  5.1  0.181124
2  5.3  0.145142
2  5.5  0.11685
2  5.7  0.094483
2  5.9  0.0767667
2  6.1  0.0626462
2  6.3  0.0513431
2  6.5  0.0421992
2  6.7  0.0348562
2  6.9  0.0288447
2  7.1  0.0239888
2  7.3  0.0200028
2  7.5  0.0167288
2  7.7  0.0140161
2  7.9  0.0117856
2  8.1  0.00993705
2  8.3  0.00840017
2  8.5  0.00711786
2  8.7  0.00605339
2  8.9  0.00515419
2  9.1  0.00439825
2  9.3  0.00376092
2  9.5  0.00321868
2  9.7  0.00276619
2  9.9  0.00237651
2  10.1  0.00204689
2  10.3  0.00176643
2  10.5  0.00152973
2  10.7  0.00132472
2  10.9  0.00114926
2  11.1  0.000998544
2  11.3  0.000868874
2  11.5  0.000757068
2  11.7  0.000659528
2  11.9  0.000576262
4  0.1  587.579
4  0.3  365.46
4  0.5  237.943
4  0.7  156.958
4  0.9  104.507
4  1.1  70.3337
4  1.3  47.7936
4  1.5  32.8307
4  1.7  22.7802
4  1.9  15.9642
4  2.1  11.3015
4  2.3  8.07694
4  2.5  5.83266
4  2.7  4.25281
4  2.9  3.13085
4  3.1  2.32563
4  3.3  1.74244
4  3.5  1.31613
4  3.7  1.00225
4  3.9  0.769072
4  4.1  0.594517
4  4.3  0.46254
4  4.5  0.362305
4  4.7  0.285487
4  4.9  0.226306
4  5.1  0.180395
4  5.3  0.144557
4  5.5  0.116364
4  5.7  0.094182
4  5.9  0.0765084
4  6.1  0.0624561
4  6.3  0.0511926
4  6.5  0.0421062
4  6.7  0.0347723
4  6.9  0.0288374
4  7.1  0.0239703
4  7.3  0.0200017
4  7.5  0.0167383
4  7.7  0.0140536
4  7.9  0.0118286
4  8.1  0.00999388
4  8.3  0.00845898
4  8.5  0.00717349
4  8.7  0.00610844
4  8.9  0.00520408
4  9.1  0.00445375
4  9.3  0.00381591
4  9.5  0.00327765
4  9.7  0.00282288
4  9.9  0.00243501
4  10.1  0.00210236
4  10.3  0.001821
4  10.5  0.00158169
4  10.7  0.00137501
4  10.9  0.00119856
4  11.1  0.00104587
4  11.3  0.000915747
4  11.5  0.000803754
4  11.7  0.000706007
4  11.9  0.000621674
6  0.1  585.178
6  0.3  363.963
6  0.5  236.944
6  0.7  156.287
6  0.9  104.045
6  1.1  70.0048
6  1.3  47.5605
6  1.5  32.6625
6  1.7  22.6582
6  1.9  15.8749
6  2.1  11.236
6  2.3  8.02841
6  2.5  5.79655
6  2.7  4.22571
6  2.9  3.11049
6  3.1  2.31032
6  3.3  1.73085
6  3.5  1.30743
6  3.7  0.995404
6  3.9  0.763754
6  4.1  0.590264
6  4.3  0.459233
6  4.5  0.359664
6  4.7  0.283395
6  4.9  0.224545
6  5.1  0.178991
6  5.3  0.143424
6  5.5  0.115457
6  5.7  0.0933754
6  5.9  0.0758446
6  6.1  0.0618853
6  6.3  0.050719
6  6.5  0.0416848
6  6.7  0.0344304
6  6.9  0.0285153
6  7.1  0.0236914
6  7.3  0.019754
6  7.5  0.0165197
6  7.7  0.0138407
6  7.9  0.011638
6  8.1  0.00981221
6  8.3  0.00829452
6  8.5  0.00703768
6  8.7  0.00597745
6  8.9  0.00508931
6  9.1  0.00434294
6  9.3  0.00371309
6  9.5  0.00318137
6  9.7  0.00273123
6  9.9  0.00234872
6  10.1  0.00202058
6  10.3  0.00174372
6  10.5  0.0015098
6  10.7  0.00130765
6  10.9  0.00113454
6  11.1  0.000985903
6  11.3  0.000857979
6  11.5  0.00074726
6  11.7  0.000652128
6  11.9  0.000569587
8  0.1  581.711
8  0.3  361.794
8  0.5  235.504
8  0.7  155.315
8  0.9  103.375
8  1.1  69.5328
8  1.3  47.2258
8  1.5  32.4216
8  1.7  22.4837
8  1.9  15.7476
8  2.1  11.1425
8  2.3  7.95933
8  2.5  5.74517
8  2.7  4.18725
8  2.9  3.08152
8  3.1  2.28838
8  3.3  1.71413
8  3.5  1.2946
8  3.7  0.985637
8  3.9  0.756056
8  4.1  0.584255
8  4.3  0.454504
8  4.5  0.35592
8  4.7  0.280418
8  4.9  0.222168
8  5.1  0.177086
8  5.3  0.141886
8  5.5  0.114212
8  5.7  0.0923364
8  5.9  0.0750148
8  6.1  0.0612081
8  6.3  0.050159
8  6.5  0.0412215
8  6.7  0.0340461
8  6.9  0.0281716
8  7.1  0.0234272
8  7.3  0.019533
8  7.5  0.0163349
8  7.7  0.0136848
8  7.9  0.0115061
8  8.1  0.00970063
8  8.3  0.00819982
8  8.5  0.00694752
8  8.7  0.00590817
8  8.9  0.00503038
8  9.1  0.0042925
8  9.3  0.00367023
8  9.5  0.00314095
8  9.7  0.00269924
8  9.9  0.00231894
8  10.1  0.00199719
8  10.3  0.00172344
8  10.5  0.00149242
8  10.7  0.00129234
8  10.9  0.00112117
8  11.1  0.000974089
8  11.3  0.000847559
8  11.5  0.000738433
8  11.7  0.000643238
8  11.9  0.000562027
10  0.1  577.11
10  0.3  358.898
10  0.5  233.588
10  0.7  154.015
10  0.9  102.483
10  1.1  68.9058
10  1.3  46.7815
10  1.5  32.1026
10  1.7  22.2527
10  1.9  15.579
10  2.1  11.0188
10  2.3  7.86801
10  2.5  5.67745
10  2.7  4.13669
10  2.9  3.04343
10  3.1  2.25942
10  3.3  1.69194
10  3.5  1.27735
10  3.7  0.972325
10  3.9  0.745834
10  4.1  0.576409
10  4.3  0.448386
10  4.5  0.351095
10  4.7  0.276587
10  4.9  0.219216
10  5.1  0.174721
10  5.3  0.139965
10  5.5  0.112704
10  5.7  0.091209
10  5.9  0.0740874
10  6.1  0.0604673
10  6.3  0.0495507
10  6.5  0.0407962
10  6.7  0.0336895
10  6.9  0.0279243
10  7.1  0.0232097
10  7.3  0.0193747
10  7.5  0.0162341
10  7.7  0.0136221
10  7.9  0.0114709
10  8.1  0.00968553
10  8.3  0.00821014
10  8.5  0.00696752
10  8.7  0.00592679
10  8.9  0.00505528
10  9.1  0.00432546
10  9.3  0.00370851
10  9.5  0.00318759
10  9.7  0.00274605
10  9.9  0.00237025
10  10.1  0.00205037
10  10.3  0.00177816
10  10.5  0.0015431
10  10.7  0.00134503
10  10.9  0.00117319
10  11.1  0.00102718
10  11.3  0.00090054
10  11.5  0.000789286
10  11.7  0.000695084
10  11.9  0.00061166
12  0.1  571.316
12  0.3  355.249
12  0.5  231.161
12  0.7  152.38
12  0.9  101.352
12  1.1  68.1118
12  1.3  46.2195
12  1.5  31.6982
12  1.7  21.9602
12  1.9  15.3658
12  2.1  10.8624
12  2.3  7.75248
12  2.5  5.59156
12  2.7  4.07241
12  2.9  2.99512
12  3.1  2.22299
12  3.3  1.66429
12  3.5  1.25638
12  3.7  0.956144
12  3.9  0.73314
12  4.1  0.566355
12  4.3  0.440442
12  4.5  0.344772
