# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 sweep             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 1.0
# ============================================================
# b  pD0  dsigma_dy
0  0.1  3.83632e+06
0  0.3  2.47025e+06
0  0.5  1.66821e+06
0  0.7  1.14618e+06
0  0.9  797545
0  1.1  560548
0  1.3  398122
0  1.5  285371
0  1.7  206380
0  1.9  150587
0  2.1  110879
0  2.3  82371.3
0  2.5  61749.8
0  2.7  46722.9
0  2.9  35656.4
0  3.1  27453.3
0  3.3  21315.2
0  3.5  16680.4
0  3.7  13147.3
0  3.9  10449.3
0  4.1  8354.88
0  4.3  6727.55
0  4.5  5450.67
0  4.7  4442.61
0  4.9  3641.88
0  5.1  3001.74
0  5.3  2486.31
0  5.5  2069.23
0  5.7  1729.86
0  5.9  1452.58
0  6.1  1225.16
0  6.3  1036.99
0  6.5  881.958
0  6.7  751.396
0  6.9  643.436
0  7.1  552.127
0  7.3  475.16
0  7.5  410.391
0  7.7  355.681
0  7.9  308.912
0  8.1  268.946
0  8.3  234.731
0  8.5  205.368
0  8.7  179.922
0  8.9  158.302
0  9.1  139.317
0  9.3  123.087
0  9.5  108.86
0  9.7  96.4591
0  9.9  85.6146
0  10.1  76.1312
0  10.3  67.8046
0  10.5  60.4839
0  10.7  54.0368
0  10.9  48.3561
0  11.1  43.3511
0  11.3  38.9214
0  11.5  34.9865
0  11.7  31.4947
0  11.9  28.3777
2  0.1  3.83292e+06
2  0.3  2.46802e+06
2  0.5  1.66668e+06
2  0.7  1.14509e+06
2  0.9  796765
2  1.1  560182
2  1.3  397696
2  1.5  285051
2  1.7  206138
2  1.9  150404
2  2.1  110739
2  2.3  82251.3
2  2.5  61667.6
2  2.7  46659
2  2.9  35606.6
2  3.1  27414.1
2  3.3  21284.5
2  3.5  16656
2  3.7  13127.9
2  3.9  10433.8
2  4.1  8342.31
2  4.3  6717.26
2  4.5  5442.27
2  4.7  4435.7
2  4.9  3636.23
2  5.1  2997.08
2  5.3  2482.43
2  5.5  2065.96
2  5.7  1727.12
2  5.9  1450.26
2  6.1  1223.16
2  6.3  1035.32
2  6.5  880.496
2  6.7  750.161
2  6.9  642.366
2  7.1  551.207
2  7.3  474.37
2  7.5  409.715
2  7.7  355.092
2  7.9  308.398
2  8.1  268.499
2  8.3  234.343
2  8.5  205.032
2  8.7  179.628
2  8.9  158.044
2  9.1  139.087
2  9.3  122.886
2  9.5  108.681
2  9.7  96.3011
2  9.9  85.473
2  10.1  76.0038
2  10.3  67.6927
2  10.5  60.3842
2  10.7  53.9484
2  10.9  48.2777
2  11.1  43.2781
2  11.3  38.8544
2  11.5  34.9253
2  11.7  31.4398
2  11.9  28.3296
4  0.1  3.82271e+06
4  0.3  2.46015e+06
4  0.5  1.66204e+06
4  0.7  1.14181e+06
4  0.9  794386
4  1.1  558254
4  1.3  396477
4  1.5  284168
4  1.7  205497
4  1.9  149967
4  2.1  110402
4  2.3  82075.5
4  2.5  61548.9
4  2.7  46576.5
4  2.9  35556.6
4  3.1  27408.6
4  3.3  21287.1
4  3.5  16676.8
4  3.7  13171.9
4  3.9  10486.9
4  4.1  8405.14
4  4.3  6780.79
4  4.5  5509.56
4  4.7  4490.64
4  4.9  3666.32
4  5.1  3007.06
4  5.3  2480.58
4  5.5  2059.25
4  5.7  1718.95
4  5.9  1443.28
4  6.1  1217.28
4  6.3  1030.31
4  6.5  876.23
4  6.7  746.531
4  6.9  638.695
4  7.1  548.52
4  7.3  472.051
4  7.5  407.7
4  7.7  353.342
4  7.9  306.881
4  8.1  267.177
4  8.3  233.189
4  8.5  204.015
4  8.7  178.734
4  8.9  157.25
4  9.1  138.556
4  9.3  122.269
4  9.5  108.139
4  9.7  95.8087
4  9.9  85.0456
4  10.1  75.6206
4  10.3  67.3487
4  10.5  60.0782
4  10.7  53.6733
4  10.9  48.0297
4  11.1  43.0567
4  11.3  38.6556
4  11.5  34.7458
4  11.7  31.279
4  11.9  28.1848
6  0.1  3.80563e+06
6  0.3  2.44998e+06
6  0.5  1.65427e+06
6  0.7  1.13633e+06
6  0.9  790443
6  1.1  555539
6  1.3  394243
6  1.5  282460
6  1.7  204182
6  1.9  148920
6  2.1  109610
6  2.3  81385.1
6  2.5  60994.6
6  2.7  46141.1
6  2.9  35204.7
6  3.1  27099.2
6  3.3  21036.4
6  3.5  16459.2
6  3.7  12971.4
6  3.9  10302.5
6  4.1  8239.97
6  4.3  6634.25
6  4.5  5374.67
6  4.7  4380.31
6  4.9  3590.43
6  5.1  2959.19
6  5.3  2450.97
6  5.5  2039.58
6  5.7  1704.98
6  5.9  1431.52
6  6.1  1207.35
6  6.3  1021.86
6  6.5  869.038
6  6.7  740.375
6  6.9  633.944
6  7.1  543.971
6  7.3  468.133
6  7.5  404.308
6  7.7  350.39
6  7.9  304.304
6  8.1  264.922
6  8.3  231.215
6  8.5  202.283
6  8.7  177.222
6  8.9  155.92
6  9.1  137.212
6  9.3  121.222
6  9.5  107.207
6  9.7  94.9881
6  9.9  84.3092
6  10.1  74.9666
6  10.3  66.7678
6  10.5  59.5592
6  10.7  53.2054
6  10.9  47.6104
6  11.1  42.6784
6  11.3  38.3176
6  11.5  34.4419
6  11.7  31.0037
6  11.9  27.936
8  0.1  3.7811e+06
8  0.3  2.43377e+06
8  0.5  1.64312e+06
8  0.7  1.12845e+06
8  0.9  784757
8  1.1  551364
8  1.3  391139
8  1.5  280132
8  1.7  202424
8  1.9  147588
8  2.1  108593
8  2.3  80609.5
8  2.5  60404.2
8  2.7  45679.5
8  2.9  34844.9
8  3.1  26817.5
8  3.3  20814.3
8  3.5  16282.9
8  3.7  12830.5
8  3.9  10195
8  4.1  8149.62
8  4.3  6560.89
8  4.5  5314.51
8  4.7  4331.03
8  4.9  3549.82
8  5.1  2925.41
8  5.3  2422.77
8  5.5  2016.05
8  5.7  1685.23
8  5.9  1414.94
8  6.1  1193.28
8  6.3  1009.92
8  6.5  858.85
8  6.7  731.68
8  6.9  625.948
8  7.1  537.521
8  7.3  462.576
8  7.5  399.487
8  7.7  346.204
8  7.9  300.661
8  8.1  261.746
8  8.3  228.432
8  8.5  199.847
8  8.7  175.084
8  8.9  154.027
8  9.1  135.546
8  9.3  119.752
8  9.5  105.908
8  9.7  93.8371
8  9.9  83.2877
8  10.1  74.0568
8  10.3  65.954
8  10.5  58.8311
8  10.7  52.5564
8  10.9  47.0286
8  11.1  42.1569
8  11.3  37.8464
8  11.5  34.0163
8  11.7  30.6199
8  11.9  27.5895
10  0.1  3.74825e+06
10  0.3  2.4111e+06
10  0.5  1.62834e+06
10  0.7  1.11805e+06
10  0.9  777254
10  1.1  545716
10  1.3  387169
10  1.5  277201
10  1.7  200247
10  1.9  145991
10  2.1  107385
10  2.3  79756.6
10  2.5  59774.2
10  2.7  45198.2
10  2.9  34521.2
10  3.1  26581.6
10  3.3  20652.1
10  3.5  16188.9
10  3.7  12776.7
10  3.9  10169.7
10  4.1  8151.55
10  4.3  6579.47
10  4.5  5346.49
10  4.7  4355.85
10  4.9  3551.86
10  5.1  2913.29
10  5.3  2399.8
10  5.5  1987.97
10  5.7  1659.36
10  5.9  1394.29
10  6.1  1174.78
10  6.3  994.217
10  6.5  845.444
10  6.7  720.192
10  6.9  616.068
10  7.1  529.015
10  7.3  455.223
10  7.5  393.13
10  7.7  340.683
10  7.9  295.858
10  8.1  257.56
10  8.3  224.767
10  8.5  196.633
10  8.7  172.264
10  8.9  151.55
10  9.1  133.365
10  9.3  117.812
10  9.5  104.191
10  9.7  92.3154
10  9.9  81.9338
10  10.1  72.8401
10  10.3  64.8704
10  10.5  57.8669
10  10.7  51.6952
10  10.9  46.2567
10  11.1  41.4642
10  11.3  37.2241
10  11.5  33.4549
10  11.7  30.1154
10  11.9  27.1347
12  0.1  3.70652e+06
12  0.3  2.38493e+06
12  0.5  1.60956e+06
12  0.7  1.10476e+06
12  0.9  767388
12  1.1  538645
12  1.3  381841
12  1.5  273165
12  1.7  197172
12  1.9  143612
12  2.1  105566
12  2.3  78295.8
12  2.5  58626.6
12  2.7  44303.9
12  2.9  33775.6
12  3.1  25979.7
12  3.3  20154.8
12  3.5  15760.3
12  3.7  12417.7
12  3.9  9855.68
12  4.1  7879.81
12  4.3  6342.02
12  4.5  5135.79
12  4.7  4184.74
12  4.9  3428.96
12  5.1  2825.25
12  5.3  2339.46
12  5.5  1946.39
