# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 sweep             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 2.0
# ============================================================
# b  pD0  dsigma_dy
0  0.1  605.746
0  0.3  377.155
0  0.5  245.905
0  0.7  162.445
0  0.9  108.338
0  1.1  73.0313
0  1.3  49.7796
0  1.5  34.2723
0  1.7  23.8385
0  1.9  16.7507
0  2.1  11.8908
0  2.3  8.52183
0  2.5  6.17306
0  2.7  4.51409
0  2.9  3.33055
0  3.1  2.48173
0  3.3  1.86387
0  3.5  1.4132
0  3.7  1.07923
0  3.9  0.830622
0  4.1  0.643686
0  4.3  0.502419
0  4.5  0.394643
0  4.7  0.311942
0  4.9  0.248046
0  5.1  0.198288
0  5.3  0.159353
0  5.5  0.128657
0  5.7  0.104378
0  5.9  0.0851039
0  6.1  0.0696544
0  6.3  0.0572547
0  6.5  0.0472381
0  6.7  0.0390803
0  6.9  0.032467
0  7.1  0.0270857
0  7.3  0.0226556
0  7.5  0.0190067
0  7.7  0.0159914
0  7.9  0.0134763
0  8.1  0.0113979
0  8.3  0.00966549
0  8.5  0.00821679
0  8.7  0.00701079
0  8.9  0.00598873
0  9.1  0.00512671
0  9.3  0.00439846
0  9.5  0.00378106
0  9.7  0.00325611
0  9.9  0.00280965
0  10.1  0.0024287
0  10.3  0.00210297
0  10.5  0.00182403
0  10.7  0.00158463
0  10.9  0.0013791
0  11.1  0.00120227
0  11.3  0.00104965
0  11.5  0.00091765
0  11.7  0.00080317
0  11.9  0.000704079
2  0.1  605.263
2  0.3  376.848
2  0.5  245.702
2  0.7  162.308
2  0.9  108.243
2  1.1  72.9645
2  1.3  49.7318
2  1.5  34.2379
2  1.7  23.8134
2  1.9  16.7323
2  2.1  11.8773
2  2.3  8.51181
2  2.5  6.16556
2  2.7  4.50846
2  2.9  3.32631
2  3.1  2.47851
2  3.3  1.86141
2  3.5  1.4113
2  3.7  1.07775
2  3.9  0.829471
2  4.1  0.642783
2  4.3  0.501707
2  4.5  0.39408
2  4.7  0.311492
2  4.9  0.247685
2  5.1  0.197999
2  5.3  0.159118
2  5.5  0.128467
2  5.7  0.104223
2  5.9  0.0849762
2  6.1  0.0695498
2  6.3  0.0571684
2  6.5  0.0471668
2  6.7  0.0390209
2  6.9  0.0324172
2  7.1  0.0270444
2  7.3  0.0226209
2  7.5  0.0189775
2  7.7  0.0159668
2  7.9  0.0134556
2  8.1  0.0113803
2  8.3  0.00965053
2  8.5  0.00820408
2  8.7  0.00699983
2  8.9  0.00597936
2  9.1  0.00511858
2  9.3  0.00439144
2  9.5  0.00377504
2  9.7  0.00325093
2  9.9  0.00280513
2  10.1  0.00242475
2  10.3  0.00209956
2  10.5  0.00182111
2  10.7  0.00158209
2  10.9  0.0013769
2  11.1  0.00120031
2  11.3  0.00104793
2  11.5  0.00091616
2  11.7  0.000801867
2  11.9  0.000702929
4  0.1  603.78
4  0.3  375.914
4  0.5  245.085
4  0.7  161.887
4  0.9  107.954
4  1.1  72.7614
4  1.3  49.5865
4  1.5  34.1341
4  1.7  23.7377
4  1.9  16.6772
4  2.1  11.8365
4  2.3  8.48315
4  2.5  6.14316
4  2.7  4.49024
4  2.9  3.31459
4  3.1  2.46888
4  3.3  1.8547
4  3.5  1.40467
4  3.7  1.07314
4  3.9  0.825612
4  4.1  0.639969
4  4.3  0.499659
4  4.5  0.392485
4  4.7  0.310173
4  4.9  0.246642
4  5.1  0.197214
4  5.3  0.158488
4  5.5  0.128005
4  5.7  0.103865
4  5.9  0.0846635
4  6.1  0.0693242
4  6.3  0.057018
4  6.5  0.0470697
4  6.7  0.03898
4  6.9  0.0324042
4  7.1  0.0270276
4  7.3  0.022624
4  7.5  0.0190071
4  7.7  0.015994
4  7.9  0.0135186
4  8.1  0.0114403
4  8.3  0.00972051
4  8.5  0.00828011
4  8.7  0.00706779
4  8.9  0.00603945
4  9.1  0.00518083
4  9.3  0.00445874
4  9.5  0.00383847
4  9.7  0.00331924
4  9.9  0.00287234
4  10.1  0.0024887
4  10.3  0.00216174
4  10.5  0.00188198
4  10.7  0.00164289
4  10.9  0.00143778
4  11.1  0.0012593
4  11.3  0.0011056
4  11.5  0.000972592
4  11.7  0.000858547
4  11.9  0.000757387
6  0.1  601.335
6  0.3  374.365
6  0.5  244.055
6  0.7  161.189
6  0.9  107.473
6  1.1  72.4214
6  1.3  49.3446
6  1.5  33.9587
6  1.7  23.6105
6  1.9  16.5837
6  2.1  11.7679
6  2.3  8.43064
6  2.5  6.10514
6  2.7  4.46309
6  2.9  3.29208
6  3.1  2.45246
6  3.3  1.84153
6  3.5  1.39596
6  3.7  1.06587
6  3.9  0.81994
6  4.1  0.635523
6  4.3  0.495989
6  4.5  0.389554
6  4.7  0.307877
6  4.9  0.244786
6  5.1  0.195663
6  5.3  0.157233
6  5.5  0.126935
6  5.7  0.102994
6  5.9  0.0839507
6  6.1  0.0687078
6  6.3  0.0564735
6  6.5  0.0465615
6  6.7  0.0385412
6  6.9  0.0320456
6  7.1  0.0267114
6  7.3  0.0223403
6  7.5  0.0187401
6  7.7  0.0157511
6  7.9  0.013287
6  8.1  0.0112377
6  8.3  0.00952876
6  8.5  0.00811163
6  8.7  0.00691198
6  8.9  0.00590419
6  9.1  0.00505421
6  9.3  0.00433529
6  9.5  0.00372665
6  9.7  0.00320911
6  9.9  0.0027688
6  10.1  0.00239349
6  10.3  0.00207274
6  10.5  0.00179804
6  10.7  0.00156214
6  10.9  0.00135947
6  11.1  0.00118521
6  11.3  0.00103472
6  11.5  0.00090422
6  11.7  0.000791427
6  11.9  0.000693737
8  0.1  597.789
8  0.3  372.129
8  0.5  242.572
8  0.7  160.183
8  0.9  106.827
8  1.1  71.9338
8  1.3  48.997
8  1.5  33.7082
8  1.7  23.4286
8  1.9  16.4506
8  2.1  11.6698
8  2.3  8.35949
8  2.5  6.05101
8  2.7  4.42244
8  2.9  3.2614
8  3.1  2.42919
8  3.3  1.82373
8  3.5  1.38226
8  3.7  1.05528
8  3.9  0.811681
