# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 sweep             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 1.5
# ============================================================
# b  pD0  dsigma_dy
0  0.1  841.089
0  0.3  533.509
0  0.5  355.093
0  0.7  239.961
0  0.9  164
0  1.1  113.297
0  1.3  79.0494
0  1.5  55.7239
0  1.7  39.6671
0  1.9  28.4979
0  2.1  20.6631
0  2.3  15.1309
0  2.5  11.1887
0  2.7  8.34756
0  2.9  6.28589
0  3.1  4.77555
0  3.3  3.66009
0  3.5  2.82839
0  3.7  2.2021
0  3.9  1.72773
0  4.1  1.36499
0  4.3  1.08598
0  4.5  0.869532
0  4.7  0.700425
0  4.9  0.567372
0  5.1  0.462333
0  5.3  0.378622
0  5.5  0.311606
0  5.7  0.257608
0  5.9  0.213904
0  6.1  0.17836
0  6.3  0.149144
0  6.5  0.125459
0  6.7  0.105826
0  6.9  0.0895591
0  7.1  0.0760537
0  7.3  0.0647854
0  7.5  0.055345
0  7.7  0.0474097
0  7.9  0.0407306
0  8.1  0.0350955
0  8.3  0.0303194
0  8.5  0.0262512
0  8.7  0.0227816
0  8.9  0.0198112
0  9.1  0.0172683
0  9.3  0.0150815
0  9.5  0.0131979
0  9.7  0.011572
0  9.9  0.0101685
0  10.1  0.00895014
0  10.3  0.00789204
0  10.5  0.00697017
0  10.7  0.00616501
0  10.9  0.00546176
0  11.1  0.0048456
0  11.3  0.00430528
0  11.5  0.00383043
0  11.7  0.00341247
0  11.9  0.00304434
2  0.1  840.379
2  0.3  533.051
2  0.5  354.783
2  0.7  239.746
2  0.9  163.848
2  1.1  113.186
2  1.3  78.9693
2  1.5  55.6647
2  1.7  39.6231
2  1.9  28.4648
2  2.1  20.6383
2  2.3  15.1121
2  2.5  11.1745
2  2.7  8.33664
2  2.9  6.2775
2  3.1  4.76905
2  3.3  3.65502
2  3.5  2.82442
2  3.7  2.19898
2  3.9  1.72525
2  4.1  1.36301
2  4.3  1.08439
2  4.5  0.868249
2  4.7  0.699389
2  4.9  0.566521
2  5.1  0.461635
2  5.3  0.378046
2  5.5  0.311127
2  5.7  0.257212
2  5.9  0.213571
2  6.1  0.178082
2  6.3  0.148912
2  6.5  0.125264
2  6.7  0.105661
2  6.9  0.089419
2  7.1  0.0759344
2  7.3  0.0646811
2  7.5  0.0552557
2  7.7  0.0473329
2  7.9  0.0406646
2  8.1  0.0350387
2  8.3  0.030271
2  8.5  0.0262091
2  8.7  0.0227451
2  8.9  0.0197793
2  9.1  0.0172403
2  9.3  0.0150567
2  9.5  0.013176
2  9.7  0.0115527
2  9.9  0.0101513
2  10.1  0.00893518
2  10.3  0.0078787
2  10.5  0.00695822
2  10.7  0.00615471
2  10.9  0.00545233
2  11.1  0.00483714
2  11.3  0.0042979
2  11.5  0.00382396
2  11.7  0.00340662
2  11.9  0.00303909
4  0.1  838.223
4  0.3  531.659
4  0.5  353.847
4  0.7  239.112
4  0.9  163.389
4  1.1  112.855
4  1.3  78.7267
4  1.5  55.4876
4  1.7  39.4876
4  1.9  28.3564
4  2.1  20.5745
4  2.3  15.0638
4  2.5  11.1323
4  2.7  8.30538
4  2.9  6.25451
4  3.1  4.75178
4  3.3  3.64075
4  3.5  2.81474
4  3.7  2.19239
4  3.9  1.72053
4  4.1  1.35996
4  4.3  1.08233
4  4.5  0.867448
4  4.7  0.699302
4  4.9  0.566948
4  5.1  0.462084
4  5.3  0.378851
4  5.5  0.312349
4  5.7  0.258534
4  5.9  0.215025
4  6.1  0.179492
4  6.3  0.150571
4  6.5  0.126813
4  6.7  0.107231
4  6.9  0.0910539
4  7.1  0.0775881
4  7.3  0.0663858
4  7.5  0.0568992
4  7.7  0.0489706
4  7.9  0.0422289
4  8.1  0.0361364
4  8.3  0.0310417
4  8.5  0.0266908
4  8.7  0.0230166
4  8.9  0.019876
4  9.1  0.0172287
4  9.3  0.0150061
4  9.5  0.0131121
4  9.7  0.0114966
4  9.9  0.0101015
4  10.1  0.00889088
4  10.3  0.00783984
4  10.5  0.00692389
4  10.7  0.00612405
4  10.9  0.00542525
4  11.1  0.00481333
4  11.3  0.0042766
4  11.5  0.00380489
4  11.7  0.00338961
4  11.9  0.00302396
6  0.1  834.625
6  0.3  529.345
6  0.5  352.269
6  0.7  238.005
6  0.9  162.614
6  1.1  112.296
6  1.3  78.32
6  1.5  55.1852
6  1.7  39.2671
6  1.9  28.1983
6  2.1  20.4376
6  2.3  14.968
6  2.5  11.0594
6  2.7  8.24858
6  2.9  6.20976
6  3.1  4.71668
6  3.3  3.61418
6  3.5  2.79231
6  3.7  2.17407
6  3.9  1.70523
6  4.1  1.34702
6  4.3  1.07155
6  4.5  0.857887
6  4.7  0.690974
6  4.9  0.559912
6  5.1  0.456003
6  5.3  0.373391
6  5.5  0.307263
6  5.7  0.253836
6  5.9  0.210908
6  6.1  0.175696
6  6.3  0.147218
6  6.5  0.123695
6  6.7  0.104326
6  6.9  0.0882764
6  7.1  0.0749551
6  7.3  0.0638495
6  7.5  0.0545499
6  7.7  0.0467297
6  7.9  0.040142
6  8.1  0.0345876
6  8.3  0.0298789
6  8.5  0.0258669
6  8.7  0.0224484
6  8.9  0.0195191
6  9.1  0.0170132
6  9.3  0.0148592
6  9.5  0.0130032
6  9.7  0.0114008
6  9.9  0.0100174
6  10.1  0.00881694
6  10.3  0.00777433
6  10.5  0.00686599
6  10.7  0.00607284
6  10.9  0.00537978
6  11.1  0.00477293
6  11.3  0.00424066
6  11.5  0.00377287
6  11.7  0.00336117
6  11.9  0.00299854
8  0.1  829.607
8  0.3  526.015
8  0.5  350.009
8  0.7  236.441
8  0.9  161.504
8  1.1  111.497
8  1.3  77.7368
8  1.5  54.7547
8  1.7  38.9477
8  1.9  27.9593
8  2.1  20.2585
8  2.3  14.8322
8  2.5  10.9563
8  2.7  8.16977
8  2.9  6.1491
8  3.1  4.66971
8  3.3  3.57766
8  3.5  2.76374
8  3.7  2.15115
8  3.9  1.68728
8  4.1  1.33271
8  4.3  1.06007
8  4.5  0.848613
8  4.7  0.683451
8  4.9  0.553522
8  5.1  0.450969
8  5.3  0.369268
8  5.5  0.303863
8  5.7  0.251175
8  5.9  0.208538
8  6.1  0.173864
8  6.3  0.145372
8  6.5  0.122275
8  6.7  0.10313
8  6.9  0.0872672
8  7.1  0.0741003
