# fragmentation : BCFY (r=0.1)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 0.0
# ============================================================
# b  pD0  dsigma_dy
0  0.1  1184.23
0  0.3  934.556
0  0.5  737.745
0  0.7  575.234
0  0.9  445.054
0  1.1  343.269
0  1.3  264.501
0  1.5  203.757
0  1.7  157.11
0  1.9  121.328
0  2.1  94.0145
0  2.3  73.1063
0  2.5  57.1396
0  2.7  44.8894
0  2.9  35.4618
0  3.1  28.201
0  3.3  22.5737
0  3.5  18.1782
0  3.7  14.7342
0  3.9  12.0193
0  4.1  9.86303
0  4.3  8.14155
0  4.5  6.75686
0  4.7  5.63519
0  4.9  4.72808
0  5.1  3.98475
0  5.3  3.37298
0  5.5  2.86782
0  5.7  2.44859
0  5.9  2.09887
0  6.1  1.80515
0  6.3  1.55999
0  6.5  1.35191
0  6.7  1.17454
0  6.9  1.02418
0  7.1  0.896261
0  7.3  0.786474
0  7.5  0.691931
0  7.7  0.610352
0  7.9  0.539646
0  8.1  0.47797
0  8.3  0.424664
0  8.5  0.378252
0  8.7  0.337427
0  8.9  0.301731
0  9.1  0.270367
0  9.3  0.242678
0  9.5  0.218215
0  9.7  0.19657
0  9.9  0.17738
0  10.1  0.1603
0  10.3  0.145109
0  10.5  0.131453
0  10.7  0.119353
0  10.9  0.108557
0  11.1  0.0988735
0  11.3  0.0901988
0  11.5  0.0823439
0  11.7  0.0752952
0  11.9  0.0689173
2  0.1  1183.07
2  0.3  933.638
2  0.5  737.015
2  0.7  574.652
2  0.9  444.593
2  1.1  342.903
2  1.3  264.205
2  1.5  203.518
2  1.7  156.917
2  1.9  121.172
2  2.1  93.8884
2  2.3  73.0049
2  2.5  57.0582
2  2.7  44.8237
2  2.9  35.4089
2  3.1  28.1582
2  3.3  22.5388
2  3.5  18.1497
2  3.7  14.711
2  3.9  12.0001
2  4.1  9.84713
2  4.3  8.12831
2  4.5  6.74584
2  4.7  5.62594
2  4.9  4.72028
2  5.1  3.97813
2  5.3  3.36734
2  5.5  2.86304
2  5.7  2.44444
2  5.9  2.09534
2  6.1  1.80212
2  6.3  1.55731
2  6.5  1.3496
2  6.7  1.17256
2  6.9  1.02245
2  7.1  0.894735
2  7.3  0.7851
2  7.5  0.690719
2  7.7  0.609276
2  7.9  0.538702
2  8.1  0.477143
2  8.3  0.423928
2  8.5  0.377596
2  8.7  0.33684
2  8.9  0.3012
2  9.1  0.269898
2  9.3  0.242253
2  9.5  0.217844
2  9.7  0.196229
2  9.9  0.177069
2  10.1  0.160013
2  10.3  0.144843
2  10.5  0.131221
2  10.7  0.119138
2  10.9  0.108361
2  11.1  0.0986959
2  11.3  0.0900467
2  11.5  0.0822007
2  11.7  0.0751599
2  11.9  0.0687982
4  0.1  1183.52
4  0.3  934.075
4  0.5  737.598
4  0.7  575.379
4  0.9  445.385
4  1.1  343.1
4  1.3  263.653
4  1.5  202.784
4  1.7  156.334
4  1.9  120.701
4  2.1  93.5094
4  2.3  72.7
4  2.5  56.8125
4  2.7  44.626
4  2.9  35.2615
4  3.1  28.0291
4  3.3  22.4336
4  3.5  18.0643
4  3.7  14.6407
4  3.9  11.9422
4  4.1  9.79911
4  4.3  8.08843
4  4.5  6.71251
4  4.7  5.59752
4  4.9  4.69424
4  5.1  3.95808
4  5.3  3.35042
4  5.5  2.84857
4  5.7  2.43198
4  5.9  2.08464
4  6.1  1.79291
4  6.3  1.5493
4  6.5  1.3427
4  6.7  1.16628
4  6.9  1.01718
4  7.1  0.890104
4  7.3  0.781074
4  7.5  0.687168
4  7.7  0.6061
4  7.9  0.535953
4  8.1  0.474666
4  8.3  0.421657
4  8.5  0.37561
4  8.7  0.335056
4  8.9  0.29959
4  9.1  0.268438
4  9.3  0.240984
4  9.5  0.216677
4  9.7  0.195169
4  9.9  0.17611
4  10.1  0.159174
4  10.3  0.144103
4  10.5  0.130621
4  10.7  0.118508
4  10.9  0.10779
4  11.1  0.0981567
4  11.3  0.0895676
4  11.5  0.081775
4  11.7  0.0747486
4  11.9  0.068419
6  0.1  1173.59
6  0.3  926.128
6  0.5  731.005
6  0.7  569.959
6  0.9  440.833
6  1.1  339.904
6  1.3  261.803
6  1.5  201.576
6  1.7  155.351
6  1.9  119.931
6  2.1  92.8696
6  2.3  72.1858
6  2.5  56.398
6  2.7  44.2922
6  2.9  34.9799
6  3.1  27.811
6  3.3  22.2564
6  3.5  17.9195
6  3.7  14.5221
6  3.9  11.8445
6  4.1  9.71859
6  4.3  8.02145
6  4.5  6.65647
6  4.7  5.55119
6  4.9  4.65476
6  5.1  3.92478
6  5.3  3.32181
6  5.5  2.82422
6  5.7  2.41113
6  5.9  2.06675
6  6.1  1.77739
6  6.3  1.53591
6  6.5  1.331
6  6.7  1.15632
6  6.9  1.00826
6  7.1  0.882284
6  7.3  0.774192
6  7.5  0.681135
6  7.7  0.60079
6  7.9  0.531176
6  8.1  0.470457
6  8.3  0.417974
6  8.5  0.372281
6  8.7  0.332096
6  8.9  0.296923
6  9.1  0.266063
6  9.3  0.238816
6  9.5  0.214745
6  9.7  0.193431
6  9.9  0.174538
6  10.1  0.157733
6  10.3  0.142787
6  10.5  0.129345
6  10.7  0.117433
6  10.9  0.106812
6  11.1  0.0972774
6  11.3  0.0887059
6  11.5  0.0810212
6  11.7  0.0740721
6  11.9  0.06777
8  0.1  1165.3
8  0.3  919.472
8  0.5  725.726
8  0.7  565.716
8  0.9  437.5
8  1.1  337.237
8  1.3  259.633
8  1.5  199.849
8  1.7  153.95
8  1.9  118.801
8  2.1  91.9592
8  2.3  71.454
8  2.5  55.8085
8  2.7  43.8178
8  2.9  34.5974
8  3.1  27.5032
8  3.3  22.0049
8  3.5  17.7146
8  3.7  14.3543
8  3.9  11.7063
8  4.1  9.60415
