# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 sweep             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 3.5
# ============================================================
# b  pD0  dsigma_dy
0  0.1  252977
0  0.3  143822
0  0.5  84289
0  0.7  49182.6
0  0.9  28608
0  1.1  16662.1
0  1.3  9758.04
0  1.5  5753.81
0  1.7  3422.8
0  1.9  2053.78
0  2.1  1243.71
0  2.3  760.58
0  2.5  469.191
0  2.7  292.382
0  2.9  183.722
0  3.1  116.466
0  3.3  74.4515
0  3.5  47.9915
0  3.7  31.1778
0  3.9  20.4097
0  4.1  13.4425
0  4.3  8.92393
0  4.5  5.96359
0  4.7  4.00855
0  4.9  2.71039
0  5.1  1.8431
0  5.3  1.25932
0  5.5  0.865352
0  5.7  0.597309
0  5.9  0.414171
0  6.1  0.288565
0  6.3  0.201893
0  6.5  0.141846
0  6.7  0.100032
0  6.9  0.0707677
0  7.1  0.0502579
0  7.3  0.0358178
0  7.5  0.0256083
0  7.7  0.0183618
0  7.9  0.0132096
0  8.1  0.00952766
0  8.3  0.00689531
0  8.5  0.00500059
0  8.7  0.00363747
0  8.9  0.00265187
0  9.1  0.00193775
0  9.3  0.00141955
0  9.5  0.00104207
0  9.7  0.000766837
0  9.9  0.000565463
0  10.1  0.000417891
0  10.3  0.000309353
0  10.5  0.000229439
0  10.7  0.000170406
0  10.9  0.000126846
0  11.1  9.45765e-05
0  11.3  7.0638e-05
0  11.5  5.28675e-05
0  11.7  3.96154e-05
0  11.9  2.97305e-05
2  0.1  252805
2  0.3  143724
2  0.5  84230.1
2  0.7  49147.6
2  0.9  28587.5
2  1.1  16649.3
2  1.3  9750.22
2  1.5  5748.97
2  1.7  3419.77
2  1.9  2051.89
2  2.1  1242.52
2  2.3  759.821
2  2.5  468.705
2  2.7  292.071
2  2.9  183.521
2  3.1  116.336
2  3.3  74.3671
2  3.5  47.9357
2  3.7  31.1408
2  3.9  20.3852
2  4.1  13.4261
2  4.3  8.91289
2  4.5  5.95613
2  4.7  4.00354
2  4.9  2.70698
2  5.1  1.84074
2  5.3  1.25767
2  5.5  0.864213
2  5.7  0.59651
2  5.9  0.413614
2  6.1  0.288177
2  6.3  0.201619
2  6.5  0.141653
2  6.7  0.0998953
2  6.9  0.0706704
2  7.1  0.0501883
2  7.3  0.035768
2  7.5  0.0255725
2  7.7  0.0183361
2  7.9  0.0131909
2  8.1  0.00951403
2  8.3  0.0068855
2  8.5  0.00499345
2  8.7  0.0036322
2  8.9  0.00264804
2  9.1  0.00193491
2  9.3  0.00141748
2  9.5  0.00104055
2  9.7  0.000765693
2  9.9  0.000564623
2  10.1  0.000417265
2  10.3  0.000308888
2  10.5  0.000229092
2  10.7  0.000170147
2  10.9  0.000126653
2  11.1  9.4436e-05
2  11.3  7.05272e-05
2  11.5  5.2786e-05
2  11.7  3.95546e-05
2  11.9  2.96846e-05
4  0.1  252285
4  0.3  143427
4  0.5  84053.1
4  0.7  49041.7
4  0.9  28523.6
4  1.1  16610.3
4  1.3  9726.07
4  1.5  5734.33
4  1.7  3410.65
4  1.9  2046.19
4  2.1  1238.93
4  2.3  757.535
4  2.5  467.253
4  2.7  291.137
4  2.9  182.921
4  3.1  115.94
4  3.3  74.1085
4  3.5  47.7651
4  3.7  31.0294
4  3.9  20.3094
4  4.1  13.3758
4  4.3  8.87892
4  4.5  5.93328
4  4.7  3.98741
4  4.9  2.69617
4  5.1  1.83357
4  5.3  1.25275
4  5.5  0.860523
4  5.7  0.594123
4  5.9  0.412191
4  6.1  0.286987
4  6.3  0.200795
4  6.5  0.141081
4  6.7  0.0994765
4  6.9  0.070373
4  7.1  0.0499773
4  7.3  0.0356187
4  7.5  0.0254653
4  7.7  0.0182595
4  7.9  0.0131345
4  8.1  0.00947457
4  8.3  0.00685617
4  8.5  0.00497473
4  8.7  0.00361623
4  8.9  0.00263643
4  9.1  0.001927
4  9.3  0.0014112
4  9.5  0.00103633
4  9.7  0.000762165
4  9.9  0.000562193
4  10.1  0.000415319
4  10.3  0.00030751
4  10.5  0.000228076
4  10.7  0.000169467
4  10.9  0.000126145
4  11.1  9.40299e-05
4  11.3  7.02359e-05
4  11.5  5.25374e-05
4  11.7  3.93609e-05
4  11.9  2.95364e-05
6  0.1  251413
6  0.3  142926
6  0.5  83752.7
6  0.7  48835.6
6  0.9  28415.6
6  1.1  16544.8
6  1.3  9686.2
6  1.5  5709.67
6  1.7  3395.19
6  1.9  2036.55
6  2.1  1232.84
6  2.3  753.678
6  2.5  464.793
6  2.7  289.558
6  2.9  181.901
6  3.1  115.281
6  3.3  73.678
6  3.5  47.4832
6  3.7  30.8405
6  3.9  20.1854
6  4.1  13.2931
6  4.3  8.82334
6  4.5  5.8956
6  4.7  3.96244
6  4.9  2.67888
6  5.1  1.82153
6  5.3  1.24438
6  5.5  0.855062
6  5.7  0.590126
6  5.9  0.409428
6  6.1  0.285064
6  6.3  0.199428
6  6.5  0.140106
6  6.7  0.0987651
6  6.9  0.0698903
6  7.1  0.0496434
6  7.3  0.0353673
6  7.5  0.0252841
6  7.7  0.0181282
6  7.9  0.0130403
6  8.1  0.0094051
6  8.3  0.00680609
6  8.5  0.00493585
6  8.7  0.00359024
6  8.9  0.00261721
6  9.1  0.00191238
