# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : -2.0
# ============================================================
# b  pD0  dsigma_dy
0  0.1  1165.52
0  0.3  770.24
0  0.5  534.671
0  0.7  377.274
0  0.9  268.391
0  1.1  192.092
0  1.3  138.061
0  1.5  99.7242
0  1.7  72.3792
0  1.9  52.9373
0  2.1  39.0023
0  2.3  29.0026
0  2.5  21.7683
0  2.7  16.505
0  2.9  12.6462
0  3.1  9.79301
0  3.3  7.65645
0  3.5  6.04445
0  3.7  4.81295
0  3.9  3.86843
0  4.1  3.13443
0  4.3  2.5591
0  4.5  2.10379
0  4.7  1.74172
0  4.9  1.45166
0  5.1  1.21685
0  5.3  1.02531
0  5.5  0.868944
0  5.7  0.739909
0  5.9  0.633444
0  6.1  0.544635
0  6.3  0.470303
0  6.5  0.407631
0  6.7  0.354673
0  6.9  0.309559
0  7.1  0.271145
0  7.3  0.242726
0  7.5  0.217645
0  7.7  0.195939
0  7.9  0.176855
0  8.1  0.159906
0  8.3  0.144995
0  8.5  0.131832
0  8.7  0.120097
0  8.9  0.109563
0  9.1  0.10027
0  9.3  0.0918145
0  9.5  0.0842751
0  9.7  0.0774885
0  9.9  0.0713739
0  10.1  0.0659272
0  10.3  0.0608532
0  10.5  0.056322
0  10.7  0.0521764
0  10.9  0.0484325
0  11.1  0.045023
0  11.3  0.0418671
0  11.5  0.0389969
0  11.7  0.0363887
0  11.9  0.0340183
2  0.1  1164.07
2  0.3  769.302
2  0.5  534.011
2  0.7  376.764
2  0.9  268.034
2  1.1  191.812
2  1.3  137.855
2  1.5  99.5672
2  1.7  72.2601
2  1.9  52.8476
2  2.1  38.9433
2  2.3  28.9494
2  2.5  21.7284
2  2.7  16.4745
2  2.9  12.6225
2  3.1  9.77396
2  3.3  7.64254
2  3.5  6.0329
2  3.7  4.80376
2  3.9  3.86106
2  4.1  3.128
2  4.3  2.55398
2  4.5  2.09981
2  4.7  1.73839
2  4.9  1.44888
2  5.1  1.21452
2  5.3  1.02354
2  5.5  0.867284
2  5.7  0.738484
2  5.9  0.632197
2  6.1  0.543595
2  6.3  0.469419
2  6.5  0.406833
2  6.7  0.354035
2  6.9  0.308977
2  7.1  0.270626
2  7.3  0.242261
2  7.5  0.217263
2  7.7  0.195568
2  7.9  0.176515
2  8.1  0.159599
2  8.3  0.144708
2  8.5  0.131583
2  8.7  0.119886
2  8.9  0.10935
2  9.1  0.0999899
2  9.3  0.0916324
2  9.5  0.084113
2  9.7  0.0773427
2  9.9  0.071326
2  10.1  0.0658009
2  10.3  0.0607358
2  10.5  0.0562132
2  10.7  0.0520946
2  10.9  0.0483465
2  11.1  0.0449367
2  11.3  0.0418537
2  11.5  0.038922
2  11.7  0.0363589
2  11.9  0.0339528
4  0.1  1160.05
4  0.3  766.363
4  0.5  532.083
4  0.7  375.033
4  0.9  266.891
4  1.1  190.968
4  1.3  137.236
4  1.5  99.084
4  1.7  71.9095
4  1.9  52.5601
4  2.1  38.7416
4  2.3  28.7876
4  2.5  21.6086
4  2.7  16.3836
4  2.9  12.551
4  3.1  9.71855
4  3.3  7.59846
4  3.5  5.99835
4  3.7  4.77627
4  3.9  3.83906
4  4.1  3.11017
4  4.3  2.53948
4  4.5  2.0877
4  4.7  1.72811
4  4.9  1.4405
4  5.1  1.20749
4  5.3  1.01775
4  5.5  0.862337
4  5.7  0.734194
4  5.9  0.628523
4  6.1  0.540497
4  6.3  0.46664
4  6.5  0.404445
4  6.7  0.351941
4  6.9  0.3072
4  7.1  0.269027
4  7.3  0.24067
4  7.5  0.216029
4  7.7  0.194473
4  7.9  0.175489
4  8.1  0.158658
4  8.3  0.14394
4  8.5  0.130807
4  8.7  0.119181
4  8.9  0.108711
4  9.1  0.0994218
4  9.3  0.0911161
4  9.5  0.0836249
4  9.7  0.0769054
4  9.9  0.0709105
4  10.1  0.0654164
4  10.3  0.0603852
4  10.5  0.0558856
4  10.7  0.0517762
4  10.9  0.0480837
4  11.1  0.0446714
4  11.3  0.0415787
4  11.5  0.0387434
4  11.7  0.0361574
4  11.9  0.0337525
6  0.1  1152.7
6  0.3  761.543
6  0.5  528.726
6  0.7  372.553
6  0.9  264.966
6  1.1  189.596
6  1.3  136.185
6  1.5  98.2937
6  1.7  71.2962
6  1.9  52.1243
6  2.1  38.392
6  2.3  28.5291
6  2.5  21.4081
6  2.7  16.2286
6  2.9  12.432
6  3.1  9.6277
6  3.3  7.52787
6  3.5  5.93942
6  3.7  4.73092
6  3.9  3.80167
6  4.1  3.07989
6  4.3  2.51467
6  4.5  2.06735
6  4.7  1.71115
6  4.9  1.42628
6  5.1  1.19555
6  5.3  1.00779
6  5.5  0.85384
6  5.7  0.727075
6  5.9  0.62244
6  6.1  0.535192
6  6.3  0.462072
6  6.5  0.400502
6  6.7  0.348498
6  6.9  0.304144
6  7.1  0.266377
6  7.3  0.238442
6  7.5  0.213968
6  7.7  0.192566
