# fragmentation : Kniehl & Kramer (N=0.694, eps=0.101)
# channel       : An0n
#   dipole file dir       : data/Pb/bk_posterior/member_0019/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 1.5
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  842.11
0  0.3  534.055
0  0.5  355.422
0  0.7  240.041
0  0.9  164.028
0  1.1  113.264
0  1.3  79.0698
0  1.5  55.7272
0  1.7  39.6533
0  1.9  28.4647
0  2.1  20.6364
0  2.3  15.0994
0  2.5  11.1546
0  2.7  8.31499
0  2.9  6.25342
0  3.1  4.74417
0  3.3  3.62853
0  3.5  2.79863
0  3.7  2.17487
0  3.9  1.70293
0  4.1  1.34269
0  4.3  1.06577
0  4.5  0.851443
0  4.7  0.684266
0  4.9  0.553021
0  5.1  0.449385
0  5.3  0.367141
0  5.5  0.301377
0  5.7  0.248511
0  5.9  0.205812
0  6.1  0.171305
0  6.3  0.143031
0  6.5  0.119863
0  6.7  0.100771
0  6.9  0.0850418
0  7.1  0.0720129
0  7.3  0.0611829
0  7.5  0.052127
0  7.7  0.0445337
0  7.9  0.0381923
0  8.1  0.0328214
0  8.3  0.0282745
0  8.5  0.0244133
0  8.7  0.0211287
0  8.9  0.0183238
0  9.1  0.0159267
0  9.3  0.013873
0  9.5  0.0121037
0  9.7  0.0105828
0  9.9  0.00927293
0  10.1  0.00814008
0  10.3  0.00715751
0  10.5  0.00630486
0  10.7  0.005562
0  10.9  0.00491458
0  11.1  0.0043482
0  11.3  0.00385286
0  11.5  0.00341879
0  11.7  0.00303735
0  11.9  0.00270296
2  0.1  841.422
2  0.3  533.613
2  0.5  355.123
2  0.7  239.834
2  0.9  163.881
2  1.1  113.158
2  1.3  78.9922
2  1.5  55.6698
2  1.7  39.6107
2  1.9  28.4328
2  2.1  20.6123
2  2.3  15.0812
2  2.5  11.141
2  2.7  8.30441
2  2.9  6.24528
2  3.1  4.73785
2  3.3  3.62362
2  3.5  2.79479
2  3.7  2.17184
2  3.9  1.70053
2  4.1  1.34078
2  4.3  1.06423
2  4.5  0.850202
2  4.7  0.683261
2  4.9  0.552206
2  5.1  0.448717
2  5.3  0.366592
2  5.5  0.300921
2  5.7  0.248134
2  5.9  0.205498
2  6.1  0.171045
2  6.3  0.142812
2  6.5  0.11968
2  6.7  0.100617
2  6.9  0.0849119
2  7.1  0.0719021
2  7.3  0.0610885
2  7.5  0.0520463
2  7.7  0.0444642
2  7.9  0.0381325
2  8.1  0.0327699
2  8.3  0.02823
2  8.5  0.0243748
2  8.7  0.0210953
2  8.9  0.0182952
2  9.1  0.0159017
2  9.3  0.0138512
2  9.5  0.0120848
2  9.7  0.0105662
2  9.9  0.00925827
2  10.1  0.00812715
2  10.3  0.00714611
2  10.5  0.00629487
2  10.7  0.00555312
2  10.9  0.00490658
