# fragmentation : LHAPDF (data/prompt-D0-1-109/prompt-D0-1-109_0000.dat, member 0, Q=2*mt0=3.00666)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : -1.5
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  1334.26
0  0.3  762.516
0  0.5  508.444
0  0.7  350.501
0  0.9  244.142
0  1.1  170.757
0  1.3  119.964
0  1.5  84.6776
0  1.7  60.2991
0  1.9  43.3003
0  2.1  31.422
0  2.3  23.0631
0  2.5  17.122
0  2.7  12.8628
0  2.9  9.77187
0  3.1  7.50817
0  3.3  5.82819
0  3.5  4.56995
0  3.7  3.61761
0  3.9  2.89253
0  4.1  2.32935
0  4.3  1.89203
0  4.5  1.54837
0  4.7  1.27595
0  4.9  1.05802
0  5.1  0.882564
0  5.3  0.740961
0  5.5  0.625389
0  5.7  0.530593
0  5.9  0.452118
0  6.1  0.387009
0  6.3  0.332557
0  6.5  0.287158
0  6.7  0.248959
0  6.9  0.216654
0  7.1  0.189122
0  7.3  0.165482
0  7.5  0.145477
0  7.7  0.128172
0  7.9  0.113216
0  8.1  0.100392
0  8.3  0.0892113
0  8.5  0.079456
0  8.7  0.07096
0  8.9  0.063515
0  9.1  0.0569634
0  9.3  0.051177
0  9.5  0.0460651
0  9.7  0.0415655
0  9.9  0.0375884
0  10.1  0.0340592
0  10.3  0.030906
0  10.5  0.0280898
0  10.7  0.0255497
0  10.9  0.0233082
0  11.1  0.0212843
0  11.3  0.019454
0  11.5  0.0178108
0  11.7  0.0163248
0  11.9  0.0150219
2  0.1  1332.72
2  0.3  761.623
2  0.5  507.832
2  0.7  350.069
2  0.9  243.823
2  1.1  170.542
2  1.3  119.79
2  1.5  84.5496
2  1.7  60.204
2  1.9  43.2297
2  2.1  31.3698
2  2.3  23.0237
2  2.5  17.0924
2  2.7  12.8403
2  2.9  9.75512
2  3.1  7.49477
2  3.3  5.81768
2  3.5  4.56108
2  3.7  3.61103
2  3.9  2.88721
2  4.1  2.3251
2  4.3  1.88864
2  4.5  1.54552
2  4.7  1.27356
2  4.9  1.056
2  5.1  0.880944
2  5.3  0.739506
2  5.5  0.624306
2  5.7  0.529517
2  5.9  0.45126
2  6.1  0.386278
2  6.3  0.332025
2  6.5  0.286701
2  6.7  0.24847
2  6.9  0.216227
2  7.1  0.188767
2  7.3  0.165302
2  7.5  0.145184
2  7.7  0.12793
2  7.9  0.113004
2  8.1  0.100206
2  8.3  0.0890279
2  8.5  0.0793003
2  8.7  0.0708352
2  8.9  0.0633924
2  9.1  0.0568565
2  9.3  0.0510731
2  9.5  0.0459732
2  9.7  0.0414896
2  9.9  0.0375152
2  10.1  0.0339949
2  10.3  0.0308519
2  10.5  0.0280313
2  10.7  0.0255049
2  10.9  0.0232638
2  11.1  0.0212576
2  11.3  0.0194289
2  11.5  0.0177798
2  11.7  0.0162942
2  11.9  0.0149866
4  0.1  1328.6
4  0.3  758.94
4  0.5  506.009
4  0.7  348.771
4  0.9  242.862
4  1.1  169.824
4  1.3  119.264
4  1.5  84.1561
4  1.7  59.9167
4  1.9  43.0089
4  2.1  31.2097
4  2.3  22.8903
4  2.5  17.0016
4  2.7  12.7605
