# fragmentation : LHAPDF (data/prompt-D0-1-109/prompt-D0-1-109_0049.dat, member 0, Q=1.5)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : -2.0
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  732.156
0  0.3  566.536
0  0.5  430.283
0  0.7  320.488
0  0.9  235.451
0  1.1  171.97
0  1.3  125.162
0  1.5  91.1004
0  1.7  66.4826
0  1.9  48.8321
0  2.1  36.117
0  2.3  26.9344
0  2.5  20.276
0  2.7  15.4163
0  2.9  11.8398
0  3.1  9.18291
0  3.3  7.18947
0  3.5  5.68339
0  3.7  4.53003
0  3.9  3.645
0  4.1  2.9543
0  4.3  2.41325
0  4.5  1.9861
0  4.7  1.64509
0  4.9  1.37188
0  5.1  1.1505
0  5.3  0.970323
0  5.5  0.822508
0  5.7  0.700506
0  5.9  0.599786
0  6.1  0.515915
0  6.3  0.445455
0  6.5  0.386128
0  6.7  0.335936
0  6.9  0.293283
0  7.1  0.256926
0  7.3  0.229986
0  7.5  0.206386
0  7.7  0.185757
0  7.9  0.167635
0  8.1  0.151694
0  8.3  0.137503
0  8.5  0.125072
0  8.7  0.11393
0  8.9  0.103991
0  9.1  0.095115
0  9.3  0.0871511
0  9.5  0.0800154
0  9.7  0.0735277
0  9.9  0.0678116
0  10.1  0.0624919
0  10.3  0.0577453
0  10.5  0.0535082
0  10.7  0.0495938
0  10.9  0.0459697
0  11.1  0.0427226
0  11.3  0.0398012
0  11.5  0.0370872
0  11.7  0.0345942
0  11.9  0.0322987
2  0.1  731.342
2  0.3  565.857
2  0.5  429.747
2  0.7  320.072
2  0.9  235.136
2  1.1  171.73
2  1.3  124.975
2  1.5  90.9595
2  1.7  66.3743
2  1.9  48.7493
2  2.1  36.054
2  2.3  26.888
2  2.5  20.2404
2  2.7  15.3882
2  2.9  11.8171
2  3.1  9.16528
2  3.3  7.17655
2  3.5  5.67095
2  3.7  4.52144
2  3.9  3.63804
2  4.1  2.94863
2  4.3  2.40866
2  4.5  1.98235
2  4.7  1.64177
2  4.9  1.36918
2  5.1  1.14827
2  5.3  0.968438
2  5.5  0.820956
2  5.7  0.699154
2  5.9  0.598573
2  6.1  0.514954
2  6.3  0.444594
2  6.5  0.38539
2  6.7  0.335307
2  6.9  0.292704
2  7.1  0.256433
2  7.3  0.22954
2  7.5  0.205977
2  7.7  0.185391
2  7.9  0.167298
2  8.1  0.151407
2  8.3  0.137285
2  8.5  0.124832
2  8.7  0.113712
2  8.9  0.103799
2  9.1  0.0949328
2  9.3  0.0869882
2  9.5  0.0798741
2  9.7  0.0733864
2  9.9  0.0676804
2  10.1  0.062374
2  10.3  0.0577096
2  10.5  0.0534097
2  10.7  0.0494921
2  10.9  0.0458817
2  11.1  0.0426452
2  11.3  0.0397266
2  11.5  0.0370137
2  11.7  0.0345282
2  11.9  0.0322371
4  0.1  728.717
4  0.3  563.856
4  0.5  428.394
4  0.7  318.9
4  0.9  234.168
4  1.1  170.926
4  1.3  124.413
4  1.5  90.5127
4  1.7  66.0771
4  1.9  48.5085
4  2.1  35.8612
4  2.3  26.7383
4  2.5  20.1277
4  2.7  15.3076
4  2.9  11.7501
4  3.1  9.11374
4  3.3  7.13553
4  3.5  5.63899
4  3.7  4.49606
4  3.9  3.61685
4  4.1  2.93159
4  4.3  2.39487
4  4.5  1.97094
4  4.7  1.6321
4  4.9  1.36117
4  5.1  1.14178
4  5.3  0.962786
4  5.5  0.816113
4  5.7  0.695085
4  5.9  0.595153
4  6.1  0.511967
4  6.3  0.442012
4  6.5  0.383151
4  6.7  0.333368
4  6.9  0.291007
4  7.1  0.254937
4  7.3  0.228227
4  7.5  0.204731
4  7.7  0.184307
4  7.9  0.166321
