# fragmentation : HymnD (inputs/prompt-D0-1-109/prompt-D0-1-109_0000.dat, member 0, Q=4*mt0=6.01332)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : 0.0
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  1867.82
0  0.3  896.543
0  0.5  543.397
0  0.7  353.11
0  0.9  236.375
0  1.1  161.201
0  1.3  111.481
0  1.5  78.0561
0  1.7  55.3204
0  1.9  39.6798
0  2.1  28.8107
0  2.3  21.1625
0  2.5  15.7325
0  2.7  11.8303
0  2.9  8.99502
0  3.1  6.90816
0  3.3  5.35986
0  3.5  4.19659
0  3.7  3.31416
0  3.9  2.63947
0  4.1  2.11855
0  4.3  1.71403
0  4.5  1.39555
0  4.7  1.1435
0  4.9  0.942616
0  5.1  0.781376
0  5.3  0.651808
0  5.5  0.54601
0  5.7  0.459831
0  5.9  0.38898
0  6.1  0.33034
0  6.3  0.281898
0  6.5  0.241389
0  6.7  0.207534
0  6.9  0.178975
0  7.1  0.15476
0  7.3  0.134385
0  7.5  0.117042
0  7.7  0.102301
0  7.9  0.0895873
0  8.1  0.0787157
0  8.3  0.0692465
0  8.5  0.0611221
0  8.7  0.0540503
0  8.9  0.0479312
0  9.1  0.0425833
0  9.3  0.0379365
0  9.5  0.0338513
0  9.7  0.0302365
0  9.9  0.0270815
0  10.1  0.0242971
0  10.3  0.0218594
0  10.5  0.0196466
0  10.7  0.0177296
0  10.9  0.0160196
0  11.1  0.014492
0  11.3  0.0131275
0  11.5  0.0118955
0  11.7  0.0108148
0  11.9  0.0098358
2  0.1  1865.97
2  0.3  895.619
2  0.5  542.83
2  0.7  352.73
2  0.9  236.111
2  1.1  161.003
2  1.3  111.343
2  1.5  77.9545
2  1.7  55.2425
2  1.9  39.6242
2  2.1  28.769
2  2.3  21.1311
2  2.5  15.7088
2  2.7  11.8122
2  2.9  8.98068
2  3.1  6.89733
2  3.3  5.35135
2  3.5  4.18985
2  3.7  3.30884
2  3.9  2.63515
2  4.1  2.11505
2  4.3  1.71122
2  4.5  1.39325
2  4.7  1.14161
2  4.9  0.941054
2  5.1  0.780124
2  5.3  0.650708
2  5.5  0.545066
2  5.7  0.458839
2  5.9  0.388195
2  6.1  0.329791
2  6.3  0.281362
2  6.5  0.24097
2  6.7  0.207193
2  6.9  0.178671
