# fragmentation : LHAPDF (data/prompt-D0-1-109/prompt-D0-1-109_0000.dat, member 0, Q=1*mt0=1.50333)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : -1.0
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  745.473
0  0.3  586.142
0  0.5  451.867
0  0.7  338.487
0  0.9  249.658
0  1.1  182.036
0  1.3  131.964
0  1.5  95.5166
0  1.7  69.3235
0  1.9  50.6091
0  2.1  37.1944
0  2.3  27.5853
0  2.5  20.6628
0  2.7  15.6285
0  2.9  11.9461
0  3.1  9.22198
0  3.3  7.18911
0  3.5  5.65522
0  3.7  4.48884
0  3.9  3.59472
0  4.1  2.90118
0  4.3  2.35935
0  4.5  1.93071
0  4.7  1.59259
0  4.9  1.32106
0  5.1  1.10274
0  5.3  0.925242
0  5.5  0.780621
0  5.7  0.661587
0  5.9  0.563779
0  6.1  0.48251
0  6.3  0.414502
0  6.5  0.35745
0  6.7  0.30947
0  6.9  0.268734
0  7.1  0.234249
0  7.3  0.204957
0  7.5  0.179928
0  7.7  0.158392
0  7.9  0.139723
0  8.1  0.123638
0  8.3  0.109649
0  8.5  0.0974775
0  8.7  0.0868579
0  8.9  0.077638
0  9.1  0.0695336
0  9.3  0.0623827
0  9.5  0.056108
0  9.7  0.050543
0  9.9  0.0455972
0  10.1  0.0412204
0  10.3  0.0373202
0  10.5  0.0338343
0  10.7  0.0307328
0  10.9  0.027992
0  11.1  0.0255057
0  11.3  0.0232856
0  11.5  0.0212861
0  11.7  0.0194719
0  11.9  0.0178575
2  0.1  744.678
2  0.3  585.503
2  0.5  451.37
2  0.7  338.425
2  0.9  249.36
2  1.1  181.795
2  1.3  131.788
2  1.5  95.4244
2  1.7  69.2229
2  1.9  50.5314
2  2.1  37.136
2  2.3  27.5409
2  2.5  20.6287
2  2.7  15.6024
2  2.9  11.9259
2  3.1  9.2032
2  3.3  7.17674
2  3.5  5.6454
2  3.7  4.48101
2  3.9  3.58845
2  4.1  2.89608
2  4.3  2.35502
2  4.5  1.92731
2  4.7  1.58975
2  4.9  1.31874
2  5.1  1.10074
2  5.3  0.923581
2  5.5  0.77924
2  5.7  0.660383
2  5.9  0.562751
2  6.1  0.481604
2  6.3  0.413762
2  6.5  0.356806
2  6.7  0.308803
2  6.9  0.268265
2  7.1  0.233835
2  7.3  0.204572
2  7.5  0.179601
2  7.7  0.158086
2  7.9  0.139468
2  8.1  0.123414
2  8.3  0.109447
2  8.5  0.0972921
2  8.7  0.0867068
2  8.9  0.0775078
2  9.1  0.0694012
