# fragmentation : LHAPDF (data/prompt-D0-1-109/prompt-D0-1-109_0036.dat, member 0, Q=1*mt0=1.50333)
# channel       : An0n
#   dipole file dir       : data/Pb/mve/glauber_mve_<b>
#   pD0 loop             : 0.1 to 12.0 GeV, step 0.2
#   fixed rapidity y      : -1.5
# ============================================================
# b  pD0  dsigma_dyd2pD0
0  0.1  716.307
0  0.3  567.586
0  0.5  440.516
0  0.7  332.339
0  0.9  245.478
0  1.1  178.952
0  1.3  129.282
0  1.5  93.2007
0  1.7  67.3248
0  1.9  48.8431
0  2.1  35.6975
0  2.3  26.3216
0  2.5  19.6133
0  2.7  14.7665
0  2.9  11.2367
0  3.1  8.64383
0  3.3  6.71292
0  3.5  5.26561
0  3.7  4.16991
0  3.9  3.33111
0  4.1  2.68231
0  4.3  2.17777
0  4.5  1.78116
0  4.7  1.46735
0  4.9  1.21568
0  5.1  1.0138
0  5.3  0.850344
0  5.5  0.717488
0  5.7  0.608348
0  5.9  0.518033
0  6.1  0.443504
0  6.3  0.380841
0  6.5  0.328934
0  6.7  0.284881
0  6.9  0.247711
0  7.1  0.216287
0  7.3  0.189178
0  7.5  0.166144
0  7.7  0.146328
0  7.9  0.129205
0  8.1  0.114465
0  8.3  0.101741
0  8.5  0.0906189
0  8.7  0.0808942
0  8.9  0.0723299
0  9.1  0.0648786
0  9.3  0.058269
0  9.5  0.0524221
0  9.7  0.0472821
0  9.9  0.0427621
0  10.1  0.0387282
0  10.3  0.0351502
0  10.5  0.0319432
0  10.7  0.0290648
0  10.9  0.0264917
0  11.1  0.0241852
0  11.3  0.022105
0  11.5  0.0202348
0  11.7  0.0185271
0  11.9  0.0170326
2  0.1  715.499
2  0.3  566.936
2  0.5  440.01
2  0.7  331.941
2  0.9  245.169
2  1.1  178.714
2  1.3  129.1
2  1.5  93.0628
2  1.7  67.2192
2  1.9  48.763
2  2.1  35.6384
2  2.3  26.2772
2  2.5  19.5795
2  2.7  14.7408
2  2.9  11.2167
2  3.1  8.62846
2  3.3  6.70065
2  3.5  5.25609
2  3.7  4.16233
2  3.9  3.325
2  4.1  2.67741
2  4.3  2.1737
2  4.5  1.77785
2  4.7  1.46471
2  4.9  1.21344
2  5.1  1.01195
2  5.3  0.848652
2  5.5  0.716277
2  5.7  0.607236
2  5.9  0.517383
2  6.1  0.442586
2  6.3  0.380106
2  6.5  0.328301
2  6.7  0.284349
2  6.9  0.247271
2  7.1  0.215781
2  7.3  0.188846
2  7.5  0.165869
2  7.7  0.14605
2  7.9  0.128962
2  8.1  0.114316
2  8.3  0.101546
2  8.5  0.090446
2  8.7  0.0807327
2  8.9  0.0721868
2  9.1  0.0647557
2  9.3  0.0581578
2  9.5  0.0523272
2  9.7  0.0471985
2  9.9  0.0426803
2  10.1  0.0386756
2  10.3  0.0350771
2  10.5  0.0318531
2  10.7  0.029011
2  10.9  0.0264436
2  11.1  0.0241162
2  11.3  0.0220417
2  11.5  0.0201985
2  11.7  0.0184886
2  11.9  0.0170006
4  0.1  712.956
4  0.3  564.915
4  0.5  438.48
4  0.7  330.755
4  0.9  244.246
4  1.1  177.995
4  1.3  128.548
4  1.5  92.649
4  1.7  66.9012
4  1.9  48.5139
4  2.1  35.4486
4  2.3  26.1501
4  2.5  19.479
4  2.7  14.6638
4  2.9  11.1563
4  3.1  8.57376
4  3.3  6.66409
4  3.5  5.22806
4  3.7  4.13925
4  3.9  3.3064
4  4.1  2.66252
4  4.3  2.16215
4  4.5  1.76787
4  4.7  1.45612
4  4.9  1.2067
4  5.1  1.00632
4  5.3  0.844184
4  5.5  0.712261
4  5.7  0.603806
4  5.9  0.514222
4  6.1  0.440199
4  6.3  0.378045
4  6.5  0.326456
4  6.7  0.282718
4  6.9  0.245822
4  7.1  0.214548
4  7.3  0.187808
4  7.5  0.164909
4  7.7  0.145215
4  7.9  0.128225
4  8.1  0.113674
4  8.3  0.100984
4  8.5  0.089929
4  8.7  0.0802744
4  8.9  0.0718155
4  9.1  0.0643817
4  9.3  0.0578387
4  9.5  0.0520365
4  9.7  0.0469529
4  9.9  0.0424262
4  10.1  0.0384557
4  10.3  0.0348759
4  10.5  0.031674
4  10.7  0.0288417
4  10.9  0.0262937
4  11.1  0.0239639
4  11.3  0.0219209
4  11.5  0.0200791
4  11.7  0.0183706
4  11.9  0.0169056
6  0.1  708.836
6  0.3  561.66
6  0.5  435.899
6  0.7  328.74
6  0.9  242.677
6  1.1  176.784
6  1.3  127.699
6  1.5  91.9408
6  1.7  66.3653
6  1.9  48.1217
6  2.1  35.1583
6  2.3  25.9148
6  2.5  19.3053
6  2.7  14.5319
